"","year","month","T_ID","P_ID","START_CK","RELIEF_CK","CG_CK","HOLD","INN2","BF","PA","AB","HIT","H2","H3","HR","SB","CS","SH","SF","BB","IB","HP","KK","GD","WP","BK","ERR","R","ER","VS_T_ID_HH","VS_T_ID_HT","VS_T_ID_KT","VS_T_ID_LG","VS_T_ID_LT","VS_T_ID_NC","VS_T_ID_OB","VS_T_ID_SK","VS_T_ID_SS","VS_T_ID_WO","TB_SC_B","TB_SC_T","WLS_D","WLS_L","WLS_ND","WLS_S","WLS_W","KBB"
"2441",2018,4,"HT",79617,2,0,0,0,15,97,25,20,8,0,0,1,1,0,1,1,3,0,0,1,0,1,0,0,7,7,1,0,0,0,0,0,0,1,0,0,0,2,0,0,2,0,0,0.753846153846154
"2442",2018,4,"HT",95657,0,8,0,2,22,135,30,25,4,0,0,2,1,0,2,0,2,0,1,6,0,0,0,0,3,3,1,0,1,2,1,0,0,1,0,2,4,4,0,0,8,0,0,2.95081967213115
"2443",2018,4,"KT",61240,4,1,0,0,71,425,107,98,30,6,0,5,5,0,2,0,6,0,1,22,1,0,0,0,14,13,1,1,0,0,0,1,0,1,1,0,3,2,0,1,2,0,2,2.70520231213873
"2444",2018,4,"KT",64001,5,0,1,0,96,505,133,123,36,5,1,5,2,1,3,1,6,0,0,34,3,0,0,0,17,16,1,0,0,1,1,0,1,0,1,0,3,2,0,1,2,0,2,5.35
"2445",2018,4,"KT",64017,0,11,0,1,39,219,52,42,12,1,0,1,0,2,1,2,6,1,1,11,6,3,0,0,7,4,1,2,0,1,1,1,0,2,2,1,6,5,0,1,8,1,1,1.875
"2446",2018,4,"KT",64029,1,6,0,1,31,190,48,44,15,5,0,5,3,0,0,0,3,0,1,10,2,1,0,1,11,11,0,1,0,1,1,2,0,1,0,1,3,4,0,1,6,0,0,1.15789473684211
"2447",2018,4,"KT",65056,0,9,0,0,20,139,37,28,13,1,0,0,2,0,2,1,5,2,1,3,1,1,0,0,10,10,1,1,0,1,1,1,1,1,1,1,5,4,0,4,4,1,0,1.55339805825243
"2448",2018,4,"KT",65060,1,0,0,0,21,86,29,27,8,0,0,1,0,0,0,1,0,0,1,3,1,1,0,0,2,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1.87301587301587
"2449",2018,4,"KT",65062,0,9,0,0,26,128,33,32,6,1,0,3,0,0,0,0,1,0,0,8,0,0,0,0,3,3,1,1,0,1,1,2,1,1,1,0,5,4,0,0,7,1,1,3.96666666666667
"2450",2018,4,"KT",65331,4,0,1,0,84,410,114,106,22,3,0,4,3,1,2,0,4,0,2,26,1,2,0,1,13,12,1,0,0,1,1,0,0,1,0,0,3,1,0,1,2,0,1,3.56410256410256
"2451",2018,4,"KT",66047,4,0,0,0,53,342,85,75,22,4,0,6,0,1,0,0,9,0,1,18,2,1,0,0,14,13,0,0,0,0,1,1,0,1,0,1,2,2,0,2,1,0,1,1.02564102564103
"2452",2018,4,"KT",67066,0,1,0,0,3,13,3,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1.5
"2453",2018,4,"KT",68067,0,6,0,0,36,190,52,50,16,4,1,3,0,0,0,0,1,0,1,5,2,0,0,0,10,10,1,0,0,1,1,0,0,1,1,1,3,3,0,0,6,0,0,2
"2454",2018,4,"KT",75149,0,9,0,0,29,195,45,38,10,4,0,1,1,0,1,0,5,0,1,11,0,0,0,0,4,3,1,1,0,1,1,1,1,2,1,0,6,3,0,0,8,0,1,1.86538461538462
"2455",2018,4,"KT",75258,5,0,0,0,79,442,117,103,31,3,0,2,2,2,0,1,12,0,1,17,6,2,0,0,17,14,0,1,0,1,0,1,0,0,1,1,1,4,0,2,2,0,1,1.21323529411765
"2456",2018,4,"KT",77563,0,8,0,2,23,140,32,27,4,0,0,0,1,0,0,0,4,0,1,12,0,2,0,0,2,2,1,1,0,1,0,1,0,1,2,1,3,5,0,0,7,1,0,2.48780487804878
"2457",2018,4,"KT",78248,0,7,0,0,15,110,31,27,13,4,0,1,1,0,0,0,3,0,1,5,1,0,0,0,9,9,1,1,0,1,1,1,0,0,1,1,3,4,0,0,7,0,0,2.09090909090909
"2458",2018,4,"KT",79191,0,1,0,0,5,32,8,7,2,0,0,0,0,0,0,0,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,2.36666666666667
"2459",2018,4,"KT",99563,0,1,0,0,6,21,7,7,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,2.57142857142857
"2460",2018,4,"LG",60140,0,2,0,0,3,17,6,4,2,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,3,3,0,0,0,0,1,0,1,0,0,0,0,2,0,0,2,0,0,2.36231884057971
"2461",2018,4,"LG",60181,0,14,0,7,38,181,49,47,10,0,0,3,2,0,0,0,1,1,1,11,1,0,0,0,5,5,0,3,2,0,1,2,1,2,2,1,8,6,0,2,10,0,2,3.34146341463415
"2462",2018,4,"LG",61101,5,0,0,0,78,482,122,104,29,3,0,3,3,1,0,2,13,0,3,18,2,1,0,0,12,11,0,0,1,0,0,1,1,1,1,0,3,2,0,2,0,0,3,2.19251336898396
"2463",2018,4,"LG",61145,0,2,0,0,0,16,5,2,2,2,0,0,0,0,0,0,2,0,1,0,0,0,0,0,3,3,0,0,0,0,1,0,1,0,0,0,0,2,0,0,2,0,0,0.786666666666667
"2464",2018,4,"LG",61329,0,1,0,0,1,12,3,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,2.05714285714286
"2465",2018,4,"LG",62146,0,11,0,1,22,125,31,26,8,3,0,1,0,0,1,0,4,0,0,7,3,0,0,0,1,1,0,3,2,0,1,1,1,0,2,1,6,5,0,0,11,0,0,1.38888888888889
"2466",2018,4,"LG",62698,5,0,0,0,105,484,135,125,21,7,0,1,1,1,0,0,8,0,2,26,5,0,0,0,5,2,0,0,1,0,1,1,1,0,0,1,2,3,0,0,2,0,3,4.22834645669291
"2467",2018,4,"LG",63145,0,1,0,0,0,20,4,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1.60377358490566
"2468",2018,4,"LG",66145,5,1,0,0,84,497,121,104,29,0,1,3,1,2,1,0,12,0,4,16,6,0,0,0,13,12,0,2,0,0,1,1,0,1,1,0,3,3,0,0,4,0,2,1.4344262295082
"2469",2018,4,"LG",67119,0,10,0,0,31,185,48,42,11,3,1,0,0,0,1,0,3,0,2,9,0,1,0,0,6,5,0,1,2,0,1,1,1,1,2,1,6,4,0,0,10,0,0,1.825
"2470",2018,4,"LG",67143,1,0,0,0,13,87,21,16,4,0,0,0,0,0,0,0,5,0,0,0,2,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0.8
"2471",2018,4,"LG",68135,4,0,0,0,72,389,99,92,26,2,0,1,3,2,2,1,2,0,2,27,3,0,1,0,8,8,0,1,0,0,1,0,0,1,1,0,2,2,0,0,3,0,1,3.34
"2472",2018,4,"LG",71118,0,7,0,2,18,108,27,23,6,0,0,0,0,0,1,0,2,0,1,3,0,0,0,0,3,3,0,1,0,0,0,1,1,0,2,2,5,2,0,1,5,0,1,3.38709677419355
"2473",2018,4,"LG",76455,4,0,0,0,66,385,101,89,25,4,0,5,0,1,0,1,9,0,2,14,1,1,0,0,16,16,0,1,1,0,1,0,0,0,0,1,2,2,0,2,0,0,2,2.18587360594796
"2474",2018,4,"LG",76650,0,12,0,4,22,108,35,31,11,2,0,1,0,1,1,0,2,1,1,4,0,0,0,0,6,5,0,2,1,0,1,2,1,1,2,2,7,5,0,1,11,0,0,2.28089887640449
"2475",2018,4,"LG",78148,0,13,0,0,41,233,61,54,13,5,0,0,1,0,0,0,7,2,0,12,1,1,0,0,4,4,0,1,2,0,2,3,1,2,1,1,7,6,0,0,3,8,2,2.46376811594203
"2476",2018,4,"LG",79140,0,7,0,0,23,119,35,32,11,4,0,2,2,0,0,0,2,0,1,6,2,0,0,0,6,6,0,1,2,0,1,1,1,1,0,0,3,4,0,0,7,0,0,1.96491228070175
"2477",2018,4,"LG",79825,0,6,0,0,20,112,27,21,4,1,0,0,0,1,0,1,3,1,2,3,1,1,0,0,1,1,0,1,0,0,1,0,0,0,2,2,4,2,0,0,6,0,0,2.34782608695652
"2478",2018,4,"LT",60559,0,5,0,0,21,128,35,33,12,3,0,3,0,0,0,0,2,0,0,4,0,0,0,0,9,9,0,1,0,1,0,0,0,0,1,2,4,1,0,0,5,0,0,1.71428571428571
"2479",2018,4,"LT",62528,5,0,0,0,61,442,103,87,32,7,0,6,3,3,0,1,15,0,0,27,1,2,0,0,21,21,2,0,1,0,0,0,0,0,1,1,3,2,0,1,3,0,1,1.76683937823834
"2480",2018,4,"LT",63512,0,10,0,1,25,177,48,39,18,3,1,1,0,0,2,0,7,0,0,7,1,0,0,0,9,9,2,0,1,2,0,0,0,2,1,2,8,2,0,1,6,0,3,1.99212598425197
"2481",2018,4,"LT",63543,0,10,0,0,36,219,51,42,9,4,0,1,2,0,1,0,7,1,1,13,2,0,1,0,5,5,1,1,1,1,0,0,0,2,2,2,7,3,0,0,8,0,2,2.45
"2482",2018,4,"LT",65067,0,2,0,0,2,24,6,3,2,1,0,0,0,1,0,0,1,0,2,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,2,0,2,0,0,0,1,0,1,1.27777777777778
"2483",2018,4,"LT",65546,5,0,0,0,86,494,130,111,31,9,0,2,4,2,4,2,11,0,2,26,0,1,0,1,20,18,1,0,0,1,0,1,0,1,1,0,5,0,0,3,2,0,0,2.9018691588785
"2484",2018,4,"LT",67588,4,0,0,0,59,387,87,70,18,5,0,2,2,3,2,1,12,0,2,24,1,2,0,0,12,12,0,1,1,1,0,0,0,1,0,0,2,2,0,1,2,0,1,1.66666666666667
"2485",2018,4,"LT",68526,4,0,0,0,56,383,94,75,23,6,0,3,2,0,1,2,15,0,1,18,2,2,0,0,17,15,0,0,1,1,0,0,0,0,1,1,3,1,0,3,1,0,0,1.75806451612903
"2486",2018,4,"LT",72523,0,7,0,0,17,149,32,22,5,0,0,0,1,0,1,0,9,0,0,7,0,0,0,0,4,3,1,1,1,0,0,0,0,2,2,0,5,2,0,0,7,0,0,1.71551724137931
"2487",2018,4,"LT",72535,0,14,0,1,32,156,44,40,8,5,0,0,0,0,2,0,2,0,0,5,3,0,0,1,6,4,4,1,2,2,0,1,0,1,3,0,9,5,0,0,14,0,0,1.91176470588235
"2488",2018,4,"LT",73211,2,3,0,0,40,198,53,50,13,1,0,1,0,0,1,0,2,0,0,9,1,0,0,0,2,2,1,1,0,0,0,0,0,1,0,2,4,1,0,0,5,0,0,1.83505154639175
"2489",2018,4,"LT",75321,0,10,0,0,35,182,45,41,7,1,0,0,0,0,1,0,3,0,0,13,1,2,0,0,0,0,2,1,1,1,0,1,0,2,1,1,8,2,0,0,4,6,0,2.89189189189189
"2490",2018,4,"LT",76540,0,7,0,0,22,122,31,25,6,1,0,2,0,0,0,0,5,0,1,4,4,0,0,0,6,6,3,0,1,1,0,1,0,1,0,0,4,3,0,1,5,0,1,1.82051282051282
"2491",2018,4,"LT",77318,0,1,0,0,3,29,7,4,2,0,0,1,0,0,0,1,2,0,0,0,0,0,0,0,4,4,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1.85945945945946
"2492",2018,4,"LT",77591,2,0,0,0,19,117,27,23,5,1,0,0,0,0,0,0,3,0,1,6,2,0,0,0,3,3,1,0,0,0,0,0,0,0,0,1,1,1,0,0,2,0,0,2.16521739130435
"2493",2018,4,"LT",79293,0,12,0,5,44,202,53,51,10,3,0,1,0,1,1,0,1,0,0,17,2,0,1,0,5,5,3,0,1,2,0,0,0,2,2,2,10,2,0,0,12,0,0,4.61904761904762
"2494",2018,4,"LT",79545,0,11,0,0,36,253,53,40,7,2,0,1,1,0,1,1,10,2,1,15,0,1,0,1,3,2,3,0,2,1,0,1,0,1,2,1,8,3,0,0,8,0,3,1.37254901960784
"2495",2018,4,"NC",60263,5,0,0,0,89,500,120,111,29,1,0,2,1,0,2,0,6,0,1,25,3,1,0,0,13,11,0,0,1,1,0,0,1,1,1,0,4,1,0,3,1,0,1,2.37089201877934
"2496",2018,4,"NC",60339,1,2,0,0,39,196,52,49,11,3,0,1,1,1,0,0,1,0,2,10,0,0,0,0,2,2,0,0,0,1,0,0,0,0,1,1,1,2,0,0,2,0,1,1.4625
"2497",2018,4,"NC",62920,0,5,0,0,32,161,42,38,8,1,0,3,0,0,0,1,3,1,0,16,0,0,0,0,5,5,0,0,0,1,0,0,2,1,0,1,3,2,0,0,5,0,0,1.18181818181818
"2498",2018,4,"NC",62929,0,6,0,0,23,97,27,26,2,1,0,0,0,0,0,0,1,0,0,9,0,0,1,0,0,0,0,0,0,1,0,0,1,0,2,2,2,4,0,0,4,1,1,2.07079646017699
"2499",2018,4,"NC",62966,2,5,0,1,48,277,73,63,19,4,0,2,3,0,1,0,9,0,0,8,3,0,1,0,8,8,0,0,1,1,1,0,1,0,2,1,2,5,0,0,7,0,0,1.66304347826087
"2500",2018,4,"NC",63936,0,1,0,0,4,58,11,10,6,1,0,0,0,0,0,0,1,0,0,2,0,0,0,0,4,4,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0.818181818181818
"2501",2018,4,"NC",64995,0,11,0,0,37,287,63,51,16,1,1,3,0,0,1,1,10,0,0,16,0,2,0,0,8,8,0,0,1,1,1,0,2,2,3,1,4,7,0,1,10,0,0,1.5
"2502",2018,4,"NC",65933,3,4,0,0,45,328,78,66,22,4,0,3,0,0,0,0,11,0,1,17,1,2,0,0,9,9,0,0,0,1,0,0,2,1,3,0,4,3,0,2,5,0,0,2.6
"2503",2018,4,"NC",66960,4,4,0,1,72,430,112,94,25,3,0,5,2,0,3,0,14,0,1,19,2,2,0,0,19,19,0,0,1,0,0,0,3,0,3,1,4,4,0,3,3,0,2,1.14772727272727
"2504",2018,4,"NC",68948,5,0,0,0,96,533,140,129,41,6,0,2,4,3,1,0,9,1,1,15,7,0,0,0,12,9,0,0,1,1,0,0,1,0,1,1,4,1,0,1,3,0,1,2.7
"2505",2018,4,"NC",68953,4,0,0,0,63,359,99,88,25,5,0,2,3,1,1,0,8,0,2,18,0,1,0,0,14,13,0,0,0,0,0,0,1,1,1,1,0,4,0,3,0,0,1,2.4406779661017
"2506",2018,4,"NC",75867,0,7,0,0,17,102,26,24,7,2,2,1,1,0,0,0,2,0,0,3,0,0,1,0,5,4,0,0,1,0,1,0,4,0,1,0,4,3,0,1,6,0,0,3.6025641025641
"2507",2018,4,"NC",76118,0,6,0,1,11,75,22,18,7,0,0,0,2,0,0,0,4,0,0,3,0,1,0,0,4,4,0,0,1,0,1,0,2,2,0,0,1,5,0,0,6,0,0,3.03529411764706
"2508",2018,4,"NC",76757,0,11,0,1,31,172,50,44,16,4,0,0,1,0,1,1,3,1,1,7,2,1,0,0,9,8,0,0,1,1,0,0,3,2,3,1,6,5,0,2,9,0,0,1.49056603773585
"2509",2018,4,"NC",78352,0,4,0,0,10,67,20,18,6,3,0,1,0,0,0,0,2,1,0,5,0,0,0,1,5,4,0,0,1,0,1,0,1,0,1,0,2,2,0,1,2,1,0,2.56944444444444
"2510",2018,4,"NC",79358,0,12,0,5,17,102,22,21,3,0,0,1,0,0,0,0,1,0,0,8,0,0,0,0,2,2,0,0,1,1,1,0,3,1,3,2,4,8,0,0,12,0,0,2.0952380952381
"2511",2018,4,"OB",61962,0,7,0,0,32,185,42,37,8,3,0,2,0,1,0,0,5,0,0,7,1,0,0,0,3,3,1,1,0,0,0,1,0,2,1,1,2,5,0,0,7,0,0,0.941176470588235
"2512",2018,4,"OB",62263,0,4,0,0,18,112,28,25,8,3,0,1,0,0,0,0,1,0,2,5,1,0,0,0,7,7,0,2,0,0,0,0,0,1,0,1,2,2,0,0,4,0,0,1.8
"2513",2018,4,"OB",63248,0,11,0,1,37,245,57,48,14,1,1,2,3,0,1,0,8,0,0,17,0,2,0,0,4,4,2,1,1,1,0,0,0,2,2,2,4,7,0,0,4,6,1,1.8974358974359
"2514",2018,4,"OB",65543,4,0,0,0,84,431,111,104,20,6,1,3,2,1,0,0,6,0,1,32,0,2,0,0,8,8,1,0,0,0,0,1,0,1,0,1,2,2,0,0,1,0,3,3.51851851851852
"2515",2018,4,"OB",66160,1,0,0,0,6,33,9,8,3,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0.642857142857143
"2516",2018,4,"OB",66291,2,7,0,0,54,333,86,75,23,6,0,2,2,0,0,2,8,0,1,15,0,1,0,1,13,13,1,1,1,2,0,2,0,1,1,0,5,4,0,1,7,0,1,1.50595238095238
"2517",2018,4,"OB",67266,0,13,0,4,35,205,59,49,15,2,0,0,1,0,0,0,6,0,4,13,0,1,0,0,8,7,1,2,0,1,0,3,0,2,2,2,5,8,0,1,11,0,1,2.27868852459016
"2518",2018,4,"OB",68220,0,15,0,4,44,259,65,55,14,3,0,1,0,0,0,1,8,0,1,13,2,0,0,0,4,4,1,2,0,2,0,4,0,2,2,2,7,8,0,0,14,1,0,1.52941176470588
"2519",2018,4,"OB",68240,5,0,0,0,84,498,113,96,16,3,0,3,1,1,1,0,15,0,1,27,2,2,0,0,7,7,0,1,1,0,0,1,0,0,1,1,1,4,0,0,1,0,4,2.88235294117647
"2520",2018,4,"OB",68249,0,1,0,0,6,34,8,6,1,0,0,0,0,0,0,1,1,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1.58333333333333
"2521",2018,4,"OB",73248,0,3,0,0,4,36,9,9,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,1,0,0,0,0,0,2,0,0,1,2,0,0,3,0,0,2.15384615384615
"2522",2018,4,"OB",74513,4,0,0,0,54,342,84,73,23,7,0,5,1,0,1,0,9,0,1,18,3,0,0,0,17,17,0,1,0,0,0,1,0,1,0,1,2,2,0,2,1,0,1,1.89570552147239
"2523",2018,4,"OB",76329,0,6,0,3,9,70,15,13,4,1,0,0,0,0,0,0,2,0,0,5,0,0,0,0,0,0,2,0,0,0,0,1,0,0,2,1,3,3,0,0,5,0,1,2.17857142857143
"2524",2018,4,"OB",77211,2,0,0,0,39,188,52,49,12,0,1,0,1,0,1,0,1,0,1,8,1,1,0,0,4,4,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,2,2.46491228070175
"2525",2018,4,"OB",77263,0,9,0,1,23,143,41,38,18,2,0,2,0,1,0,0,2,0,1,3,2,0,0,0,11,11,0,0,0,2,0,4,0,2,1,0,4,5,0,0,6,2,1,2.2875
"2526",2018,4,"OB",78247,0,5,0,0,11,55,14,11,1,0,0,0,0,1,0,0,3,1,0,4,1,1,0,0,0,0,0,0,1,1,0,1,0,2,0,0,1,4,0,0,5,0,0,1.30909090909091
"2527",2018,4,"OB",79229,5,0,0,0,77,480,123,113,43,8,1,5,0,3,2,2,5,0,1,16,1,1,0,0,22,22,1,1,0,1,0,1,0,0,1,0,3,2,0,3,1,0,1,1.85853658536585
"2528",2018,4,"SK",60841,5,0,0,0,77,453,112,98,26,7,1,2,4,2,0,2,9,0,3,21,2,0,0,0,14,12,0,1,1,1,1,0,0,0,0,1,1,4,0,0,1,0,4,1.73400673400673
"2529",2018,4,"SK",61895,0,12,0,2,39,284,65,57,18,5,1,2,2,1,1,0,6,0,1,18,0,2,0,0,11,9,1,1,1,2,1,2,1,0,1,2,5,7,0,2,8,1,1,2.48514851485149
"2530",2018,4,"SK",62056,0,10,0,1,26,176,42,36,9,1,0,0,1,0,0,1,5,0,0,8,0,0,0,0,7,4,1,1,1,1,1,2,1,0,1,1,5,5,0,0,9,0,1,1.48484848484848
"2531",2018,4,"SK",62869,5,0,0,0,86,465,122,116,37,8,1,5,0,0,2,0,3,0,1,25,5,0,0,0,14,14,0,1,1,1,0,0,1,0,0,1,2,3,0,2,2,0,1,2.3954802259887
"2532",2018,4,"SK",65856,3,0,0,0,47,254,63,58,12,2,0,0,0,0,0,0,4,0,1,18,1,0,0,0,6,6,0,0,0,0,1,1,1,0,0,0,2,1,0,1,0,0,2,3.30263157894737
"2533",2018,4,"SK",66859,0,2,0,0,5,27,7,5,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,1,0,1,1.64788732394366
"2534",2018,4,"SK",68815,5,0,0,0,96,491,123,120,25,4,0,3,5,2,0,0,3,0,0,33,0,2,0,0,9,8,1,0,1,0,0,1,1,0,1,0,3,2,0,0,3,0,2,3.35802469135802
"2535",2018,4,"SK",74838,0,12,0,3,28,186,43,41,14,1,0,0,2,0,0,0,2,0,0,8,2,1,0,0,6,6,1,1,1,1,2,2,1,0,1,2,5,7,0,0,11,1,0,2.38095238095238
"2536",2018,4,"SK",75138,0,8,0,3,24,115,30,29,7,0,0,0,1,0,0,0,1,0,0,7,1,1,0,1,1,1,0,1,1,1,1,1,2,0,1,0,5,3,0,0,8,0,0,1.45833333333333
"2537",2018,4,"SK",75250,0,10,0,0,30,165,42,40,10,2,0,2,2,1,0,0,2,1,0,9,0,1,0,0,6,6,0,1,2,1,1,1,2,0,1,1,5,5,0,1,5,4,0,2
"2538",2018,4,"SK",75340,0,8,0,0,26,177,41,36,13,5,0,2,0,0,1,0,3,0,1,4,2,0,0,0,8,8,0,2,1,0,1,0,1,0,1,2,4,4,0,1,7,0,0,1.8
"2539",2018,4,"SK",76858,0,8,0,1,22,129,31,25,5,2,0,0,0,0,0,1,3,0,2,9,1,0,0,0,2,1,0,1,1,1,0,1,2,0,1,1,5,3,0,0,8,0,0,1.65384615384615
"2540",2018,4,"SK",77829,4,0,0,0,62,343,88,78,23,2,0,4,1,2,0,1,9,0,0,17,4,1,0,0,11,11,0,0,0,0,1,1,0,0,1,1,2,2,0,1,1,0,2,3.90825688073395
"2541",2018,4,"SK",78819,0,3,0,0,8,40,14,9,4,2,0,0,0,0,1,2,1,1,1,1,0,0,0,0,2,2,0,1,0,0,0,1,0,0,1,0,3,0,0,0,3,0,0,1.86666666666667
"2542",2018,4,"SK",79847,1,5,0,1,48,228,69,61,19,2,0,2,0,0,2,0,5,1,1,11,3,0,0,0,10,8,0,0,1,1,1,0,1,0,1,1,2,4,0,0,5,0,1,1.9504132231405
"2543",2018,4,"SS",60146,0,1,0,0,6,37,13,11,4,0,0,1,0,0,0,0,1,0,1,2,0,0,0,0,4,4,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1.60526315789474
"2544",2018,4,"SS",61365,4,1,0,0,76,401,109,97,27,6,0,1,2,1,1,0,9,0,2,11,2,0,0,1,11,9,1,0,0,0,1,1,0,1,0,1,2,3,0,1,2,0,2,1.48453608247423
"2545",2018,4,"SS",61411,0,12,0,3,44,216,57,53,9,3,0,2,0,0,0,0,3,0,1,15,0,0,0,0,6,5,1,0,2,2,2,2,1,1,0,1,5,7,0,0,10,1,1,2.68478260869565
"2546",2018,4,"SS",61457,0,12,0,1,27,126,31,28,3,0,0,1,0,1,0,1,2,0,0,7,0,0,0,0,1,1,2,0,3,2,0,2,2,1,0,0,6,6,0,0,12,0,0,2.32258064516129
"2547",2018,4,"SS",66451,0,12,0,2,41,229,55,50,12,1,0,3,2,1,0,0,4,0,1,22,2,2,0,0,6,6,2,0,1,1,3,3,1,1,0,0,3,9,0,2,9,0,1,1.80487804878049
"2548",2018,4,"SS",66492,0,9,0,1,32,201,47,43,15,3,0,1,2,1,0,0,4,0,0,7,3,1,0,0,6,6,1,0,1,1,1,2,2,1,0,0,4,5,0,1,8,0,0,1.22413793103448
"2549",2018,4,"SS",67467,0,3,0,0,12,83,23,20,8,1,0,2,0,0,0,0,2,0,1,4,0,0,0,0,7,7,1,0,0,0,0,1,1,0,0,0,2,1,0,0,3,0,0,1.24
"2550",2018,4,"SS",68400,5,0,0,0,85,511,127,116,34,10,1,2,4,1,3,0,6,1,2,26,4,2,0,2,20,14,0,0,1,1,1,1,1,0,0,0,2,3,0,2,2,0,1,2.3968253968254
"2551",2018,4,"SS",68415,2,0,0,0,29,204,48,41,11,5,0,1,0,0,0,0,6,0,1,8,0,1,0,0,6,5,0,0,0,0,0,1,1,0,0,0,1,1,0,1,1,0,0,1.44117647058824
"2552",2018,4,"SS",68435,4,0,0,0,64,442,102,90,30,3,1,1,6,1,0,2,10,0,0,14,1,1,0,0,16,16,1,0,1,1,0,0,0,1,0,0,1,3,0,2,0,0,2,2.53703703703704
"2553",2018,4,"SS",74454,4,0,0,0,68,368,103,95,30,5,0,3,1,0,1,1,6,0,0,12,0,0,0,0,17,17,1,0,1,0,0,1,0,1,0,0,2,2,0,3,1,0,0,2.26380368098159
"2554",2018,4,"SS",76355,2,0,0,0,30,189,46,41,13,5,0,3,1,0,0,1,4,0,0,9,1,0,0,0,8,7,0,0,0,1,1,0,0,0,0,0,0,2,0,0,2,0,0,2.44262295081967
"2555",2018,4,"SS",76610,0,11,0,2,26,177,40,34,10,0,0,3,1,1,0,0,3,0,3,7,2,0,0,0,9,6,2,0,1,0,2,3,1,1,0,1,5,6,0,2,9,0,0,1.35714285714286
"2556",2018,4,"SS",77446,3,1,0,0,61,340,86,84,26,3,0,5,1,1,0,0,2,0,0,19,3,0,0,0,10,10,0,0,0,1,0,2,1,0,0,0,2,2,0,1,2,0,1,2.26436781609195
"2557",2018,4,"SS",77927,0,9,0,1,27,193,40,35,8,4,0,0,1,0,0,0,5,0,0,15,0,0,0,0,2,2,1,0,1,1,2,3,0,1,0,0,2,7,0,0,5,4,0,2.38053097345133
"2558",2018,4,"SS",99445,0,8,0,0,20,130,32,30,9,2,0,3,1,0,0,0,2,0,0,6,0,0,0,0,5,4,0,0,1,0,1,3,2,0,0,1,6,2,0,0,7,0,1,3.44
"2559",2018,4,"WO",62360,0,4,0,0,15,85,24,22,7,0,1,0,0,0,0,0,2,0,0,2,0,0,0,0,3,3,1,0,0,2,0,0,1,0,0,0,1,3,0,0,4,0,0,2.24489795918367
"2560",2018,4,"WO",62363,5,0,0,0,95,485,136,121,34,10,1,6,3,1,2,2,9,0,2,20,2,0,0,0,17,17,1,0,1,0,1,0,1,1,0,0,3,2,0,2,2,0,1,2.70873786407767
"2561",2018,4,"WO",62937,5,0,0,0,73,396,112,103,33,10,0,5,0,1,1,0,5,2,3,19,1,0,0,0,20,20,1,1,1,1,0,0,1,0,0,0,2,3,0,2,1,0,2,3.1125
"2562",2018,4,"WO",63342,0,8,0,0,26,141,36,31,7,2,0,0,0,0,0,0,4,0,1,9,1,0,0,0,5,5,1,0,1,0,1,2,1,2,0,0,6,2,0,1,3,4,0,4.21212121212121
"2563",2018,4,"WO",63348,0,8,0,0,31,176,47,42,11,2,0,2,0,0,0,0,5,0,0,10,1,2,0,0,11,10,1,1,1,2,1,0,1,0,1,0,2,6,0,0,8,0,0,2
"2564",2018,4,"WO",64051,0,1,0,0,1,17,6,5,4,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,5,5,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,2.10526315789474
"2565",2018,4,"WO",64350,0,3,0,0,12,94,26,25,13,1,0,1,0,1,0,0,1,0,0,3,0,0,0,1,5,4,0,1,1,0,0,0,0,0,1,0,1,2,0,1,2,0,0,1.04347826086957
