"PA","BB_rate","HR_rate","AVG","OBP","SLG","OPS","SB_rate","BABIP","H2_rate","H3_rate","T_ID","year","month","P_ID","BAT_ORDER","VS_T_ID_HH","VS_T_ID_HT","VS_T_ID_KT","VS_T_ID_LG","VS_T_ID_LT","VS_T_ID_NC","VS_T_ID_OB","VS_T_ID_SK","VS_T_ID_SS","VS_T_ID_WO"
69,0.0740740740740741,0.027027027027027,0.27531368543916,0.333467525496511,0.325217391304348,0.658684916800859,0.00617283950617284,0.313049853372434,0.0540540540540541,0.027027027027027,"SK",2020,8,75151,5,2,5,4,0,4,2,2,0,4,0
98,0.0740740740740741,0.027027027027027,0.262258594713053,0.321460065507685,0.309795918367347,0.631255983875032,0.00617283950617284,0.313049853372434,0.0540540540540541,0.027027027027027,"SK",2020,9,75151,5,2,2,5,4,2,4,2,0,2,4
76,0.0740740740740741,0.027027027027027,0.264659131049099,0.323667966211826,0.312631578947368,0.636299545159194,0.00617283950617284,0.313049853372434,0.0540540540540541,0.027027027027027,"SK",2020,10,75151,5,0,3,3,0,4,1,3,0,4,3
64,0.0900473933649289,0.104477611940299,0.115047200520833,0.194734893364929,0.182014973958334,0.376749867323262,0,0.333088774761555,0.26865671641791,0,"OB",2020,7,75334,3,0,0,0,3,0,1,0,0,0,3
114,0.0900473933649289,0.104477611940299,0.193763706140351,0.266363182838613,0.30655153508772,0.572914717926333,0,0.333088774761555,0.26865671641791,0,"OB",2020,8,75334,3,0,2,3,2,6,4,0,2,6,0
123,0.0900473933649289,0.104477611940299,0.20951685298103,0.280697799868994,0.331474424119242,0.612172223988236,0,0.333088774761555,0.26865671641791,0,"OB",2020,9,75334,3,6,2,4,2,0,2,0,2,4,5
96,0.0900473933649289,0.104477611940299,0.178962311921296,0.252894615587151,0.283134403935186,0.536029019522337,0,0.333088774761555,0.26865671641791,0,"OB",2020,10,75334,3,4,3,4,0,2,0,0,3,0,5
0,0,0,0,0,0,0,0,0,0,0,"KT",2020,7,75342,1,0,1,0,1,0,3,0,1,0,0
0,0,0,0,0,0,0,0,0,0,0,"KT",2020,8,75342,1,3,2,0,2,0,2,3,4,2,5
0,0,0,0,0,0,0,0,0,0,0,"KT",2020,9,75342,1,2,2,0,2,4,2,4,5,4,2
0,0,0,0,0,0,0,0,0,0,0,"KT",2020,10,75342,1,2,2,0,5,3,0,4,3,2,3
52,0.115207373271889,0.156862745098039,0.154670728980322,0.25205889384434,0.254751788908765,0.506810682753105,0,0.293863439930856,0.176470588235294,0,"SS",2020,7,75566,4,2,2,0,0,0,1,0,0,0,1
93,0.115207373271889,0.156862745098039,0.201792635658915,0.293752009430929,0.332364341085271,0.6261163505162,0,0.293863439930856,0.176470588235294,0,"SS",2020,8,75566,4,5,0,2,2,2,0,6,4,0,4
114,0.115207373271889,0.156862745098039,0.211654681762546,0.302477875107874,0.348607711138311,0.651085586246185,0,0.293863439930856,0.176470588235294,0,"SS",2020,9,75566,4,3,4,4,2,2,4,4,2,0,2
88,0.115207373271889,0.156862745098039,0.198025403012685,0.290418789762375,0.32615948731501,0.616578277077385,0,0.293863439930856,0.176470588235294,0,"SS",2020,10,75566,4,3,1,2,3,3,5,0,4,0,0
45,0.0878378378378378,0.032258064516129,0.408844333054859,0.468758758758759,0.467753086419753,0.936511845178512,0.0608108108108108,0.322045152722444,0.0645161290322581,0,"LG",2020,7,75808,9,1,0,1,0,0,0,3,3,0,0
59,0.0878378378378378,0.032258064516129,0.370298627925747,0.434119712933272,0.423653483992467,0.857773196925739,0.0608108108108108,0.322045152722444,0.0645161290322581,0,"LG",2020,8,75808,9,3,8,2,0,0,3,2,0,2,5
80,0.0878378378378378,0.032258064516129,0.344962406015038,0.411351351351351,0.394666666666667,0.806018018018018,0.0608108108108108,0.322045152722444,0.0645161290322581,0,"LG",2020,9,75808,9,2,2,2,0,6,4,2,4,2,2
65,0.0878378378378378,0.032258064516129,0.371497975708502,0.435197505197505,0.425025641025641,0.860223146223146,0.0608108108108108,0.322045152722444,0.0645161290322581,0,"LG",2020,10,75808,9,1,3,5,0,4,5,0,0,3,0
65,0.144578313253012,0.224137931034483,0.314640522875817,0.438500669344043,0.57151799687011,1.01001866621415,0.0281124497991968,0.298158640226629,0.224137931034483,0,"SK",2020,7,75847,3,3,0,1,3,1,0,0,0,0,0
78,0.144578313253012,0.224137931034483,0.30253896430367,0.428586139429513,0.549536535452029,0.978122674881542,0.0281124497991968,0.298158640226629,0.224137931034483,0,"SK",2020,8,75847,3,2,5,4,0,4,2,2,0,4,0
122,0.144578313253012,0.224137931034483,0.296587378120647,0.423710141110892,0.538725980656251,0.962436121767143,0.0281124497991968,0.298158640226629,0.224137931034483,0,"SK",2020,9,75847,3,2,2,5,4,2,4,2,0,2,4
94,0.144578313253012,0.224137931034483,0.301251564455569,0.427531402204563,0.54719808210968,0.974729484314243,0.0281124497991968,0.298158640226629,0.224137931034483,0,"SK",2020,10,75847,3,0,3,3,0,4,1,3,0,4,3
0,0,0,0,0,0,0,0,0,0,0,"NC",2020,7,75867,1,0,0,3,0,1,0,1,0,1,0
0,0,0,0,0,0,0,0,0,0,0,"NC",2020,8,75867,1,4,4,2,3,2,0,4,2,0,2
0,0,0,0,0,0,0,0,0,0,0,"NC",2020,9,75867,1,2,2,2,4,5,0,2,4,4,2
0,0,0,0,0,0,0,0,0,0,0,"NC",2020,10,75867,1,1,5,0,5,5,0,0,1,5,3
0,0,0,0,0,0,0,0,0,0,0,"NC",2020,7,76118,0,0,0,3,0,1,0,1,0,1,0
0,0,0,0,0,0,0,0,0,0,0,"NC",2020,10,76118,0,1,5,0,5,5,0,0,1,5,3
0,0,0,0,0,0,0,0,0.312217194570136,0,0,"HH",2020,7,76158,0,0,2,0,1,0,0,0,3,2,0
0,0,0,0,0,0,0,0,0.312217194570136,0,0,"HH",2020,10,76158,0,0,5,2,1,3,1,4,0,3,3
42,0.0878048780487805,0.173076923076923,0.426295065829949,0.496259082192151,0.733872830316059,1.23013191250821,0.0048780487804878,0.32080723729993,0.269230769230769,0,"NC",2020,7,76232,4,0,0,3,0,1,0,1,0,1,0
92,0.0878048780487805,0.173076923076923,0.359285473542299,0.437421391402994,0.618514893778083,1.05593628518108,0.0048780487804878,0.32080723729993,0.269230769230769,0,"NC",2020,8,76232,4,4,4,2,3,2,0,4,2,0,2
108,0.0878048780487805,0.173076923076923,0.357067661977223,0.435474044662927,0.614696900606613,1.05017094526954,0.0048780487804878,0.32080723729993,0.269230769230769,0,"NC",2020,9,76232,4,2,2,2,4,5,0,2,4,4,2
100,0.0878048780487805,0.173076923076923,0.358087855297158,0.436369824163358,0.616453177465489,1.05282300162885,0.0048780487804878,0.32080723729993,0.269230769230769,0,"NC",2020,10,76232,4,1,5,0,5,5,0,0,1,5,3
41,0.0642201834862385,0.0416666666666667,0.496858232696539,0.536094058587176,0.673133304223068,1.20922736281024,0.0596330275229358,0.339141257000622,0.25,0,"LT",2020,7,76249,9,0,1,0,0,0,1,0,1,0,3
105,0.0642201834862385,0.0416666666666667,0.366465807607923,0.415869850133911,0.49648033126294,0.912350181396851,0.0596330275229358,0.339141257000622,0.25,0,"LT",2020,8,76249,9,2,2,0,0,0,2,6,4,2,5
121,0.0642201834862385,0.0416666666666667,0.355420168292565,0.40568556801287,0.481515926528714,0.887201494541584,0.0596330275229358,0.339141257000622,0.25,0,"LT",2020,9,76249,9,2,5,4,6,0,5,0,2,2,2
108,0.0642201834862385,0.0416666666666667,0.366765207777537,0.416145902583876,0.496885952448612,0.913031855032489,0.0596330275229358,0.339141257000622,0.25,0,"LT",2020,10,76249,9,3,1,3,4,0,5,2,4,3,0
60,0.0769230769230769,0.114285714285714,0.310962274466922,0.374565756823821,0.489247311827957,0.863813068651778,0.00384615384615385,0.326167531504818,0.228571428571429,0.0142857142857143,"OB",2020,7,76267,5,0,0,0,3,0,1,0,0,0,3
91,0.0769230769230769,0.114285714285714,0.314379442318207,0.377667493796526,0.494623655913978,0.872291149710504,0.00384615384615385,0.326167531504818,0.228571428571429,0.0142857142857143,"OB",2020,8,76267,5,0,2,3,2,6,4,0,2,6,0
95,0.0769230769230769,0.114285714285714,0.314235561566574,0.377536894345044,0.494397283531409,0.871934177876453,0.00384615384615385,0.326167531504818,0.228571428571429,0.0142857142857143,"OB",2020,9,76267,5,6,2,4,2,0,2,0,2,4,5
74,0.0769230769230769,0.114285714285714,0.302557888670518,0.366937160485547,0.476024411508282,0.84296157199383,0.00384615384615385,0.326167531504818,0.228571428571429,0.0142857142857143,"OB",2020,10,76267,5,4,3,4,0,2,0,0,3,0,5
72,0.0771929824561404,0.137931034482759,0.349176172370089,0.399415204678363,0.585973806506127,0.98538901118449,0.00701754385964912,0.340110905730129,0.241379310344828,0.0114942528735632,"LG",2020,7,76290,3,1,0,1,0,0,0,3,3,0,0
114,0.0771929824561404,0.137931034482759,0.341825095057034,0.392631578947369,0.57363751584284,0.966269094790208,0.00701754385964912,0.340110905730129,0.241379310344828,0.0114942528735632,"LG",2020,8,76290,3,3,8,2,0,0,3,2,0,2,5
52,0.0771929824561404,0.137931034482759,0.338432290143317,0.389500674763833,0.567943843229015,0.957444517992848,0.00701754385964912,0.340110905730129,0.241379310344828,0.0114942528735632,"LG",2020,9,76290,3,2,2,2,0,6,4,2,4,2,2
42,0.0771929824561404,0.137931034482759,0.359152634437806,0.408621553884712,0.602715915263445,1.01133746914816,0.00701754385964912,0.340110905730129,0.241379310344828,0.0114942528735632,"LG",2020,10,76290,3,1,3,5,0,4,5,0,0,3,0
55,0.0622406639004149,0.0882352941176471,0.193092794302472,0.2500115598496,0.289890483481691,0.539902043331291,0.024896265560166,0.328614008941878,0.220588235294118,0.0147058823529412,"KT",2020,7,76313,2,0,1,0,1,0,3,0,1,0,0
109,0.0622406639004149,0.0882352941176471,0.238167462901112,0.291906687509747,0.357561146802086,0.649467834311833,0.024896265560166,0.328614008941878,0.220588235294118,0.0147058823529412,"KT",2020,8,76313,2,3,2,0,2,0,2,3,4,2,5
128,0.0622406639004149,0.0882352941176471,0.23968984014977,0.293321677151653,0.359846693905224,0.653168371056877,0.024896265560166,0.328614008941878,0.220588235294118,0.0147058823529412,"KT",2020,9,76313,2,2,2,0,2,4,2,4,5,4,2
114,0.0622406639004149,0.0882352941176471,0.238072499797882,0.291818423048654,0.357418578561734,0.649237001610388,0.024896265560166,0.328614008941878,0.220588235294118,0.0147058823529412,"KT",2020,10,76313,2,2,2,0,5,3,0,4,3,2,3
7,0.0961538461538462,0.2,1.00931677018634,1.00824175824176,1.67933130699088,2.68757306523264,0,0.351322751322751,0.1,0,"HH",2020,7,76509,0,0,2,0,1,0,0,0,3,2,0
16,0.0961538461538462,0.2,0.61820652173913,0.662259615384615,1.02859042553191,1.69085004091653,0,0.351322751322751,0.1,0,"HH",2020,8,76509,0,0,0,3,3,2,4,0,2,5,3
25,0.0961538461538462,0.2,0.508695652173913,0.565384615384615,0.846382978723404,1.41176759410802,0,0.351322751322751,0.1,0,"HH",2020,9,76509,0,0,4,2,2,2,2,6,2,3,4
21,0.0961538461538462,0.2,0.538302277432712,0.591575091575092,0.89564336372847,1.48721845530356,0,0.351322751322751,0.1,0,"HH",2020,10,76509,0,0,5,2,1,3,1,4,0,3,3
0,0,0,0,0,0,0,0,0,0,0,"LG",2020,7,76650,0,1,0,1,0,0,0,3,3,0,0
0,0,0,0,0,0,0,0,0,0,0,"LG",2020,8,76650,0,3,8,2,0,0,3,2,0,2,5
0,0,0,0,0,0,0,0,0,0,0,"LG",2020,9,76650,0,2,2,2,0,6,4,2,4,2,2
0,0,0,0,0,0,0,0,0,0,0,"LG",2020,10,76650,0,1,3,5,0,4,5,0,0,3,0
35,0.0227272727272727,0.107142857142857,0.495,0.51030303030303,0.771827242524917,1.28213027282795,0,0.343940419769804,0.25,0,"HH",2020,7,76753,8,0,2,0,1,0,0,0,3,2,0
43,0.0227272727272727,0.107142857142857,0.429767441860465,0.447047216349542,0.670113574905354,1.1171607912549,0,0.343940419769804,0.25,0,"HH",2020,8,76753,8,0,0,3,3,2,4,0,2,5,3
70,0.0227272727272727,0.107142857142857,0.3795,0.39830303030303,0.591734219269103,0.990037249572133,0,0.343940419769804,0.25,0,"HH",2020,9,76753,8,0,4,2,2,2,2,6,2,3,4
57,0.0227272727272727,0.107142857142857,0.405263157894737,0.423285486443381,0.631905344757242,1.05519083120062,0,0.343940419769804,0.25,0,"HH",2020,10,76753,8,0,5,2,1,3,1,4,0,3,3
49,0.087248322147651,0,0.340389887298203,0.406793589919189,0.34656362545018,0.753357215369369,0.00671140939597315,0.293517406962785,0.0333333333333333,0,"SK",2020,7,76802,9,3,0,1,3,1,0,0,0,0,0
60,0.087248322147651,0,0.315049751243781,0.384004474272931,0.320763888888889,0.704768363161819,0.00671140939597315,0.293517406962785,0.0333333333333333,0,"SK",2020,8,76802,9,2,5,4,0,4,2,2,0,4,0
54,0.087248322147651,0,0.329463792150359,0.396967437235894,0.335439360929557,0.732406798165451,0.00671140939597315,0.293517406962785,0.0333333333333333,0,"SK",2020,9,76802,9,2,2,5,4,2,4,2,0,2,4
42,0.087248322147651,0,0.344171997157072,0.410194950463407,0.350414332399626,0.760609282863033,0.00671140939597315,0.293517406962785,0.0333333333333333,0,"SK",2020,10,76802,9,0,3,3,0,4,1,3,0,4,3
12,0.0212765957446809,0,0.87037037037037,0.875886524822695,0.851449275362319,1.72733580018501,0,0.300673148840688,0,0,"SK",2020,7,76812,7,3,0,1,3,1,0,0,0,0,0
7,0.0212765957446809,0,1.19365079365079,1.1854103343465,1.16770186335404,2.35311219770054,0,0.300673148840688,0,0,"SK",2020,8,76812,7,2,5,4,0,4,2,2,0,4,0
6,0.0212765957446809,0,1.39259259259259,1.3758865248227,1.36231884057971,2.73820536540241,0,0.300673148840688,0,0,"SK",2020,9,76812,7,2,2,5,4,2,4,2,0,2,4
5,0.0212765957446809,0,1.67111111111111,1.64255319148936,1.63478260869565,3.27733580018501,0,0.300673148840688,0,0,"SK",2020,10,76812,7,0,3,3,0,4,1,3,0,4,3
44,0.0681818181818182,0.0169491525423729,0.225496857482589,0.285344827586207,0.264928511354079,0.550273338940286,0.0318181818181818,0.340333539221742,0.101694915254237,0.0169491525423729,"NC",2020,7,76849,2,0,0,3,0,1,0,1,0,1,0
90,0.0681818181818182,0.0169491525423729,0.244984240227998,0.303326367119471,0.287823567890851,0.591149935010322,0.0318181818181818,0.340333539221742,0.101694915254237,0.0169491525423729,"NC",2020,8,76849,2,4,4,2,3,2,0,4,2,0,2
72,0.0681818181818182,0.0169491525423729,0.244984240227998,0.303326367119471,0.287823567890851,0.591149935010322,0.0318181818181818,0.340333539221742,0.101694915254237,0.0169491525423729,"NC",2020,9,76849,2,2,2,2,4,5,0,2,4,4,2
67,0.0681818181818182,0.0169491525423729,0.230358315438266,0.289830627427128,0.270640071300353,0.560470698727481,0.0318181818181818,0.340333539221742,0.101694915254237,0.0169491525423729,"NC",2020,10,76849,2,1,5,0,5,5,0,0,1,5,3
0,0,0,Inf,Inf,Inf,Inf,0,0.392344497607655,0,0,"SK",2020,7,76869,3,3,0,1,3,1,0,0,0,0,0
0,0,0,Inf,Inf,Inf,Inf,0,0.392344497607655,0,0,"SK",2020,8,76869,3,2,5,4,0,4,2,2,0,4,0
0,0,0,Inf,Inf,Inf,Inf,0,0.392344497607655,0,0,"SK",2020,9,76869,3,2,2,5,4,2,4,2,0,2,4
0,0,0,Inf,Inf,Inf,Inf,0,0.392344497607655,0,0,"SK",2020,10,76869,3,0,3,3,0,4,1,3,0,4,3
2,0.0740740740740741,0,0,0.0740740740740741,0,0.0740740740740741,0,0.265193370165746,0,0,"KT",2020,7,77243,8,0,1,0,1,0,3,0,1,0,0
4,0.0740740740740741,0,0,0.0740740740740741,0,0.0740740740740741,0,0.265193370165746,0,0,"KT",2020,8,77243,8,3,2,0,2,0,2,3,4,2,5
3,0.0740740740740741,0,0,0.0740740740740741,0,0.0740740740740741,0,0.265193370165746,0,0,"KT",2020,9,77243,8,2,2,0,2,4,2,4,5,4,2
3,0.0740740740740741,0,0,0.0740740740740741,0,0.0740740740740741,0,0.265193370165746,0,0,"KT",2020,10,77243,8,2,2,0,5,3,0,4,3,2,3
22,0.0916666666666667,0.192307692307692,0.371738353389729,0.429329004329004,0.686286190873346,1.11561519520235,0.05,0.32171581769437,0.192307692307692,0.0384615384615385,"OB",2020,7,77248,7,0,0,0,3,0,1,0,0,0,3
44,0.0916666666666667,0.192307692307692,0.309781961158108,0.373051948051948,0.571905159061122,0.94495710711307,0.05,0.32171581769437,0.192307692307692,0.0384615384615385,"OB",2020,8,77248,7,0,2,3,2,6,4,0,2,6,0
55,0.0916666666666667,0.192307692307692,0.297390682711784,0.361796536796537,0.549028952698677,0.910825489495214,0.05,0.32171581769437,0.192307692307692,0.0384615384615385,"OB",2020,9,77248,7,6,2,4,2,0,2,0,2,4,5
43,0.0916666666666667,0.192307692307692,0.316986192812948,0.379595791805094,0.585205279039288,0.964801070844382,0.05,0.32171581769437,0.192307692307692,0.0384615384615385,"OB",2020,10,77248,7,4,3,4,0,2,0,0,3,0,5
0,0,0,0,0,0,0,0,1,0,0,"OB",2020,7,77263,0,0,0,0,3,0,1,0,0,0,3
0,0,0,0,0,0,0,0,1,0,0,"OB",2020,8,77263,0,0,2,3,2,6,4,0,2,6,0
0,0,0,0,0,0,0,0,1,0,0,"OB",2020,9,77263,0,6,2,4,2,0,2,0,2,4,5
0,0,0,0,0,0,0,0,1,0,0,"OB",2020,10,77263,0,4,3,4,0,2,0,0,3,0,5
30,0.0819672131147541,0.117647058823529,0.370357142857143,0.421967213114754,0.501071428571428,0.923038641686182,0,0.365957446808511,0,0,"SK",2020,7,77463,5,3,0,1,3,1,0,0,0,0,0
37,0.0819672131147541,0.117647058823529,0.367020592020592,0.418904150051691,0.496557271557271,0.915461421608962,0,0.365957446808511,0,0,"SK",2020,8,77463,5,2,5,4,0,4,2,2,0,4,0
26,0.0819672131147541,0.117647058823529,0.37985347985348,0.430685161832703,0.513919413919413,0.944604575752116,0,0.365957446808511,0,0,"SK",2020,9,77463,5,2,2,5,4,2,4,2,0,2,4
20,0.0819672131147541,0.117647058823529,0.370357142857143,0.421967213114754,0.501071428571428,0.923038641686182,0,0.365957446808511,0,0,"SK",2020,10,77463,5,0,3,3,0,4,1,3,0,4,3
57,0.115523465703971,0.0357142857142857,0.143989603638726,0.242878891305011,0.191986138184969,0.434865029489979,0.0072202166064982,0.365804160324708,0.226190476190476,0,"LT",2020,7,77532,2,0,1,0,0,0,1,0,1,0,3
110,0.115523465703971,0.0357142857142857,0.223838383838384,0.313503263683769,0.298451178451178,0.611954442134947,0.0072202166064982,0.365804160324708,0.226190476190476,0,"LT",2020,8,77532,2,2,2,0,0,0,2,6,4,2,5
134,0.115523465703971,0.0357142857142857,0.244997236042012,0.332217771950516,0.326662981389349,0.658880753339866,0.0072202166064982,0.365804160324708,0.226190476190476,0,"LT",2020,9,77532,2,2,5,4,6,0,5,0,2,2,2
120,0.115523465703971,0.0357142857142857,0.234497354497354,0.322930873111378,0.312663139329806,0.635594012441184,0.0072202166064982,0.365804160324708,0.226190476190476,0,"LT",2020,10,77532,2,3,1,3,4,0,5,2,4,3,0
0,0,0,0,0,0,0,0,0,0,0,"KT",2020,7,77563,0,0,1,0,1,0,3,0,1,0,0
0,0,0,0,0,0,0,0,0,0,0,"KT",2020,8,77563,0,3,2,0,2,0,2,3,4,2,5
0,0,0,0,0,0,0,0,0,0,0,"KT",2020,9,77563,0,2,2,0,2,4,2,4,5,4,2
0,0,0,0,0,0,0,0,0,0,0,"KT",2020,10,77563,0,2,2,0,5,3,0,4,3,2,3
35,0.0975609756097561,0.0333333333333333,0.198298253470667,0.283030958388402,0.268566103048862,0.551597061437263,0.00813008130081301,0.323211875843455,0.266666666666667,0,"LG",2020,7,77564,5,1,0,1,0,0,0,3,3,0,0
51,0.0975609756097561,0.0333333333333333,0.226811727825927,0.308530813502861,0.307183451199678,0.61571426470254,0.00813008130081301,0.323211875843455,0.266666666666667,0,"LG",2020,8,77564,5,3,8,2,0,0,3,2,0,2,5
54,0.0975609756097561,0.0333333333333333,0.235632183908046,0.316419026259228,0.319129474301888,0.635548500561116,0.00813008130081301,0.323211875843455,0.266666666666667,0,"LG",2020,9,77564,5,2,2,2,0,6,4,2,4,2,2
44,0.0975609756097561,0.0333333333333333,0.210316329438587,0.29377883120524,0.284842836566975,0.578621667772215,0.00813008130081301,0.323211875843455,0.266666666666667,0,"LG",2020,10,77564,5,1,3,5,0,4,5,0,0,3,0
13,0.04,0.05,0,0.0933333333333333,0,0.0933333333333333,0,0.284040995607613,0.3,0,"NC",2020,7,78122,4,0,0,3,0,1,0,1,0,1,0
31,0.04,0.05,0.0374513132927195,0.127289190718732,0.051287492925863,0.178576683644595,0,0.284040995607613,0.3,0,"NC",2020,8,78122,4,4,4,2,3,2,0,4,2,0,2
29,0.04,0.05,0.0400341624853208,0.129630973986691,0.0548245614035088,0.1844555353902,0,0.284040995607613,0.3,0,"NC",2020,9,78122,4,2,2,2,4,5,0,2,4,4,2
27,0.04,0.05,0,0.0933333333333333,0,0.0933333333333333,0,0.284040995607613,0.3,0,"NC",2020,10,78122,4,1,5,0,5,5,0,0,1,5,3
45,0.0857142857142857,0.25,0.301075268817204,0.380952380952381,0.583333333333333,0.964285714285714,0,0.329700272479564,0,0.125,"LG",2020,7,78135,3,1,0,1,0,0,0,3,3,0,0
68,0.0857142857142857,0.25,0.287792536369386,0.369187675070028,0.557598039215686,0.926785714285714,0,0.329700272479564,0,0.125,"LG",2020,8,78135,3,3,8,2,0,0,3,2,0,2,5
71,0.0857142857142857,0.25,0.2968347720733,0.37719651240778,0.575117370892019,0.952313883299799,0,0.329700272479564,0,0.125,"LG",2020,9,78135,3,2,2,2,0,6,4,2,4,2,2
58,0.0857142857142857,0.25,0.311457174638487,0.390147783251232,0.603448275862069,0.993596059113301,0,0.329700272479564,0,0.125,"LG",2020,10,78135,3,1,3,5,0,4,5,0,0,3,0
66,0.136690647482014,0.072463768115942,0.421545358649789,0.506857014388489,0.621397569444444,1.12825458383293,0.0719424460431655,0.34943351222421,0.130434782608696,0.072463768115942,"WO",2020,7,78168,1,0,0,0,0,3,0,3,0,1,0
123,0.136690647482014,0.072463768115942,0.370137388082741,0.463030794876294,0.54561737804878,1.00864817292507,0.0719424460431655,0.34943351222421,0.130434782608696,0.072463768115942,"WO",2020,8,78168,1,3,2,5,5,5,2,0,0,4,0
128,0.136690647482014,0.072463768115942,0.365558865704114,0.459127522200989,0.538868204752604,0.997995726953593,0.0719424460431655,0.34943351222421,0.130434782608696,0.072463768115942,"WO",2020,9,78168,1,4,4,2,2,2,2,5,4,2,0
85,0.136690647482014,0.072463768115942,0.386829858525689,0.477261426153195,0.570223651960784,1.04748507811398,0.0719424460431655,0.34943351222421,0.130434782608696,0.072463768115942,"WO",2020,10,78168,1,3,1,3,0,0,3,5,3,0,0
10,0,0,0.2,0.2,0.228571428571429,0.428571428571429,0.0833333333333333,0.345291479820628,0,0.0714285714285714,"LG",2020,7,78217,4,1,0,1,0,0,0,3,3,0,0
17,0,0,0.235294117647059,0.235294117647059,0.26890756302521,0.504201680672269,0.0833333333333333,0.345291479820628,0,0.0714285714285714,"LG",2020,8,78217,4,3,8,2,0,0,3,2,0,2,5
19,0,0,0.263157894736842,0.263157894736842,0.300751879699248,0.56390977443609,0.0833333333333333,0.345291479820628,0,0.0714285714285714,"LG",2020,9,78217,4,2,2,2,0,6,4,2,4,2,2
16,0,0,0.25,0.25,0.285714285714286,0.535714285714286,0.0833333333333333,0.345291479820628,0,0.0714285714285714,"LG",2020,10,78217,4,1,3,5,0,4,5,0,0,3,0
57,0.148936170212766,0.166666666666667,0.197894736842105,0.317357222844345,0.323827751196172,0.641184974040517,0.0106382978723404,0.358675659104844,0.136363636363636,0,"OB",2020,7,78224,4,0,0,0,3,0,1,0,0,0,3
118,0.148936170212766,0.166666666666667,0.227033898305085,0.342156509195817,0.371510015408321,0.713666524604138,0.0106382978723404,0.358675659104844,0.136363636363636,0,"OB",2020,8,78224,4,0,2,3,2,6,4,0,2,6,0
127,0.148936170212766,0.166666666666667,0.233149606299213,0.34736136706316,0.38151753758053,0.72887890464369,0.0106382978723404,0.358675659104844,0.136363636363636,0,"OB",2020,9,78224,4,6,2,4,2,0,2,0,2,4,5
99,0.148936170212766,0.166666666666667,0.227878787878788,0.34287556415216,0.372892561983471,0.715768126135631,0.0106382978723404,0.358675659104844,0.136363636363636,0,"OB",2020,10,78224,4,4,3,4,0,2,0,0,3,0,5
49,0.0795454545454545,0.05,0.335014752070049,0.403024606971975,0.449271326464309,0.852295933436284,0,0.312567132116004,0.225,0,"HH",2020,7,78288,8,0,2,0,1,0,0,0,3,2,0
83,0.0795454545454545,0.05,0.310796818185467,0.38128350723468,0.416793881177732,0.798077388412413,0,0.312567132116004,0.225,0,"HH",2020,8,78288,8,0,0,3,3,2,4,0,2,5,3
82,0.0795454545454545,0.05,0.314587023285289,0.384686077722021,0.421876733387217,0.806562811109238,0,0.312567132116004,0.225,0,"HH",2020,9,78288,8,0,4,2,2,2,2,6,2,3,4
67,0.0795454545454545,0.05,0.332514641979974,0.400780189959294,0.445918555371292,0.846698745330586,0,0.312567132116004,0.225,0,"HH",2020,10,78288,8,0,5,2,1,3,1,4,0,3,3
0,0.166666666666667,0,0,0,0,0,0,0.342391304347826,0,0,"LG",2020,7,78361,0,1,0,1,0,0,0,3,3,0,0
1,0.166666666666667,0,0,0.166666666666667,0,0.166666666666667,0,0.342391304347826,0,0,"LG",2020,8,78361,0,3,8,2,0,0,3,2,0,2,5
0,0.166666666666667,0,0,0,0,0,0,0.342391304347826,0,0,"LG",2020,9,78361,0,2,2,2,0,6,4,2,4,2,2
0,0.166666666666667,0,0,0,0,0,0,0.342391304347826,0,0,"LG",2020,10,78361,0,1,3,5,0,4,5,0,0,3,0
58,0.0688405797101449,0.183098591549296,0.50653983353151,0.547661514070551,0.877915396253303,1.42557691032385,0.0144927536231884,0.328802588996764,0.211267605633803,0,"LT",2020,7,78513,3,0,1,0,0,0,1,0,1,0,3
113,0.0688405797101449,0.183098591549296,0.413626654090493,0.462491099582952,0.716881840062029,1.17937293964498,0.0144927536231884,0.328802588996764,0.211267605633803,0,"LT",2020,8,78513,3,2,2,0,0,0,2,6,4,2,5
137,0.0688405797101449,0.183098591549296,0.389904583209391,0.440745867941942,0.675767657368169,1.11651352531011,0.0144927536231884,0.328802588996764,0.211267605633803,0,"LT",2020,9,78513,3,2,5,4,6,0,5,0,2,2,2
123,0.0688405797101449,0.183098591549296,0.401712669164309,0.45156994673395,0.696232978699035,1.14780292543298,0.0144927536231884,0.328802588996764,0.211267605633803,0,"LT",2020,10,78513,3,3,1,3,4,0,5,2,4,3,0
0,0,0,0,0,0,0,0,0.363636363636364,0,0,"LT",2020,7,78536,0,0,1,0,0,0,1,0,1,0,3
1,0,0,0,0,0,0,0,0.363636363636364,0,0,"LT",2020,8,78536,0,2,2,0,0,0,2,6,4,2,5
1,0,0,0,0,0,0,0,0.363636363636364,0,0,"LT",2020,9,78536,0,2,5,4,6,0,5,0,2,2,2
1,0,0,0,0,0,0,0,0.363636363636364,0,0,"LT",2020,10,78536,0,3,1,3,4,0,5,2,4,3,0
39,0.0833333333333333,0.12,0.127829160087225,0.204785410667764,0.190718372536554,0.395503783204318,0,0.296943231441048,0.14,0,"KT",2020,7,78548,8,0,1,0,1,0,3,0,1,0,0
78,0.0833333333333333,0.12,0.191743740130837,0.263060468942822,0.286077558804831,0.549138027747653,0,0.296943231441048,0.14,0,"KT",2020,8,78548,8,3,2,0,2,0,2,3,4,2,5
