year,month,T_ID,P_ID,START_CK,RELIEF_CK,CG_CK,HOLD,INN2,BF,PA,AB,HIT,H2,H3,HR,SB,CS,SH,SF,BB,IB,HP,KK,GD,WP,BK,ERR,R,ER,VS_T_ID_HH,VS_T_ID_HT,VS_T_ID_KT,VS_T_ID_LG,VS_T_ID_LT,VS_T_ID_NC,VS_T_ID_OB,VS_T_ID_SK,VS_T_ID_SS,VS_T_ID_WO,TB_SC_B,TB_SC_T,WLS_D,WLS_L,WLS_ND,WLS_S,WLS_W
2018,7,SK,60841,5,0,0,0,84,456,114,98,21,4,0,0,1,2,2,1,10,0,3,21,4,0,0,1,10,7,1,0,0,1,0,2,1,0,0,0,3,2,0,1,3,0,1
2018,7,SK,61895,0,5,0,1,13,85,25,21,9,1,0,4,0,0,0,0,4,0,0,3,1,0,0,0,7,7,0,0,0,1,2,1,1,0,0,0,2,3,0,0,5,0,0
2018,7,SK,62056,0,10,0,6,28,172,42,36,9,2,0,1,0,0,0,0,5,0,1,6,0,1,0,0,2,2,1,0,0,2,1,2,2,0,0,2,4,6,0,0,10,0,0
2018,7,SK,62869,5,0,0,0,70,421,109,97,31,6,0,4,0,0,0,1,10,0,1,16,4,2,0,0,17,15,1,0,0,0,1,2,0,0,0,1,2,3,0,2,1,0,2
2018,7,SK,64805,0,2,0,0,7,68,16,10,4,1,0,1,0,0,0,1,5,1,0,2,0,0,0,0,5,5,0,0,0,0,1,0,0,0,0,1,0,2,0,0,2,0,0
2018,7,SK,65856,3,0,0,0,49,239,64,59,12,3,0,1,0,2,0,0,4,0,1,15,1,0,1,0,6,6,1,0,0,0,1,0,1,0,0,0,2,1,0,0,1,0,2
2018,7,SK,67840,0,2,0,0,7,37,11,9,2,0,0,0,1,0,0,0,2,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,2,0,2,0,1,1,0,0
2018,7,SK,68815,5,0,0,0,84,478,118,111,32,4,0,3,4,1,0,0,6,0,1,19,4,1,0,0,12,10,0,0,0,1,0,1,1,0,0,2,3,2,0,1,2,0,2
2018,7,SK,71845,0,10,0,2,30,141,38,31,3,0,0,1,1,0,0,1,5,0,1,9,1,0,0,0,2,2,2,0,0,1,1,3,1,0,0,2,4,6,0,1,7,1,1
2018,7,SK,74838,0,7,0,2,31,136,35,33,3,0,0,0,1,0,0,0,1,1,1,14,1,0,0,0,0,0,0,0,0,1,1,3,1,0,0,1,3,4,0,0,7,0,0
2018,7,SK,75138,0,7,0,0,21,120,30,25,5,1,0,0,0,0,0,0,5,0,0,5,1,0,0,0,2,2,1,0,0,1,1,2,1,0,0,1,3,4,0,0,3,4,0
2018,7,SK,75340,0,3,0,0,11,74,15,14,4,0,0,0,2,0,0,0,1,0,0,4,1,0,0,0,1,1,1,0,0,0,0,1,0,0,0,1,2,1,0,0,3,0,0
2018,7,SK,76858,0,9,0,2,25,137,34,31,7,2,0,0,0,0,0,0,2,0,1,3,0,0,0,0,2,2,1,0,0,2,2,2,1,0,0,1,3,6,0,1,7,0,1
2018,7,SK,77829,4,0,0,0,63,354,88,83,21,4,0,3,4,0,1,0,4,0,0,19,1,0,0,1,7,7,0,0,0,1,1,1,0,0,0,1,0,4,0,2,1,0,1
2018,7,SK,78819,0,3,0,0,9,53,12,10,1,0,0,0,0,0,0,0,2,0,0,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,3,0,0,3,0,0
2018,7,SK,79130,0,1,0,0,3,24,7,5,2,1,0,0,0,0,0,0,2,0,0,1,0,0,0,0,2,2,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0
2018,7,SK,79847,0,12,0,2,52,215,57,56,6,0,0,1,1,0,0,0,1,1,0,23,2,2,0,1,1,1,2,0,0,2,1,3,2,0,0,2,5,7,0,0,9,0,3
2018,7,SS,60146,0,6,0,2,15,93,21,19,7,0,0,1,0,0,0,1,1,0,0,5,2,1,0,0,2,2,0,4,0,1,1,0,0,0,0,0,3,3,0,0,5,0,1
2018,7,SS,61411,0,12,0,0,39,214,55,49,10,0,0,2,1,0,0,0,4,0,2,17,0,0,0,0,4,4,1,2,1,2,3,1,1,0,0,1,7,5,0,1,6,4,1
2018,7,SS,66451,0,14,0,4,52,319,73,68,19,2,1,1,5,1,0,0,5,0,0,18,2,1,0,0,9,9,1,4,2,2,2,1,1,0,0,1,7,7,0,1,12,0,1
2018,7,SS,68400,5,0,0,0,96,519,136,121,33,1,0,4,3,0,1,1,9,0,4,26,3,2,0,0,12,11,1,2,1,0,1,0,0,0,0,0,3,2,0,0,3,0,2
2018,7,SS,68415,5,0,0,0,69,386,102,88,23,5,0,1,0,0,1,0,12,0,1,12,2,1,0,0,11,11,0,2,0,1,1,0,1,0,0,0,2,3,0,1,1,0,3
2018,7,SS,68435,4,0,0,0,81,405,102,96,21,2,0,2,5,0,1,0,3,0,2,23,4,1,0,0,5,5,1,0,0,1,0,1,1,0,0,0,2,2,0,1,2,0,1
2018,7,SS,73117,0,9,0,2,41,221,54,51,15,2,0,0,1,1,0,0,3,0,0,13,1,0,0,0,4,4,1,2,1,1,1,1,2,0,0,0,4,5,0,0,8,0,1
2018,7,SS,74454,4,0,0,0,59,309,89,84,28,3,0,4,0,1,0,1,3,0,1,14,1,0,0,0,10,10,1,1,0,0,0,0,1,0,0,1,3,1,0,1,2,0,1
2018,7,SS,74630,0,7,0,0,15,98,26,23,8,1,0,0,0,0,1,0,1,0,1,5,0,1,0,1,2,1,1,2,0,0,1,0,3,0,0,0,3,4,0,0,7,0,0
2018,7,SS,76610,0,2,0,0,5,41,10,9,4,0,1,0,1,0,0,0,1,0,0,2,0,0,0,0,2,2,0,0,0,0,1,0,1,0,0,0,1,1,0,0,2,0,0
2018,7,SS,77446,4,0,0,0,56,356,90,81,29,5,1,2,0,2,0,1,8,0,0,8,1,1,0,0,15,12,0,1,1,1,1,0,0,0,0,0,1,3,0,1,2,0,1
2018,7,SS,77927,0,13,0,4,41,207,55,49,9,1,0,1,0,0,0,0,4,1,2,20,1,0,0,0,6,4,1,4,2,1,2,1,1,0,0,1,7,6,1,1,10,0,1
2018,7,SS,79440,0,3,0,0,15,76,21,19,4,1,0,0,0,0,0,0,1,0,1,3,0,0,0,0,2,1,0,1,0,1,0,0,1,0,0,0,1,2,0,0,3,0,0
2018,7,SS,99445,0,8,0,0,20,131,30,27,7,1,0,0,1,0,0,0,2,0,1,9,0,1,0,0,0,0,1,2,1,0,1,1,2,0,0,0,5,3,1,0,6,1,0
2018,7,WO,60336,0,1,0,0,3,19,5,4,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0
2018,7,WO,61268,0,9,0,3,18,123,31,27,13,0,0,0,0,0,0,0,4,0,0,2,3,0,0,0,4,4,1,0,1,1,0,3,0,2,1,0,6,3,0,0,9,0,0
2018,7,WO,61456,0,6,0,0,32,154,46,42,12,6,0,0,0,0,1,0,2,0,1,10,1,1,0,0,6,5,1,0,0,2,1,0,0,2,0,0,5,1,0,0,4,1,1
2018,7,WO,62360,0,9,0,1,22,133,34,30,10,2,0,2,0,0,0,0,3,0,1,5,1,0,0,0,8,8,1,0,1,1,0,4,0,2,0,0,6,3,0,1,7,1,0
2018,7,WO,62363,4,0,0,0,76,413,114,104,29,5,0,3,2,1,0,0,5,0,5,18,2,2,0,1,14,12,1,0,1,0,0,1,0,1,0,0,2,2,0,1,3,0,0
2018,7,WO,62937,4,0,0,0,56,302,79,74,22,7,1,3,0,1,0,0,4,0,1,6,3,0,0,0,9,7,1,0,0,0,1,2,0,0,0,0,2,2,0,2,0,0,2
2018,7,WO,63938,5,0,0,0,83,475,127,109,35,8,0,5,5,0,2,2,12,0,2,17,3,1,0,0,19,19,0,0,0,1,1,2,0,1,0,0,4,1,0,2,2,0,1
2018,7,WO,64350,0,1,0,0,12,46,15,14,2,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,2,2,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0
2018,7,WO,65320,5,0,0,0,84,480,121,115,31,5,0,2,1,1,0,0,6,0,0,27,1,0,0,0,15,14,1,0,1,1,0,0,0,2,0,0,3,2,0,1,0,0,4
2018,7,WO,67313,5,0,0,0,96,501,134,124,30,3,1,5,0,0,0,0,8,0,2,24,4,1,0,1,14,13,0,0,1,1,1,1,0,0,1,0,4,1,0,1,2,0,2
2018,7,WO,67603,0,9,0,1,32,198,50,40,9,2,0,2,2,0,0,0,9,1,1,12,0,3,0,0,6,6,1,0,1,1,2,3,0,1,0,0,7,2,0,1,8,0,0
2018,7,WO,67828,0,5,0,0,16,103,27,26,9,3,0,0,0,0,0,0,1,0,0,7,0,1,0,0,6,4,1,0,1,2,0,0,0,1,0,0,4,1,0,0,5,0,0
2018,7,WO,68341,0,2,0,0,9,47,13,12,3,0,0,0,0,0,0,0,1,0,0,5,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,2,0,0,0,2,0,0
2018,7,WO,74359,0,12,0,6,32,159,39,37,7,3,0,0,1,0,0,0,2,1,0,9,1,0,0,0,5,5,1,0,1,1,2,4,0,3,0,0,8,4,0,2,10,0,0
2018,7,WO,75342,0,10,0,3,27,202,44,41,16,4,1,0,0,0,0,0,2,0,1,9,1,1,0,0,8,8,1,0,0,1,2,3,0,3,0,0,7,3,0,1,9,0,0
2018,7,WO,76430,0,9,0,0,23,163,36,32,10,2,0,4,1,0,0,1,3,0,0,10,0,0,0,0,10,10,0,0,0,1,1,3,0,3,1,0,5,4,0,1,3,5,0
2018,8,HH,60757,0,1,0,0,1,13,3,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0
2018,8,HH,60768,0,6,0,0,20,126,29,24,5,2,0,1,0,0,1,0,4,1,0,9,1,0,0,0,5,3,0,0,3,0,0,1,1,0,1,0,4,2,0,0,4,0,2
2018,8,HH,64759,0,3,0,1,7,26,8,7,1,0,0,0,0,0,1,0,0,0,0,3,0,0,0,1,1,1,0,0,1,0,1,0,0,0,0,1,2,1,0,0,3,0,0
2018,8,HH,65764,2,0,0,0,24,153,41,38,15,4,1,1,1,1,0,0,3,0,0,7,0,0,1,0,9,9,0,0,0,0,0,1,0,0,0,1,2,0,0,1,1,0,0
2018,8,HH,65769,1,2,0,0,18,107,28,25,7,1,0,1,0,0,0,0,3,0,0,5,1,2,0,0,3,3,0,0,0,0,1,1,0,0,0,1,2,1,0,1,2,0,0
2018,8,HH,66741,0,2,0,0,1,12,3,1,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,1,0,0,0,1,1,0,0,2,0,0
2018,8,HH,67703,0,7,0,1,20,89,25,24,5,2,0,0,0,0,0,1,0,0,0,7,0,0,0,0,1,1,0,0,1,0,1,1,2,0,1,1,3,4,0,1,6,0,0
2018,8,HH,67762,0,3,0,0,16,102,24,21,4,0,0,1,2,0,0,0,3,0,0,10,0,2,0,0,1,1,0,0,0,0,0,1,1,0,0,1,2,1,0,0,3,0,0
2018,8,HH,68703,0,1,0,0,9,72,23,21,12,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,8,8,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0
2018,8,HH,68748,3,0,0,0,51,315,73,61,14,3,0,2,3,0,0,1,9,0,2,24,0,2,0,0,9,9,0,0,2,0,0,0,1,0,0,0,2,1,0,1,1,0,1
2018,8,HH,68794,4,0,0,0,60,323,78,72,18,4,0,4,0,2,2,1,3,0,0,20,2,1,0,1,10,9,0,0,2,0,0,0,1,0,1,0,2,2,0,1,3,0,0
2018,8,HH,73738,0,5,0,0,20,110,29,28,9,1,0,1,0,0,0,0,1,0,0,9,0,0,0,0,5,4,0,0,1,0,1,1,1,0,0,1,3,2,0,0,3,0,2
2018,8,HH,73750,2,0,0,0,23,137,40,39,18,7,0,3,0,1,1,0,0,0,0,11,0,1,0,0,11,11,0,0,0,0,1,1,0,0,0,0,1,1,0,1,1,0,0
2018,8,HH,73801,0,6,0,2,24,115,29,23,1,0,0,0,1,0,0,0,6,0,0,4,2,1,0,0,0,0,0,0,3,0,0,1,1,0,1,0,4,2,0,0,6,0,0
2018,8,HH,74748,0,1,0,0,6,42,11,11,6,3,0,0,2,0,0,0,0,0,0,0,1,0,0,0,5,5,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0
2018,8,HH,74857,0,5,0,0,14,81,22,19,8,1,0,2,0,0,0,1,2,0,0,3,0,0,0,0,5,5,0,0,3,0,0,1,1,0,0,0,4,1,0,1,2,2,0
2018,8,HH,79764,0,2,0,0,4,24,8,7,3,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,3,3,0,0,0,0,1,0,0,0,0,1,1,1,0,0,2,0,0
2018,8,HT,60634,0,4,0,0,23,125,30,30,8,1,0,2,0,0,0,0,0,0,0,6,0,1,0,1,5,4,0,0,0,0,1,0,1,1,0,1,2,2,0,0,4,0,0
2018,8,HT,61643,0,4,0,0,12,74,23,23,10,2,1,3,0,0,0,0,0,0,0,3,0,0,0,0,8,8,0,0,0,0,1,0,1,1,0,1,2,2,0,0,4,0,0
2018,8,HT,61666,1,0,0,0,3,33,11,9,6,3,0,0,0,0,0,0,1,0,1,1,0,1,0,0,5,5,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0
2018,8,HT,62648,0,5,0,1,23,135,38,32,13,4,0,1,1,0,2,0,4,1,0,5,2,0,0,0,10,10,0,0,0,0,3,0,1,0,0,1,3,2,0,0,4,0,1
2018,8,HT,62754,2,0,0,0,32,191,51,46,17,3,0,1,0,2,0,1,4,0,0,6,0,0,0,0,7,7,0,0,0,1,0,0,0,0,0,1,1,1,0,0,1,0,1
2018,8,HT,65618,0,4,0,1,28,138,38,34,9,4,0,1,0,0,0,2,1,0,1,6,1,0,0,0,4,4,0,0,0,1,2,0,0,1,0,0,3,1,0,1,3,0,0
2018,8,HT,65643,0,1,0,0,5,32,9,9,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0
2018,8,HT,66643,2,0,0,0,36,183,50,49,15,4,0,2,0,1,0,0,1,0,0,10,0,0,0,0,6,6,0,0,0,0,0,0,0,1,0,1,0,2,0,1,0,0,1
2018,8,HT,67640,0,3,0,0,11,72,17,15,5,1,0,1,1,0,0,1,1,0,0,4,0,1,0,0,3,3,0,0,0,0,3,0,0,0,0,0,3,0,0,0,3,0,0
2018,8,HT,67645,1,1,0,0,10,60,17,14,4,1,0,1,0,0,1,0,2,0,0,4,0,0,0,0,2,2,0,0,0,0,1,0,1,0,0,0,1,1,0,0,2,0,0
2018,8,HT,68639,0,5,0,0,18,83,23,20,3,0,0,0,0,0,0,0,3,0,0,6,1,0,0,0,1,1,0,0,0,2,0,0,1,1,0,1,3,2,0,0,5,0,0
2018,8,HT,68659,0,2,0,0,7,33,10,7,1,1,0,0,0,0,0,0,2,0,1,1,1,0,0,0,2,2,0,0,0,1,0,0,0,1,0,0,1,1,0,0,2,0,0
2018,8,HT,75620,0,2,0,0,10,65,17,14,5,1,0,0,0,0,1,1,1,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,1,1,0,1,0,1,0
2018,8,HT,76350,0,6,0,0,15,69,20,17,5,1,0,0,2,0,0,1,2,1,0,2,2,0,0,0,2,2,0,0,0,1,3,0,1,0,0,1,5,1,0,0,6,0,0
2018,8,HT,77637,3,0,0,0,52,271,73,71,23,5,0,5,0,0,0,0,2,0,0,11,4,0,0,0,11,11,0,0,0,0,1,0,1,1,0,0,1,2,0,1,0,0,2
2018,8,HT,95657,3,0,0,0,35,228,62,52,20,3,0,5,0,4,0,0,6,0,4,13,0,0,0,0,17,17,0,0,0,1,2,0,0,0,0,0,3,0,0,2,0,0,1
2018,8,KT,61240,2,0,0,0,33,221,58,52,21,2,1,5,1,0,0,1,2,0,3,9,1,0,0,0,13,13,0,0,0,0,0,1,1,0,0,0,2,0,0,2,0,0,0
2018,8,KT,64001,2,0,0,0,33,189,54,49,20,3,0,3,0,0,1,1,2,1,1,10,2,0,0,0,13,12,1,0,0,0,0,1,0,0,0,0,0,2,0,0,2,0,0
2018,8,KT,64017,0,7,0,0,17,84,25,23,8,0,1,0,1,0,0,0,2,0,0,2,2,0,0,0,3,3,2,0,0,0,0,2,1,0,0,2,4,3,0,1,6,0,0
2018,8,KT,64029,0,1,0,0,3,21,4,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0
2018,8,KT,65056,0,7,0,1,20,100,26,24,5,1,0,2,0,0,1,0,0,0,1,6,0,0,0,0,3,3,2,0,0,0,0,3,1,0,0,1,4,3,0,1,6,0,0
2018,8,KT,65058,0,6,0,0,25,138,35,30,7,1,0,0,0,0,1,1,3,0,0,10,0,0,0,0,2,2,3,0,0,0,0,1,1,0,0,1,3,3,0,0,6,0,0
2018,8,KT,65060,0,7,0,1,25,119,35,33,8,1,0,1,1,0,1,0,0,0,1,4,1,0,0,0,7,7,3,0,0,0,0,3,0,0,0,1,3,4,0,0,6,0,1
2018,8,KT,65062,0,4,0,0,13,78,23,19,7,0,0,1,0,1,1,0,3,1,0,2,1,0,0,0,4,1,2,0,0,0,0,2,0,0,0,0,1,3,0,2,0,2,0
2018,8,KT,65331,3,0,0,0,66,328,86,84,21,2,0,2,0,0,0,0,2,0,0,19,3,0,0,0,5,5,0,0,0,0,0,1,1,0,0,1,3,0,0,0,1,0,2
2018,8,KT,66047,1,0,0,0,7,66,17,13,6,3,0,1,2,0,0,0,4,0,0,2,0,1,0,0,9,9,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0
2018,8,KT,67066,0,4,0,1,12,83,23,18,6,2,0,0,0,0,0,1,3,0,1,2,0,0,0,0,4,3,1,0,0,0,0,2,0,0,0,1,2,2,0,0,4,0,0
2018,8,KT,68043,2,0,0,0,22,124,35,28,9,3,0,1,1,1,0,0,4,0,3,4,3,1,0,0,5,5,2,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0
2018,8,KT,75149,0,5,0,1,9,72,15,11,3,1,0,0,1,0,0,0,3,0,1,4,0,0,0,0,1,1,2,0,0,0,0,2,0,0,0,1,2,3,0,0,5,0,0
2018,8,KT,75258,3,0,0,0,51,297,78,67,19,3,0,3,0,1,0,0,11,0,0,13,3,3,0,1,9,8,1,0,0,0,0,2,0,0,0,0,1,2,0,2,0,0,1
2018,8,KT,78248,0,2,0,0,6,27,9,9,3,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,2,2,0,0,0,0,0,1,0,0,0,1,1,1,0,0,2,0,0
2018,8,LG,60140,0,6,0,0,15,68,19,17,4,1,0,0,0,0,0,0,1,0,1,2,2,0,0,0,2,2,0,1,0,0,2,0,0,1,1,1,2,4,0,1,5,0,0
2018,8,LG,60845,0,6,0,0,20,132,35,29,11,1,0,3,1,0,0,1,5,0,0,5,1,0,0,0,9,9,0,1,0,0,1,0,1,1,1,1,2,4,0,1,5,0,0
2018,8,LG,61101,2,1,0,0,36,263,62,55,23,5,0,1,0,0,1,0,5,0,1,15,2,1,0,0,11,11,0,0,0,0,0,0,0,2,0,1,1,2,0,1,1,1,0
2018,8,LG,61329,0,3,0,0,7,37,10,10,3,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,1,1,2,0,0,3,0,0
2018,8,LG,62698,3,0,0,0,54,333,84,78,26,6,1,3,2,0,0,3,3,0,0,17,1,0,0,0,15,14,0,0,0,0,1,0,1,0,0,1,0,3,0,2,1,0,0
2018,8,LG,62918,0,1,0,0,3,37,8,4,2,1,0,0,0,0,0,0,4,0,0,0,0,1,0,0,4,4,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
2018,8,LG,63145,2,2,0,0,38,229,55,48,11,3,1,0,2,0,0,1,6,0,0,14,1,0,0,1,7,5,0,1,0,0,0,0,0,2,1,0,3,1,0,0,3,0,1
2018,8,LG,66145,3,0,0,0,35,257,65,52,19,4,1,0,2,0,1,1,11,0,0,6,0,0,0,0,14,14,0,1,0,0,1,0,1,0,0,0,0,3,0,3,0,0,0
2018,8,LG,67119,0,9,0,1,25,179,44,34,11,1,1,1,1,1,0,2,7,0,1,3,0,1,0,0,9,6,0,2,0,0,1,0,2,1,2,1,3,6,0,1,8,0,0
2018,8,LG,67143,0,1,0,0,3,39,7,5,2,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,2,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
2018,8,LG,76455,3,0,0,0,38,282,73,57,20,1,1,2,1,0,2,1,11,0,2,12,0,1,0,0,19,18,0,0,0,0,0,0,0,2,1,0,2,1,0,1,1,0,1
2018,8,LG,76650,0,9,0,1,20,116,34,28,10,0,0,1,0,0,1,1,3,1,1,2,0,0,0,0,4,4,0,2,0,0,2,0,1,1,1,2,2,7,0,0,9,0,0
2018,8,LG,78148,0,6,0,0,13,95,29,25,13,1,0,0,0,1,0,0,2,0,2,2,0,0,0,0,11,11,0,0,0,0,1,0,1,1,2,1,3,3,0,0,5,1,0
2018,8,LG,79140,0,3,0,0,18,86,24,20,2,0,0,0,0,0,1,0,2,0,1,5,0,0,0,0,1,1,0,2,0,0,0,0,0,0,1,0,1,2,0,0,2,0,1
2018,8,LG,79825,0,2,0,0,5,32,9,8,5,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,2,2,0,0,0,0,0,0,1,0,1,0,1,1,0,0,2,0,0
2018,8,LT,60559,0,2,0,0,9,44,11,10,1,0,0,0,0,0,0,0,1,0,0,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,2,0,0
2018,8,LT,62528,2,0,0,0,29,188,48,44,15,2,0,5,0,0,0,0,4,0,0,11,0,0,0,0,10,10,0,0,0,1,0,0,1,0,0,0,1,1,0,0,1,0,1
2018,8,LT,63543,0,6,0,5,23,119,27,26,3,0,0,2,0,0,0,0,1,0,0,9,0,0,0,0,2,2,1,2,0,2,0,0,1,0,0,0,4,2,0,0,5,0,1
2018,8,LT,64021,1,0,0,0,7,57,15,13,7,2,1,0,0,0,1,0,1,0,0,2,0,0,0,0,5,5,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
2018,8,LT,65546,3,0,0,0,55,293,71,67,15,2,0,5,2,0,0,0,3,0,1,13,3,0,0,0,10,10,1,1,0,1,0,0,0,0,0,0,2,1,0,0,0,0,3
2018,8,LT,68526,3,0,0,0,42,282,77,63,27,4,0,1,1,1,2,2,8,0,2,10,1,0,1,0,12,11,0,1,0,0,0,0,1,0,1,0,2,1,0,1,2,0,0
2018,8,LT,72523,0,7,0,3,15,116,22,18,4,1,0,1,0,0,0,0,4,0,0,7,1,1,0,0,2,2,0,2,0,1,0,0,2,0,2,0,4,3,0,0,7,0,0
2018,8,LT,72535,0,2,0,0,6,21,6,6,2,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,2,0,0,2,0,0
2018,8,LT,73211,1,3,0,0,38,193,55,50,15,4,1,1,0,1,1,0,3,0,1,5,1,0,0,0,7,7,0,3,0,0,0,0,0,0,1,0,2,2,0,0,2,0,2
2018,8,LT,75321,0,7,0,0,24,131,34,30,6,0,0,0,1,0,0,0,4,1,0,5,0,0,0,0,2,2,1,2,0,2,0,0,1,0,1,0,5,2,0,0,1,6,0
2018,8,LT,75537,0,1,0,0,3,8,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
2018,8,LT,77591,1,0,0,0,12,86,21,16,6,0,0,1,1,0,1,1,2,0,1,3,0,0,0,0,5,5,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0
2018,8,LT,79293,0,6,0,4,17,93,25,23,6,1,0,2,0,0,0,0,1,0,1,6,0,0,0,0,3,3,1,2,0,1,0,0,1,0,1,0,4,2,0,0,6,0,0
2018,8,LT,79545,0,4,0,1,11,81,20,16,5,3,0,1,0,0,0,0,4,0,0,2,0,1,0,0,2,2,0,0,0,1,0,0,2,0,1,0,2,2,0,0,3,0,1
2018,8,NC,60263,3,0,0,0,51,327,75,64,17,4,0,2,0,1,0,0,9,1,2,16,2,0,0,0,8,8,1,0,1,0,0,0,0,0,1,0,0,3,0,1,0,0,2
2018,8,NC,60339,2,0,0,0,15,143,29,23,8,0,0,1,2,1,0,0,3,0,3,5,0,1,0,1,8,5,1,0,0,0,0,0,0,0,1,0,0,2,0,1,1,0,0
2018,8,NC,62929,0,6,0,0,14,105,24,18,4,1,0,0,1,0,0,0,6,0,0,4,0,1,0,0,5,5,2,0,2,0,0,0,0,1,1,0,2,4,0,1,3,2,0
2018,8,NC,62951,1,1,0,0,16,107,29,25,8,3,0,2,0,0,0,0,4,0,0,3,0,0,0,0,10,6,0,0,1,0,0,0,0,1,0,0,1,1,0,0,2,0,0
2018,8,NC,63950,0,6,0,1,12,101,25,21,9,2,0,4,0,0,0,0,4,0,0,3,0,1,0,0,9,9,1,0,2,0,0,0,0,2,1,0,3,3,0,0,6,0,0
2018,8,NC,65933,2,3,0,0,45,249,59,53,8,2,0,1,0,0,0,0,6,0,0,15,0,0,0,1,4,3,2,0,1,0,0,0,0,1,1,0,1,4,0,0,3,0,2
2018,8,NC,66920,2,3,0,0,43,238,61,55,15,3,0,3,0,1,0,1,4,0,1,11,1,0,0,0,12,12,0,0,3,0,0,0,0,0,2,0,1,4,0,0,5,0,0
2018,8,NC,68953,3,0,0,0,60,316,85,75,20,1,0,4,4,1,0,1,9,0,0,17,4,2,0,0,11,11,0,0,2,0,0,0,0,0,1,0,1,2,0,2,0,0,1
2018,8,NC,75867,0,7,0,0,20,138,30,26,8,0,1,3,1,0,0,0,4,0,0,4,0,0,0,0,6,6,2,0,2,0,0,0,0,1,2,0,2,5,0,0,7,0,0
2018,8,NC,76118,0,6,0,2,23,117,28,28,7,2,0,1,1,0,0,0,0,0,0,5,1,0,0,0,1,1,2,0,3,0,0,0,0,0,1,0,2,4,0,0,4,0,2
2018,8,NC,76757,0,2,0,0,9,45,13,10,2,0,0,1,0,0,0,1,1,0,1,1,0,1,0,0,2,2,0,0,1,0,0,0,0,1,0,0,1,1,0,1,1,0,0
2018,8,NC,78366,0,3,0,0,12,72,19,16,6,1,0,1,0,1,1,0,2,0,0,1,0,0,0,0,5,4,0,0,1,0,0,0,0,1,1,0,1,2,0,0,3,0,0
2018,8,NC,79358,0,6,0,3,17,109,25,20,4,1,0,1,1,0,0,0,5,0,0,5,1,0,0,0,4,4,2,0,3,0,0,0,0,1,0,0,3,3,0,0,6,0,0
2018,8,OB,61214,0,1,0,0,2,20,4,3,1,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,2,2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
2018,8,OB,63248,0,6,0,0,21,101,23,21,2,1,0,0,0,2,0,0,2,0,0,11,0,0,0,0,0,0,1,0,1,1,1,0,0,1,0,1,5,1,0,0,1,5,0
2018,8,OB,64255,0,3,0,0,12,70,22,20,8,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0,3,3,0,0,1,0,1,0,0,1,0,0,2,1,0,0,3,0,0
2018,8,OB,65064,0,6,0,0,35,215,57,48,15,6,0,2,1,0,2,1,6,1,0,7,1,1,0,0,18,15,1,1,1,1,1,0,0,1,0,0,4,2,0,1,5,0,0
