"","year","P_ID","PA","AB","BB","HP","HIT","HR","KK"
"4400",2018,76368,13,10,3,0,3,0,1
"4401",2018,76849,80,70,9,0,24,0,13
"4402",2018,78603,89,72,12,3,21,2,10
"4403",2018,78629,50,42,6,2,13,3,11
"4404",2018,79608,100,89,9,1,30,4,8
"4405",2018,99606,17,15,1,1,4,0,3
"4406",2018,60343,24,23,1,0,3,1,7
"4407",2018,60558,50,44,4,1,9,2,11
"4408",2018,61743,8,7,1,0,1,0,3
"4409",2018,63088,3,1,2,0,1,0,0
"4410",2018,63448,4,4,0,0,0,0,1
"4411",2018,63450,42,35,4,0,10,0,10
"4412",2018,64006,74,67,4,0,22,1,9
"4413",2018,64012,16,16,0,0,1,0,3
"4414",2018,64166,4,4,0,0,1,0,1
"4415",2018,65062,0,0,0,0,0,0,0
"4416",2018,67025,104,88,15,0,26,8,27
"4417",2018,68050,109,99,9,1,28,6,22
"4418",2018,68069,1,1,0,0,0,0,0
"4419",2018,70553,11,7,3,0,3,1,1
"4420",2018,73113,63,55,7,1,12,1,16
"4421",2018,74215,76,70,3,1,20,3,7
"4422",2018,74339,102,87,15,0,29,2,10
"4423",2018,76313,102,92,8,1,28,5,17
"4424",2018,78361,1,1,0,0,0,0,1
"4425",2018,78548,69,61,7,0,14,3,13
"4426",2018,78753,6,5,1,0,1,0,2
"4427",2018,99810,58,51,5,0,19,0,5
"4428",2018,61102,83,73,7,1,24,2,16
"4429",2018,61186,86,75,9,2,21,0,6
"4430",2018,62164,37,29,6,0,10,1,11
"4431",2018,63360,2,2,0,0,0,0,0
"4432",2018,63905,3,3,0,0,0,0,3
"4433",2018,64117,1,1,0,0,1,0,0
"4434",2018,64153,96,87,8,1,20,3,14
"4435",2018,65115,13,10,3,0,2,0,1
"4436",2018,65136,18,17,0,0,1,0,7
"4437",2018,66108,21,15,6,0,2,0,6
"4438",2018,66112,0,0,0,0,0,0,0
"4439",2018,68103,43,38,2,1,8,1,6
"4440",2018,71842,17,17,0,0,2,0,6
"4441",2018,72133,70,66,2,2,26,3,16
"4442",2018,74823,26,25,0,0,4,1,4
"4443",2018,76290,2,2,0,0,0,0,0
"4444",2018,78135,78,69,5,3,22,2,9
"4445",2018,78217,56,46,5,0,10,0,7
"4446",2018,79109,100,93,5,0,28,2,22
"4447",2018,79150,58,52,3,0,14,1,10
"4448",2018,79192,103,97,4,2,27,2,20
"4449",2018,79198,17,15,0,1,2,0,5
"4450",2018,60523,26,23,3,0,8,1,4
"4451",2018,61566,5,4,1,0,1,0,0
"4452",2018,62556,72,66,4,2,19,3,20
"4453",2018,63593,35,31,2,1,7,0,6
"4454",2018,64022,62,53,4,2,11,1,23
"4455",2018,64504,0,0,0,0,0,0,0
"4456",2018,65586,28,24,3,1,8,1,8
"4457",2018,66508,3,2,1,0,0,0,0
"4458",2018,67454,4,4,0,0,1,0,2
"4459",2018,67539,12,7,5,0,0,0,7
"4460",2018,67598,78,70,3,4,13,2,22
"4461",2018,68525,30,28,2,0,6,0,7
"4462",2018,71564,100,91,7,2,31,7,12
"4463",2018,72546,59,56,3,0,21,2,6
"4464",2018,76100,37,25,10,1,8,2,7
"4465",2018,76249,96,88,6,2,28,4,16
"4466",2018,77463,60,57,3,0,18,1,10
"4467",2018,77532,79,66,13,0,20,4,14
"4468",2018,78513,108,98,10,0,34,7,16
"4469",2018,79356,5,3,2,0,0,0,2
"4470",2018,60566,20,20,0,0,6,0,3
"4471",2018,62025,35,34,1,0,9,0,11
"4472",2018,62537,1,1,0,0,1,0,0
"4473",2018,62907,94,83,8,3,30,2,4
"4474",2018,62931,30,28,2,0,6,1,10
"4475",2018,62934,18,14,2,0,1,0,2
"4476",2018,62947,100,90,7,1,26,3,14
"4477",2018,63260,70,62,7,0,11,0,17
"4478",2018,63963,101,89,8,1,36,5,10
"4479",2018,63991,0,0,0,0,0,0,0
"4480",2018,64906,3,3,0,0,1,0,0
"4481",2018,64944,4,4,0,0,0,0,1
"4482",2018,64984,25,22,2,0,8,1,3
"4483",2018,66917,46,39,2,3,12,0,8
"4484",2018,66965,3,3,0,0,1,1,0
"4485",2018,66968,0,0,0,0,0,0,0
"4486",2018,67935,91,81,9,1,21,3,20
"4487",2018,68912,14,12,2,0,4,0,4
"4488",2018,71552,15,10,4,0,2,0,4
"4489",2018,73213,12,11,1,0,0,0,0
"4490",2018,73306,5,5,0,0,0,0,2
"4491",2018,73339,7,6,1,0,2,0,2
"4492",2018,74465,56,44,10,1,13,5,12
"4493",2018,76720,44,38,5,0,9,2,13
"4494",2018,78813,89,81,6,1,21,5,16
"4495",2018,61208,35,31,3,1,8,0,6
"4496",2018,62234,46,38,4,2,10,0,5
"4497",2018,62244,38,33,3,1,9,0,11
"4498",2018,63202,1,1,0,0,0,0,0
"4499",2018,63257,18,14,2,0,4,0,2
"4500",2018,63440,7,7,0,0,0,0,1
"4501",2018,63559,13,11,1,1,3,0,4
"4502",2018,65269,4,4,0,0,1,0,1
"4503",2018,66207,1,1,0,0,0,0,1
"4504",2018,66209,23,19,2,0,3,0,3
"4505",2018,67207,8,7,1,0,2,0,1
"4506",2018,68205,1,1,0,0,0,0,1
"4507",2018,74206,91,78,13,0,25,2,12
"4508",2018,75334,105,84,17,2,31,9,21
"4509",2018,76232,69,57,7,4,16,2,6
"4510",2018,76267,99,88,6,2,32,7,19
"4511",2018,77248,88,78,10,0,17,1,27
"4512",2018,78224,94,81,10,2,31,11,21
"4513",2018,79215,78,72,4,2,25,3,5
"4514",2018,79231,90,80,7,1,29,2,9
"4515",2018,79240,113,99,10,4,32,3,14
"4516",2018,61869,2,2,0,0,0,0,1
"4517",2018,62802,14,11,2,1,5,0,1
"4518",2018,62884,37,32,5,0,5,1,10
"4519",2018,62895,99,94,4,1,32,12,24
"4520",2018,63123,55,50,3,1,16,1,12
"4521",2018,63704,112,101,9,1,24,2,14
"4522",2018,64868,14,13,0,0,1,0,5
"4523",2018,66838,36,35,1,0,6,2,12
"4524",2018,67872,105,91,9,5,26,3,17
"4525",2018,71184,7,7,0,0,3,0,1
"4526",2018,71837,83,75,3,3,23,4,22
"4527",2018,73209,38,32,4,0,6,2,8
"4528",2018,75151,61,55,6,0,20,2,7
"4529",2018,75847,82,66,10,4,14,2,18
"4530",2018,76158,2,2,0,0,1,0,0
"4531",2018,76802,76,69,4,1,16,1,10
"4532",2018,76812,87,79,5,2,26,1,9
"4533",2018,76869,26,22,3,1,7,1,5
"4534",2018,77243,5,4,1,0,1,0,3
"4535",2018,60456,2,1,1,0,1,0,0
"4536",2018,61197,51,44,6,0,13,1,10
"4537",2018,61404,81,71,7,2,12,0,17
"4538",2018,62404,110,100,9,0,29,6,27
"4539",2018,62409,5,5,0,0,0,0,3
"4540",2018,62415,113,101,10,1,34,5,22
"4541",2018,64407,0,0,0,0,0,0,0
"4542",2018,64410,27,26,1,0,8,0,7
"4543",2018,64499,1,1,0,0,0,0,1
"4544",2018,64610,10,10,0,0,3,0,2
"4545",2018,64793,3,3,0,0,0,0,2
"4546",2018,66406,1,1,0,0,1,0,0
"4547",2018,66462,50,43,5,1,14,0,4
"4548",2018,67450,74,60,12,1,16,3,16
"4549",2018,71432,84,71,12,0,22,5,13
"4550",2018,72456,36,33,2,0,6,1,9
"4551",2018,74540,89,84,2,2,25,2,21
"4552",2018,75566,83,76,5,1,17,3,13
"4553",2018,77466,11,9,1,1,3,0,4
"4554",2018,79402,86,78,5,1,22,2,18
"4555",2018,79456,31,28,1,1,7,0,5
"4556",2018,79465,13,9,3,1,2,0,1
"4557",2018,61353,31,30,1,0,7,0,14
"4558",2018,62332,52,47,2,0,9,0,12
"4559",2018,62356,18,17,0,0,3,0,9
"4560",2018,64300,97,86,10,1,19,3,22
"4561",2018,64346,76,73,2,0,21,1,24
"4562",2018,65357,55,46,8,0,11,0,10
"4563",2018,66354,15,14,0,0,4,0,4
"4564",2018,66392,2,2,0,0,1,0,0
"4565",2018,67304,50,46,4,0,7,1,17
"4566",2018,67313,0,0,0,0,0,0,0
"4567",2018,67341,109,97,10,1,26,1,15
"4568",2018,68345,78,74,4,0,21,10,23
"4569",2018,73342,24,18,3,2,5,0,2
"4570",2018,75125,95,78,10,7,27,8,25
"4571",2018,77564,86,79,5,2,19,2,17
"4572",2018,78168,93,83,7,2,27,0,12
"4573",2018,79334,4,4,0,0,0,0,3
"4574",2018,60184,1,1,0,0,0,0,1
"4575",2018,61554,1,1,0,0,0,0,0
"4576",2018,61700,8,8,0,0,2,0,4
"4577",2018,62700,23,23,0,0,6,0,5
"4578",2018,62797,14,14,0,0,4,1,3
"4579",2018,64717,10,10,0,0,3,0,3
"4580",2018,66704,0,0,0,0,0,0,0
"4581",2018,66706,3,3,0,0,0,0,1
"4582",2018,68730,26,23,3,0,3,0,6
"4583",2018,68743,14,11,3,0,4,1,2
"4584",2018,71752,1,1,0,0,1,0,0
"4585",2018,73136,25,25,0,0,7,3,5
"4586",2018,74163,25,22,2,0,6,0,2
"4587",2018,74729,10,10,0,0,3,2,4
"4588",2018,75808,27,21,4,1,6,0,2
"4589",2018,78288,14,13,1,0,2,0,0
"4590",2018,78756,9,6,1,0,3,0,1
"4591",2018,79705,15,10,5,0,5,2,2
"4592",2018,60605,3,3,0,0,1,0,1
"4593",2018,60648,0,0,0,0,0,0,0
"4594",2018,62265,12,10,2,0,2,0,3
"4595",2018,62648,0,0,0,0,0,0,0
"4596",2018,62754,0,0,0,0,0,0,0
"4597",2018,62864,28,26,1,0,6,1,6
"4598",2018,62893,4,3,0,1,1,0,2
"4599",2018,62908,7,7,0,0,1,0,0
"4600",2018,63722,10,10,0,0,0,0,5
"4601",2018,64560,3,3,0,0,1,0,0
"4602",2018,64657,29,25,2,1,6,1,6
"4603",2018,66606,25,23,1,1,5,0,4
"4604",2018,66662,5,5,0,0,0,0,2
"4605",2018,67645,0,0,0,0,0,0,0
"4606",2018,67650,47,43,4,0,12,0,8
"4607",2018,70410,43,37,3,2,12,2,7
"4608",2018,70756,37,32,5,0,10,1,5
"4609",2018,72443,42,38,4,0,13,2,8
"4610",2018,75620,0,0,0,0,0,0,0
"4611",2018,76368,14,12,2,0,4,1,7
"4612",2018,76849,6,5,0,0,1,0,1
"4613",2018,78603,36,33,2,0,10,1,3
"4614",2018,78629,37,32,4,0,14,4,6
"4615",2018,79608,44,38,2,3,6,0,4
"4616",2018,99606,10,10,0,0,1,0,5
"4617",2018,60343,2,2,0,0,0,0,1
"4618",2018,60558,23,22,1,0,4,0,5
"4619",2018,63088,4,4,0,0,0,0,0
"4620",2018,63450,6,6,0,0,3,2,2
"4621",2018,64006,29,25,3,1,4,0,3
"4622",2018,64012,1,1,0,0,0,0,1
"4623",2018,64166,1,1,0,0,0,0,1
"4624",2018,65056,0,0,0,0,0,0,0
"4625",2018,65062,0,0,0,0,0,0,0
"4626",2018,67025,37,33,3,1,8,2,8
"4627",2018,68050,39,36,3,0,12,3,8
"4628",2018,68069,1,1,0,0,0,0,0
"4629",2018,70553,3,2,1,0,0,0,2
"4630",2018,73113,28,22,5,0,5,0,9
"4631",2018,73153,1,1,0,0,0,0,1
"4632",2018,74215,19,18,1,0,5,1,1
"4633",2018,74339,35,30,4,0,9,1,3
"4634",2018,76313,33,28,4,0,11,1,7
"4635",2018,78248,0,0,0,0,0,0,0
"4636",2018,78548,30,29,1,0,8,0,8
"4637",2018,99563,0,0,0,0,0,0,0
"4638",2018,99810,27,27,0,0,11,1,3
"4639",2018,61102,17,16,1,0,4,0,3
"4640",2018,61186,14,13,1,0,4,0,2
"4641",2018,62164,9,8,1,0,1,0,3
"4642",2018,63360,0,0,0,0,0,0,0
"4643",2018,64153,16,13,3,0,5,1,2
"4644",2018,65115,0,0,0,0,0,0,0
"4645",2018,66108,4,3,1,0,1,0,2
"4646",2018,68103,13,11,0,2,3,0,0
"4647",2018,71842,0,0,0,0,0,0,0
"4648",2018,72133,9,9,0,0,2,0,2
"4649",2018,74823,8,8,0,0,0,0,1
"4650",2018,78135,11,10,1,0,3,1,2
"4651",2018,78217,9,9,0,0,3,0,2
"4652",2018,79109,18,14,0,2,2,0,4
"4653",2018,79150,15,13,2,0,4,0,2
"4654",2018,79192,13,11,2,0,5,2,0
"4655",2018,79198,0,0,0,0,0,0,0
"4656",2018,60523,24,24,0,0,10,2,6
"4657",2018,61204,7,7,0,0,0,0,1
"4658",2018,62556,11,11,0,0,0,0,5
"4659",2018,63593,8,6,2,0,2,0,1
"4660",2018,64022,34,28,5,0,7,0,14
"4661",2018,65586,49,42,6,0,16,2,16
"4662",2018,66508,5,5,0,0,1,0,1
"4663",2018,67454,2,2,0,0,0,0,1
"4664",2018,67539,6,4,2,0,1,1,0
"4665",2018,67598,27,26,1,0,5,0,7
"4666",2018,68525,13,13,0,0,5,1,3
"4667",2018,71564,48,46,2,0,13,3,6
"4668",2018,72546,38,33,2,0,7,1,12
"4669",2018,76100,2,1,0,1,0,0,1
"4670",2018,76249,49,44,3,1,16,1,8
"4671",2018,76509,9,8,1,0,2,1,4
"4672",2018,77463,30,26,3,1,5,1,6
"4673",2018,77532,56,48,8,0,12,1,9
"4674",2018,78513,54,47,6,1,15,4,5
"4675",2018,62025,8,6,1,0,0,0,3
"4676",2018,62537,1,1,0,0,0,0,1
"4677",2018,62907,24,20,4,0,8,0,2
"4678",2018,62931,19,17,2,0,3,1,4
"4679",2018,62947,24,20,3,1,7,0,2
"4680",2018,63260,7,7,0,0,0,0,2
"4681",2018,63963,24,22,2,0,6,1,2
"4682",2018,64906,1,1,0,0,0,0,0
"4683",2018,64984,10,9,1,0,3,0,2
"4684",2018,67935,20,18,2,0,4,0,7
"4685",2018,68906,1,1,0,0,0,0,1
"4686",2018,68912,6,6,0,0,0,0,3
"4687",2018,71552,0,0,0,0,0,0,0
"4688",2018,73213,10,9,1,0,2,0,1
"4689",2018,73339,9,9,0,0,3,0,0
"4690",2018,76720,8,8,0,0,1,0,2
"4691",2018,78813,24,24,0,0,9,3,3
"4692",2018,61208,10,9,1,0,4,0,1
"4693",2018,62234,13,11,2,0,4,0,2
"4694",2018,62244,15,13,1,1,5,0,3
"4695",2018,63202,2,1,1,0,1,0,0
"4696",2018,63257,6,5,1,0,1,0,4
"4697",2018,63559,13,8,4,0,2,1,2
"4698",2018,67207,10,10,0,0,3,0,3
"4699",2018,68205,6,6,0,0,3,0,1
"4700",2018,74206,18,15,3,0,5,1,3
"4701",2018,75334,25,23,2,0,6,1,4
"4702",2018,76232,23,21,2,0,9,1,4
"4703",2018,76267,26,23,2,1,9,0,2
"4704",2018,77248,19,19,0,0,4,0,9
"4705",2018,78224,21,19,1,1,0,0,7
"4706",2018,79215,30,29,1,0,11,1,5
"4707",2018,79231,22,18,4,0,7,0,4
"4708",2018,79240,25,23,0,1,6,0,2
"4709",2018,61652,5,5,0,0,1,0,2
"4710",2018,61869,8,8,0,0,2,0,2
"4711",2018,62802,6,6,0,0,1,0,2
"4712",2018,62884,14,12,2,0,3,1,5
"4713",2018,62895,33,26,3,4,6,1,8
"4714",2018,63123,17,15,2,0,3,0,5
"4715",2018,66838,14,14,0,0,2,1,5
"4716",2018,67872,37,29,8,0,9,3,5
"4717",2018,71184,3,3,0,0,2,0,0
"4718",2018,71837,36,30,4,1,9,1,8
"4719",2018,73209,16,15,1,0,3,0,4
"4720",2018,74846,15,15,0,0,2,1,4
"4721",2018,75151,5,4,1,0,1,1,2
"4722",2018,75847,31,23,8,0,8,2,7
"4723",2018,76802,28,26,1,0,11,0,2
"4724",2018,76812,23,21,0,1,6,2,3
"4725",2018,76869,24,21,3,0,5,0,5
"4726",2018,77243,11,11,0,0,2,0,3
"4727",2018,61197,8,7,1,0,3,1,2
"4728",2018,61404,12,12,0,0,5,1,2
"4729",2018,62404,19,16,3,0,7,1,3
"4730",2018,62409,1,1,0,0,1,0,0
"4731",2018,62415,20,17,2,0,8,0,2
"4732",2018,64499,0,0,0,0,0,0,0
"4733",2018,64610,1,1,0,0,0,0,1
"4734",2018,64793,1,1,0,0,0,0,0
"4735",2018,66462,12,11,0,1,2,0,1
"4736",2018,67450,19,16,3,0,8,5,5
"4737",2018,71432,16,13,2,0,4,0,3
"4738",2018,72456,2,2,0,0,0,0,1
"4739",2018,74540,7,6,0,1,0,0,3
"4740",2018,75566,19,16,2,1,6,1,4
"4741",2018,77466,2,2,0,0,0,0,1
"4742",2018,79402,20,18,1,1,4,0,4
"4743",2018,79456,12,12,0,0,7,1,2
"4744",2018,79465,1,1,0,0,0,0,0
"4745",2018,61353,2,2,0,0,1,1,0
"4746",2018,62332,9,8,0,1,1,0,3
"4747",2018,62356,1,1,0,0,0,0,0
"4748",2018,64300,9,9,0,0,2,0,2
"4749",2018,64346,11,10,0,0,2,0,1
"4750",2018,65357,6,6,0,0,3,0,1
"4751",2018,66354,1,1,0,0,0,0,1
"4752",2018,67304,10,9,1,0,2,0,2
"4753",2018,67341,15,13,2,0,5,0,1
"4754",2018,68345,14,11,2,0,5,2,4
"4755",2018,73342,2,2,0,0,0,0,1
"4756",2018,75125,14,11,3,0,5,2,4
"4757",2018,77564,13,13,0,0,4,0,2
"4758",2018,78168,14,14,0,0,6,0,1
"4759",2018,79300,1,1,0,0,0,0,1
"4760",2018,79334,0,0,0,0,0,0,0
"4761",2019,61554,27,23,2,1,8,0,5
"4762",2019,62700,20,19,0,0,5,0,4
"4763",2019,62797,12,10,2,0,1,0,4
"4764",2019,64717,5,5,0,0,1,0,1
"4765",2019,66704,1,0,1,0,0,0,0
"4766",2019,66706,9,8,1,0,1,0,4
"4767",2019,68730,38,32,5,0,10,0,7
"4768",2019,68743,35,28,7,0,8,0,4
"4769",2019,69727,1,1,0,0,0,0,1
"4770",2019,69737,9,9,0,0,2,0,6
"4771",2019,71752,35,28,7,0,11,1,5
"4772",2019,73136,31,24,4,2,10,4,8
"4773",2019,75808,28,24,2,0,5,0,6
"4774",2019,76753,38,35,3,0,8,2,7
"4775",2019,78288,29,21,7,1,9,1,4
"4776",2019,78756,14,9,1,2,3,0,0
"4777",2019,62864,21,16,4,0,5,0,3
"4778",2019,62908,9,8,1,0,1,0,1
"4779",2019,63722,9,7,1,0,1,0,1
"4780",2019,64560,1,1,0,0,0,0,1
"4781",2019,64657,1,0,1,0,0,0,0
"4782",2019,65610,3,3,0,0,0,0,2
"4783",2019,65643,1,1,0,0,0,0,1
"4784",2019,66606,32,27,5,0,4,0,8
"4785",2019,66615,3,3,0,0,0,0,1
"4786",2019,69605,34,31,3,0,6,2,13
"4787",2019,70410,33,32,0,1,8,0,3
"4788",2019,72443,33,29,3,1,7,1,4
"4789",2019,76849,35,32,3,0,13,0,6
"4790",2019,78603,22,18,4,0,3,0,1
"4791",2019,78629,33,26,4,2,5,1,9
"4792",2019,79113,2,2,0,0,0,0,2
"4793",2019,79608,35,29,6,0,9,0,6
"4794",2019,60343,7,7,0,0,0,0,3
"4795",2019,60558,25,21,3,0,4,0,5
"4796",2019,64004,15,13,1,1,4,0,4
"4797",2019,64006,16,16,0,0,4,0,3
"4798",2019,64007,1,0,1,0,0,0,0
"4799",2019,64012,4,3,1,0,1,0,0
"4800",2019,64166,5,5,0,0,1,0,2
"4801",2019,65056,0,0,0,0,0,0,0
"4802",2019,65062,0,0,0,0,0,0,0
"4803",2019,67025,38,30,7,1,6,0,11
"4804",2019,68050,38,36,2,0,15,2,8
"4805",2019,68069,4,4,0,0,0,0,2
"4806",2019,69041,0,0,0,0,0,0,0
"4807",2019,73113,36,30,5,0,11,1,10
"4808",2019,74215,33,31,2,0,8,0,6
"4809",2019,74339,38,34,3,1,11,0,6
"4810",2019,76313,37,35,2,0,8,3,7
"4811",2019,78548,30,26,3,0,9,1,6
"4812",2019,61102,28,26,2,0,7,0,3
"4813",2019,61186,12,11,1,0,3,0,3
"4814",2019,62164,6,5,1,0,0,0,2
"4815",2019,65207,0,0,0,0,0,0,0
"4816",2019,69150,31,24,6,1,6,3,10
"4817",2019,71842,5,5,0,0,0,0,3
"4818",2019,72133,31,28,2,0,9,0,4
"4819",2019,76290,34,28,5,1,4,0,6
"4820",2019,78135,35,29,5,1,7,1,6
"4821",2019,78217,2,1,1,0,0,0,0
"4822",2019,79109,34,31,2,1,4,1,8
"4823",2019,79150,27,23,4,0,4,0,5
"4824",2019,79192,33,32,1,0,10,0,7
"4825",2019,79198,5,5,0,0,0,0,0
"4826",2019,79530,25,23,1,0,3,0,6
"4827",2019,60523,4,4,0,0,0,0,2
"4828",2019,62556,28,24,3,1,9,0,4
"4829",2019,62558,16,15,0,0,1,0,3
"4830",2019,64022,4,4,0,0,0,0,2
"4831",2019,64504,9,7,1,0,2,0,2
"4832",2019,65586,8,8,0,0,1,0,3
"4833",2019,66508,0,0,0,0,0,0,0
"4834",2019,67539,8,6,0,0,1,0,2
"4835",2019,68525,28,26,2,0,3,0,5
"4836",2019,69530,33,27,5,0,9,0,6
"4837",2019,71564,34,29,2,0,7,0,7
"4838",2019,76249,36,32,3,0,12,0,6
"4839",2019,76509,5,5,0,0,0,0,4
"4840",2019,77463,26,21,4,1,4,1,5
"4841",2019,77532,35,30,5,0,10,1,5
"4842",2019,78513,34,32,1,0,9,2,4
"4843",2019,79293,0,0,0,0,0,0,0
"4844",2019,60566,36,36,0,0,12,0,1
"4845",2019,61329,0,0,0,0,0,0,0
"4846",2019,62025,20,17,3,0,6,2,4
"4847",2019,62921,9,9,0,0,1,0,5
"4848",2019,62925,10,9,0,1,2,0,5
"4849",2019,62931,22,16,5,0,2,1,3
"4850",2019,62934,25,21,4,0,1,0,7
"4851",2019,63963,34,32,2,0,9,1,5
"4852",2019,64984,9,9,0,0,1,0,1
"4853",2019,65042,0,0,0,0,0,0,0
"4854",2019,66917,3,3,0,0,0,0,2
"4855",2019,69950,14,13,1,0,3,2,3
"4856",2019,73213,10,9,1,0,2,0,1
"4857",2019,73306,31,27,2,2,4,0,9
"4858",2019,74465,15,12,1,2,5,2,1
"4859",2019,76232,28,23,5,0,9,4,4
"4860",2019,76720,5,5,0,0,0,0,4
"4861",2019,78813,31,29,1,1,13,3,2
"4862",2019,79234,1,1,0,0,0,0,0
"4863",2019,61104,1,1,0,0,1,0,0
"4864",2019,61208,1,1,0,0,0,0,0
"4865",2019,62234,6,3,1,2,1,0,1
"4866",2019,62244,24,22,2,0,4,0,3
"4867",2019,63202,4,4,0,0,3,0,0
"4868",2019,69209,33,28,5,0,11,0,2
"4869",2019,69238,4,3,1,0,0,0,1
"4870",2019,74206,29,26,3,0,4,1,6
"4871",2019,75334,32,25,7,0,4,1,6
"4872",2019,77248,29,24,5,0,3,0,9
"4873",2019,78224,33,28,5,0,8,3,9
"4874",2019,79215,34,32,2,0,10,1,4
"4875",2019,79231,28,23,5,0,7,0,4
"4876",2019,79240,30,30,0,0,6,0,2
"4877",2019,79290,4,2,1,1,0,0,1
"4878",2019,61353,6,6,0,0,0,0,2
"4879",2019,61869,0,0,0,0,0,0,0
"4880",2019,62802,0,0,0,0,0,0,0
"4881",2019,62884,22,20,2,0,4,0,4
"4882",2019,62895,35,33,1,1,9,3,9
"4883",2019,63123,11,9,2,0,1,1,6
"4884",2019,63704,34,29,4,0,5,0,6
"4885",2019,67872,29,29,0,0,6,1,6
"4886",2019,71837,34,30,1,3,12,0,7
"4887",2019,73209,9,8,1,0,0,0,3
"4888",2019,75151,21,17,3,0,5,0,2
"4889",2019,75847,32,26,5,1,3,1,9
"4890",2019,76802,20,19,0,0,3,0,0
"4891",2019,76812,32,29,3,0,8,2,6
"4892",2019,76869,0,0,0,0,0,0,0
"4893",2019,77243,4,3,1,0,0,0,1
"4894",2019,79847,0,0,0,0,0,0,0
"4895",2019,61197,19,16,2,0,4,1,2
"4896",2019,61404,38,35,1,0,11,2,1
"4897",2019,62404,38,35,1,2,11,1,8
"4898",2019,62409,1,1,0,0,1,0,0
"4899",2019,62415,33,25,6,0,4,1,10
"4900",2019,64793,3,3,0,0,1,0,1
"4901",2019,66462,11,9,1,0,2,0,0
"4902",2019,66838,23,20,2,1,2,0,8
"4903",2019,67421,0,0,0,0,0,0,0
"4904",2019,67450,33,23,9,1,6,1,8
"4905",2019,69453,29,24,4,1,5,2,8
"4906",2019,71432,20,16,4,0,9,2,1
"4907",2019,72456,2,2,0,0,0,0,2
"4908",2019,74540,32,30,2,0,8,4,8
"4909",2019,75566,17,17,0,0,3,0,6
"4910",2019,79402,33,24,7,1,8,0,4
"4911",2019,62353,0,0,0,0,0,0,0
"4912",2019,62356,8,7,1,0,2,0,3
"4913",2019,64300,37,30,6,1,8,1,7
"4914",2019,64346,32,27,3,1,5,0,7
"4915",2019,65357,22,21,0,0,2,0,6
"4916",2019,65399,15,15,0,0,5,0,3
"4917",2019,66354,10,10,0,0,1,0,3
"4918",2019,67304,9,9,0,0,0,0,6
"4919",2019,67341,36,31,5,0,7,0,1
"4920",2019,68345,35,27,8,0,8,0,7
"4921",2019,75125,36,32,3,1,9,2,11
"4922",2019,78168,36,30,4,0,7,0,4
"4923",2019,79334,19,18,1,0,4,0,4
"4924",2019,79456,22,21,1,0,8,1,2
"4925",2019,60100,7,7,0,0,0,0,3
"4926",2019,60184,2,2,0,0,0,0,1
"4927",2019,61554,29,27,1,1,2,0,9
"4928",2019,62611,0,0,0,0,0,0,0
"4929",2019,62797,30,28,2,0,5,0,4
"4930",2019,64717,18,17,1,0,7,0,2
"4931",2019,64724,2,2,0,0,0,0,1
"4932",2019,66706,12,12,0,0,3,0,2
"4933",2019,68730,88,74,10,0,17,4,21
"4934",2019,68743,95,90,3,0,29,3,19
"4935",2019,69727,26,23,3,0,7,1,9
"4936",2019,69737,37,34,2,1,10,1,15
"4937",2019,69766,4,4,0,0,0,0,2
"4938",2019,71752,82,67,11,3,18,0,14
"4939",2019,73136,40,38,1,1,8,2,9
"4940",2019,74729,18,14,2,1,4,1,5
"4941",2019,75808,47,41,5,1,6,0,8
"4942",2019,76753,78,74,3,0,23,1,15
"4943",2019,78288,64,52,10,1,11,1,10
"4944",2019,78756,82,69,11,0,18,0,20
"4945",2019,79705,29,24,4,0,8,0,5
"4946",2019,60605,9,9,0,0,1,0,3
"4947",2019,60634,0,0,0,0,0,0,0
"4948",2019,62864,25,24,1,0,4,0,8
"4949",2019,62908,7,7,0,0,0,0,2
"4950",2019,63628,0,0,0,0,0,0,0
"4951",2019,63722,58,54,3,0,17,2,16
"4952",2019,64560,80,69,8,1,23,1,17
"4953",2019,64646,70,60,9,0,21,1,10
"4954",2019,64657,27,23,2,0,5,0,8
"4955",2019,66606,79,72,4,1,16,1,16
"4956",2019,66615,56,48,6,2,13,0,9
"4957",2019,66662,3,2,1,0,0,0,0
"4958",2019,68614,1,1,0,0,1,0,0
"4959",2019,69605,12,10,1,1,0,0,5
"4960",2019,70410,55,51,2,1,10,0,9
"4961",2019,70756,22,19,2,0,5,1,3
"4962",2019,72443,94,80,12,0,22,2,19
"4963",2019,76350,0,0,0,0,0,0,0
"4964",2019,76368,6,5,0,0,1,0,2
"4965",2019,76849,83,72,10,1,21,1,12
"4966",2019,78603,48,44,3,0,13,0,4
"4967",2019,78629,32,29,3,0,8,2,9
"4968",2019,79113,34,29,3,1,5,2,11
"4969",2019,79608,81,71,9,0,22,1,4
"4970",2019,60343,24,22,2,0,3,0,6
"4971",2019,60558,37,32,3,2,8,1,9
"4972",2019,63088,13,11,1,0,2,0,3
"4973",2019,63448,5,5,0,0,1,0,0
"4974",2019,64004,74,66,4,2,18,0,3
"4975",2019,64006,75,65,6,2,14,0,13
"4976",2019,64007,11,10,0,0,2,0,5
"4977",2019,64012,1,1,0,0,0,0,0
"4978",2019,64166,25,23,1,0,7,0,7
"4979",2019,64906,2,2,0,0,0,0,0
"4980",2019,65062,1,1,0,0,0,0,0
"4981",2019,67025,99,94,5,0,28,4,26
