"","year","P_ID","PA","AB","HIT","H2","H3","HR","SB","CS","SF","BB","HP","KK","GD"
"3808",2018,62164,37,29,10,0,0,1,0,1,2,6,0,11,0
"3809",2018,63360,2,2,0,0,0,0,0,0,0,0,0,0,0
"3810",2018,63905,3,3,0,0,0,0,0,0,0,0,0,3,0
"3811",2018,64117,1,1,1,0,0,0,0,0,0,0,0,0,0
"3812",2018,64153,96,87,20,6,0,3,0,1,0,8,1,14,1
"3813",2018,65115,13,10,2,0,0,0,0,0,0,3,0,1,0
"3814",2018,65136,18,17,1,0,0,0,1,0,0,0,0,7,1
"3815",2018,66108,21,15,2,1,0,0,0,1,0,6,0,6,0
"3816",2018,66112,0,0,0,0,0,0,0,0,0,0,0,0,0
"3817",2018,68103,43,38,8,1,0,1,0,0,2,2,1,6,0
"3818",2018,71842,17,17,2,0,0,0,0,1,0,0,0,6,0
"3819",2018,72133,70,66,26,7,0,3,0,0,0,2,2,16,2
"3820",2018,74823,26,25,4,1,0,1,0,0,0,0,0,4,1
"3821",2018,76290,2,2,0,0,0,0,0,0,0,0,0,0,0
"3822",2018,78135,78,69,22,4,0,2,0,0,0,5,3,9,0
"3823",2018,78217,56,46,10,0,0,0,0,0,3,5,0,7,0
"3824",2018,79109,100,93,28,6,0,2,2,0,0,5,0,22,0
"3825",2018,79150,58,52,14,0,1,1,1,1,1,3,0,10,1
"3826",2018,79192,103,97,27,7,0,2,1,0,0,4,2,20,1
"3827",2018,79198,17,15,2,0,0,0,0,0,0,0,1,5,2
"3828",2018,60523,26,23,8,2,1,1,0,1,0,3,0,4,1
"3829",2018,61566,5,4,1,0,0,0,0,0,0,1,0,0,0
"3830",2018,62556,72,66,19,3,0,3,0,0,0,4,2,20,1
"3831",2018,63593,35,31,7,1,0,0,0,1,0,2,1,6,1
"3832",2018,64022,62,53,11,4,0,1,0,0,0,4,2,23,1
"3833",2018,64504,0,0,0,0,0,0,0,0,0,0,0,0,0
"3834",2018,65586,28,24,8,3,0,1,2,0,0,3,1,8,0
"3835",2018,66508,3,2,0,0,0,0,4,1,0,1,0,0,0
"3836",2018,67454,4,4,1,0,0,0,0,0,0,0,0,2,0
"3837",2018,67539,12,7,0,0,0,0,0,0,0,5,0,7,0
"3838",2018,67598,78,70,13,4,0,2,1,1,0,3,4,22,3
"3839",2018,68525,30,28,6,3,0,0,0,0,0,2,0,7,0
"3840",2018,71564,100,91,31,5,0,7,0,0,0,7,2,12,4
"3841",2018,72546,59,56,21,2,1,2,1,1,0,3,0,6,0
"3842",2018,76100,37,25,8,1,0,2,0,0,1,10,1,7,0
"3843",2018,76249,96,88,28,3,0,4,3,0,0,6,2,16,2
"3844",2018,77463,60,57,18,5,0,1,0,0,0,3,0,10,2
"3845",2018,77532,79,66,20,1,0,4,3,0,0,13,0,14,2
"3846",2018,78513,108,98,34,7,0,7,1,0,0,10,0,16,2
"3847",2018,79356,5,3,0,0,0,0,0,0,0,2,0,2,0
"3848",2018,60566,20,20,6,0,0,0,2,1,0,0,0,3,1
"3849",2018,62025,35,34,9,2,0,0,0,0,0,1,0,11,1
"3850",2018,62537,1,1,1,1,0,0,0,0,0,0,0,0,0
"3851",2018,62907,94,83,30,6,1,2,6,1,0,8,3,4,3
"3852",2018,62931,30,28,6,0,0,1,0,0,0,2,0,10,0
"3853",2018,62934,18,14,1,0,0,0,0,0,1,2,0,2,0
"3854",2018,62947,100,90,26,9,0,3,2,1,2,7,1,14,7
"3855",2018,63260,70,62,11,2,0,0,0,1,0,7,0,17,2
"3856",2018,63963,101,89,36,4,1,5,1,1,2,8,1,10,2
"3857",2018,63991,0,0,0,0,0,0,0,0,0,0,0,0,0
"3858",2018,64906,3,3,1,0,0,0,0,0,0,0,0,0,0
"3859",2018,64944,4,4,0,0,0,0,0,0,0,0,0,1,0
"3860",2018,64984,25,22,8,0,0,1,1,1,0,2,0,3,0
"3861",2018,66917,46,39,12,3,0,0,1,0,1,2,3,8,0
"3862",2018,66965,3,3,1,0,0,1,0,0,0,0,0,0,0
"3863",2018,66968,0,0,0,0,0,0,0,0,0,0,0,0,0
"3864",2018,67935,91,81,21,5,0,3,0,1,0,9,1,20,0
"3865",2018,68912,14,12,4,1,0,0,0,0,0,2,0,4,0
"3866",2018,71552,15,10,2,0,0,0,0,0,1,4,0,4,0
"3867",2018,73213,12,11,0,0,0,0,0,0,0,1,0,0,1
"3868",2018,73306,5,5,0,0,0,0,0,0,0,0,0,2,0
"3869",2018,73339,7,6,2,0,0,0,0,0,0,1,0,2,0
"3870",2018,74465,56,44,13,0,0,5,0,0,1,10,1,12,2
"3871",2018,76720,44,38,9,1,0,2,0,0,1,5,0,13,2
"3872",2018,78813,89,81,21,0,1,5,0,0,1,6,1,16,4
"3873",2018,61208,35,31,8,0,0,0,2,0,0,3,1,6,1
"3874",2018,62234,46,38,10,1,0,0,1,0,1,4,2,5,0
"3875",2018,62244,38,33,9,1,0,0,0,0,0,3,1,11,0
"3876",2018,63202,1,1,0,0,0,0,0,0,0,0,0,0,0
"3877",2018,63257,18,14,4,1,0,0,0,0,1,2,0,2,0
"3878",2018,63440,7,7,0,0,0,0,0,0,0,0,0,1,0
"3879",2018,63559,13,11,3,1,0,0,0,0,0,1,1,4,0
"3880",2018,65269,4,4,1,0,0,0,0,0,0,0,0,1,0
"3881",2018,66207,1,1,0,0,0,0,0,0,0,0,0,1,0
"3882",2018,66209,23,19,3,0,0,0,3,0,1,2,0,3,0
"3883",2018,67207,8,7,2,1,0,0,0,0,0,1,0,1,0
"3884",2018,68205,1,1,0,0,0,0,0,0,0,0,0,1,0
"3885",2018,74206,91,78,25,3,0,2,1,1,0,13,0,12,2
"3886",2018,75334,105,84,31,5,0,9,1,1,2,17,2,21,0
"3887",2018,76232,69,57,16,3,0,2,0,0,1,7,4,6,2
"3888",2018,76267,99,88,32,10,0,7,0,0,3,6,2,19,0
"3889",2018,77248,88,78,17,5,0,1,2,0,0,10,0,27,1
"3890",2018,78224,94,81,31,4,0,11,0,0,1,10,2,21,1
"3891",2018,79215,78,72,25,2,0,3,2,0,0,4,2,5,1
"3892",2018,79231,90,80,29,1,1,2,4,1,2,7,1,9,0
"3893",2018,79240,113,99,32,6,1,3,8,0,0,10,4,14,4
"3894",2018,61869,2,2,0,0,0,0,0,0,0,0,0,1,0
"3895",2018,62802,14,11,5,1,0,0,2,1,0,2,1,1,0
"3896",2018,62884,37,32,5,1,0,1,0,0,0,5,0,10,0
"3897",2018,62895,99,94,32,5,0,12,1,1,0,4,1,24,1
"3898",2018,63123,55,50,16,1,0,1,0,0,0,3,1,12,0
"3899",2018,63704,112,101,24,5,1,2,5,0,0,9,1,14,2
"3900",2018,64868,14,13,1,0,0,0,0,1,0,0,0,5,0
"3901",2018,66838,36,35,6,0,0,2,0,1,0,1,0,12,2
"3902",2018,67872,105,91,26,3,0,3,0,0,0,9,5,17,1
"3903",2018,71184,7,7,3,0,0,0,0,0,0,0,0,1,0
"3904",2018,71837,83,75,23,8,0,4,3,2,0,3,3,22,1
"3905",2018,73209,38,32,6,0,0,2,0,0,1,4,0,8,0
"3906",2018,75151,61,55,20,0,0,2,0,0,0,6,0,7,1
"3907",2018,75847,82,66,14,2,0,2,0,0,2,10,4,18,4
"3908",2018,76158,2,2,1,0,0,0,0,0,0,0,0,0,0
"3909",2018,76802,76,69,16,4,0,1,2,0,0,4,1,10,2
"3910",2018,76812,87,79,26,6,0,1,0,0,1,5,2,9,1
"3911",2018,76869,26,22,7,1,1,1,1,0,0,3,1,5,0
"3912",2018,77243,5,4,1,0,0,0,0,0,0,1,0,3,0
"3913",2018,60456,2,1,1,0,0,0,0,0,0,1,0,0,0
"3914",2018,61197,51,44,13,4,0,1,0,0,0,6,0,10,3
"3915",2018,61404,81,71,12,2,0,0,4,0,0,7,2,17,2
"3916",2018,62404,110,100,29,5,0,6,4,0,0,9,0,27,0
"3917",2018,62409,5,5,0,0,0,0,2,0,0,0,0,3,0
"3918",2018,62415,113,101,34,7,1,5,8,0,1,10,1,22,1
"3919",2018,64407,0,0,0,0,0,0,0,0,0,0,0,0,0
"3920",2018,64410,27,26,8,2,0,0,0,0,0,1,0,7,1
"3921",2018,64499,1,1,0,0,0,0,0,0,0,0,0,1,0
"3922",2018,64610,10,10,3,0,1,0,0,0,0,0,0,2,0
"3923",2018,64793,3,3,0,0,0,0,0,0,0,0,0,2,0
"3924",2018,66406,1,1,1,0,0,0,0,0,0,0,0,0,0
"3925",2018,66462,50,43,14,1,3,0,2,1,0,5,1,4,0
"3926",2018,67450,74,60,16,2,0,3,2,0,1,12,1,16,0
"3927",2018,71432,84,71,22,2,0,5,0,2,0,12,0,13,2
"3928",2018,72456,36,33,6,0,0,1,0,0,1,2,0,9,1
"3929",2018,74540,89,84,25,1,0,2,0,0,1,2,2,21,1
"3930",2018,75566,83,76,17,2,1,3,0,1,1,5,1,13,3
"3931",2018,77466,11,9,3,0,0,0,0,0,0,1,1,4,0
"3932",2018,79402,86,78,22,4,0,2,2,1,0,5,1,18,2
"3933",2018,79456,31,28,7,2,0,0,0,0,0,1,1,5,1
"3934",2018,79465,13,9,2,0,0,0,0,0,0,3,1,1,0
"3935",2018,61353,31,30,7,2,0,0,2,0,0,1,0,14,0
"3936",2018,62332,52,47,9,1,0,0,0,0,0,2,0,12,1
"3937",2018,62356,18,17,3,1,0,0,0,0,1,0,0,9,0
"3938",2018,64300,97,86,19,5,0,3,1,0,0,10,1,22,4
"3939",2018,64346,76,73,21,6,1,1,2,0,1,2,0,24,0
"3940",2018,65357,55,46,11,5,0,0,1,0,0,8,0,10,0
"3941",2018,66354,15,14,4,0,0,0,0,0,0,0,0,4,0
"3942",2018,66392,2,2,1,0,0,0,0,0,0,0,0,0,0
"3943",2018,67304,50,46,7,1,0,1,3,1,0,4,0,17,0
"3944",2018,67313,0,0,0,0,0,0,0,0,0,0,0,0,0
"3945",2018,67341,109,97,26,3,0,1,1,2,1,10,1,15,0
"3946",2018,68345,78,74,21,1,0,10,0,1,0,4,0,23,2
"3947",2018,73342,24,18,5,2,0,0,0,0,1,3,2,2,0
"3948",2018,75125,95,78,27,6,0,8,0,0,0,10,7,25,2
"3949",2018,77564,86,79,19,5,0,2,0,0,0,5,2,17,1
"3950",2018,78168,93,83,27,7,0,0,1,0,1,7,2,12,1
"3951",2018,79334,4,4,0,0,0,0,0,0,0,0,0,3,0
"3952",2018,60184,1,1,0,0,0,0,0,0,0,0,0,1,0
"3953",2018,61554,1,1,0,0,0,0,0,0,0,0,0,0,0
"3954",2018,61700,8,8,2,0,0,0,0,0,0,0,0,4,0
"3955",2018,62700,23,23,6,1,0,0,0,1,0,0,0,5,0
"3956",2018,62797,14,14,4,0,0,1,0,0,0,0,0,3,1
"3957",2018,64717,10,10,3,2,0,0,0,0,0,0,0,3,0
"3958",2018,66704,0,0,0,0,0,0,0,0,0,0,0,0,0
"3959",2018,66706,3,3,0,0,0,0,0,0,0,0,0,1,0
"3960",2018,68730,26,23,3,1,0,0,0,1,0,3,0,6,0
"3961",2018,68743,14,11,4,0,0,1,0,0,0,3,0,2,0
"3962",2018,71752,1,1,1,1,0,0,0,0,0,0,0,0,0
"3963",2018,73136,25,25,7,0,0,3,0,0,0,0,0,5,0
"3964",2018,74163,25,22,6,2,0,0,0,0,0,2,0,2,0
"3965",2018,74729,10,10,3,0,0,2,0,0,0,0,0,4,1
"3966",2018,75808,27,21,6,2,0,0,0,1,1,4,1,2,2
"3967",2018,78288,14,13,2,0,0,0,0,0,0,1,0,0,1
"3968",2018,78756,9,6,3,0,0,0,0,0,0,1,0,1,0
"3969",2018,79705,15,10,5,1,0,2,0,0,0,5,0,2,0
"3970",2018,60605,3,3,1,0,0,0,0,0,0,0,0,1,0
"3971",2018,60648,0,0,0,0,0,0,0,0,0,0,0,0,0
"3972",2018,62265,12,10,2,0,0,0,0,0,0,2,0,3,2
"3973",2018,62648,0,0,0,0,0,0,0,0,0,0,0,0,0
"3974",2018,62754,0,0,0,0,0,0,0,0,0,0,0,0,0
"3975",2018,62864,28,26,6,0,0,1,0,1,0,1,0,6,0
"3976",2018,62893,4,3,1,0,0,0,0,0,0,0,1,2,0
"3977",2018,62908,7,7,1,0,0,0,0,0,0,0,0,0,0
"3978",2018,63722,10,10,0,0,0,0,0,0,0,0,0,5,0
"3979",2018,64560,3,3,1,0,0,0,0,1,0,0,0,0,0
"3980",2018,64657,29,25,6,0,1,1,0,1,0,2,1,6,0
"3981",2018,66606,25,23,5,1,0,0,1,0,0,1,1,4,0
"3982",2018,66662,5,5,0,0,0,0,0,0,0,0,0,2,0
"3983",2018,67645,0,0,0,0,0,0,0,0,0,0,0,0,0
"3984",2018,67650,47,43,12,4,0,0,2,1,0,4,0,8,0
"3985",2018,70410,43,37,12,1,0,2,0,0,1,3,2,7,2
"3986",2018,70756,37,32,10,0,0,1,0,0,0,5,0,5,1
"3987",2018,72443,42,38,13,1,0,2,0,0,0,4,0,8,1
"3988",2018,75620,0,0,0,0,0,0,0,0,0,0,0,0,0
"3989",2018,76368,14,12,4,1,0,1,1,0,0,2,0,7,0
"3990",2018,76849,6,5,1,0,0,0,0,0,0,0,0,1,0
"3991",2018,78603,36,33,10,1,0,1,0,0,0,2,0,3,0
"3992",2018,78629,37,32,14,2,0,4,0,0,1,4,0,6,1
"3993",2018,79608,44,38,6,2,0,0,1,0,1,2,3,4,2
"3994",2018,99606,10,10,1,0,0,0,0,0,0,0,0,5,1
"3995",2018,60343,2,2,0,0,0,0,0,0,0,0,0,1,0
"3996",2018,60558,23,22,4,1,0,0,1,0,0,1,0,5,0
"3997",2018,63088,4,4,0,0,0,0,0,0,0,0,0,0,0
"3998",2018,63450,6,6,3,0,0,2,0,0,0,0,0,2,0
"3999",2018,64006,29,25,4,2,0,0,0,0,0,3,1,3,0
"4000",2018,64012,1,1,0,0,0,0,0,0,0,0,0,1,0
"4001",2018,64166,1,1,0,0,0,0,0,0,0,0,0,1,0
"4002",2018,65056,0,0,0,0,0,0,0,0,0,0,0,0,0
"4003",2018,65062,0,0,0,0,0,0,0,0,0,0,0,0,0
"4004",2018,67025,37,33,8,2,0,2,1,1,0,3,1,8,0
"4005",2018,68050,39,36,12,3,0,3,0,1,0,3,0,8,1
"4006",2018,68069,1,1,0,0,0,0,0,0,0,0,0,0,0
"4007",2018,70553,3,2,0,0,0,0,0,0,0,1,0,2,0
"4008",2018,73113,28,22,5,2,0,0,0,0,1,5,0,9,0
"4009",2018,73153,1,1,0,0,0,0,0,0,0,0,0,1,0
"4010",2018,74215,19,18,5,1,0,1,0,0,0,1,0,1,1
"4011",2018,74339,35,30,9,0,0,1,0,0,0,4,0,3,0
"4012",2018,76313,33,28,11,4,0,1,0,1,0,4,0,7,1
"4013",2018,78248,0,0,0,0,0,0,0,0,0,0,0,0,0
"4014",2018,78548,30,29,8,1,0,0,0,0,0,1,0,8,2
"4015",2018,99563,0,0,0,0,0,0,0,0,0,0,0,0,0
"4016",2018,99810,27,27,11,3,0,1,0,0,0,0,0,3,1
"4017",2018,61102,17,16,4,2,0,0,0,0,0,1,0,3,0
"4018",2018,61186,14,13,4,1,0,0,0,0,0,1,0,2,0
"4019",2018,62164,9,8,1,0,0,0,0,0,0,1,0,3,0
"4020",2018,63360,0,0,0,0,0,0,0,0,0,0,0,0,0
"4021",2018,64153,16,13,5,1,0,1,0,0,0,3,0,2,0
"4022",2018,65115,0,0,0,0,0,0,0,0,0,0,0,0,0
"4023",2018,66108,4,3,1,1,0,0,0,0,0,1,0,2,0
"4024",2018,68103,13,11,3,0,0,0,0,0,0,0,2,0,0
"4025",2018,71842,0,0,0,0,0,0,0,0,0,0,0,0,0
"4026",2018,72133,9,9,2,0,0,0,0,0,0,0,0,2,1
"4027",2018,74823,8,8,0,0,0,0,0,0,0,0,0,1,0
"4028",2018,78135,11,10,3,1,0,1,0,0,0,1,0,2,0
"4029",2018,78217,9,9,3,0,0,0,0,1,0,0,0,2,0
"4030",2018,79109,18,14,2,0,0,0,0,0,1,0,2,4,0
"4031",2018,79150,15,13,4,1,0,0,1,0,0,2,0,2,0
"4032",2018,79192,13,11,5,0,0,2,0,0,0,2,0,0,0
"4033",2018,79198,0,0,0,0,0,0,0,0,0,0,0,0,0
"4034",2018,60523,24,24,10,1,0,2,1,0,0,0,0,6,2
"4035",2018,61204,7,7,0,0,0,0,1,0,0,0,0,1,0
"4036",2018,62556,11,11,0,0,0,0,0,0,0,0,0,5,1
"4037",2018,63593,8,6,2,0,0,0,0,0,0,2,0,1,0
"4038",2018,64022,34,28,7,2,0,0,0,0,0,5,0,14,2
"4039",2018,65586,49,42,16,4,0,2,1,0,1,6,0,16,1
"4040",2018,66508,5,5,1,0,0,0,1,0,0,0,0,1,0
"4041",2018,67454,2,2,0,0,0,0,0,0,0,0,0,1,0
"4042",2018,67539,6,4,1,0,0,1,0,0,0,2,0,0,0
"4043",2018,67598,27,26,5,2,0,0,0,0,0,1,0,7,0
"4044",2018,68525,13,13,5,2,0,1,0,0,0,0,0,3,0
"4045",2018,71564,48,46,13,1,0,3,0,0,0,2,0,6,3
"4046",2018,72546,38,33,7,4,0,1,1,0,3,2,0,12,1
"4047",2018,76100,2,1,0,0,0,0,0,0,0,0,1,1,0
"4048",2018,76249,49,44,16,2,0,1,0,1,1,3,1,8,1
"4049",2018,76509,9,8,2,0,0,1,0,0,0,1,0,4,0
"4050",2018,77463,30,26,5,0,0,1,0,0,0,3,1,6,1
"4051",2018,77532,56,48,12,3,1,1,2,1,0,8,0,9,2
"4052",2018,78513,54,47,15,1,0,4,0,0,0,6,1,5,3
"4053",2018,62025,8,6,0,0,0,0,0,0,1,1,0,3,0
"4054",2018,62537,1,1,0,0,0,0,0,0,0,0,0,1,0
"4055",2018,62907,24,20,8,1,0,0,1,1,0,4,0,2,0
"4056",2018,62931,19,17,3,1,0,1,0,0,0,2,0,4,1
"4057",2018,62947,24,20,7,1,0,0,0,0,0,3,1,2,0
"4058",2018,63260,7,7,0,0,0,0,0,0,0,0,0,2,0
"4059",2018,63963,24,22,6,2,0,1,0,0,0,2,0,2,1
"4060",2018,64906,1,1,0,0,0,0,0,0,0,0,0,0,0
"4061",2018,64984,10,9,3,0,0,0,0,1,0,1,0,2,0
"4062",2018,67935,20,18,4,1,0,0,0,0,0,2,0,7,1
"4063",2018,68906,1,1,0,0,0,0,0,0,0,0,0,1,0
"4064",2018,68912,6,6,0,0,0,0,0,0,0,0,0,3,0
"4065",2018,71552,0,0,0,0,0,0,0,0,0,0,0,0,0
"4066",2018,73213,10,9,2,0,0,0,0,0,0,1,0,1,0
"4067",2018,73339,9,9,3,1,0,0,0,0,0,0,0,0,0
"4068",2018,76720,8,8,1,0,0,0,0,0,0,0,0,2,0
"4069",2018,78813,24,24,9,2,0,3,0,0,0,0,0,3,0
"4070",2018,61208,10,9,4,1,0,0,0,0,0,1,0,1,0
"4071",2018,62234,13,11,4,1,0,0,1,0,0,2,0,2,0
"4072",2018,62244,15,13,5,0,0,0,1,0,0,1,1,3,0
"4073",2018,63202,2,1,1,0,0,0,0,0,0,1,0,0,0
"4074",2018,63257,6,5,1,1,0,0,0,0,0,1,0,4,0
"4075",2018,63559,13,8,2,1,0,1,0,0,1,4,0,2,1
"4076",2018,67207,10,10,3,0,0,0,1,0,0,0,0,3,1
"4077",2018,68205,6,6,3,1,0,0,0,0,0,0,0,1,1
"4078",2018,74206,18,15,5,2,0,1,0,0,0,3,0,3,0
"4079",2018,75334,25,23,6,1,0,1,0,0,0,2,0,4,2
"4080",2018,76232,23,21,9,0,0,1,0,0,0,2,0,4,0
"4081",2018,76267,26,23,9,0,0,0,0,0,0,2,1,2,1
"4082",2018,77248,19,19,4,1,0,0,0,0,0,0,0,9,0
"4083",2018,78224,21,19,0,0,0,0,0,0,0,1,1,7,1
"4084",2018,79215,30,29,11,1,0,1,0,1,0,1,0,5,2
"4085",2018,79231,22,18,7,1,0,0,1,1,0,4,0,4,1
"4086",2018,79240,25,23,6,1,0,0,2,0,1,0,1,2,1
"4087",2018,61652,5,5,1,0,0,0,0,0,0,0,0,2,0
"4088",2018,61869,8,8,2,0,0,0,1,0,0,0,0,2,1
"4089",2018,62802,6,6,1,0,0,0,0,0,0,0,0,2,0
"4090",2018,62884,14,12,3,0,0,1,0,0,0,2,0,5,0
"4091",2018,62895,33,26,6,0,0,1,0,0,0,3,4,8,0
"4092",2018,63123,17,15,3,1,0,0,0,0,0,2,0,5,0
"4093",2018,66838,14,14,2,0,0,1,0,0,0,0,0,5,0
"4094",2018,67872,37,29,9,1,0,3,1,0,0,8,0,5,0
"4095",2018,71184,3,3,2,0,0,0,0,0,0,0,0,0,0
"4096",2018,71837,36,30,9,1,0,1,4,0,0,4,1,8,0
"4097",2018,73209,16,15,3,1,0,0,1,0,0,1,0,4,0
"4098",2018,74846,15,15,2,0,0,1,0,0,0,0,0,4,0
"4099",2018,75151,5,4,1,0,0,1,0,0,0,1,0,2,0
"4100",2018,75847,31,23,8,0,0,2,1,1,0,8,0,7,0
"4101",2018,76802,28,26,11,1,0,0,1,1,0,1,0,2,0
"4102",2018,76812,23,21,6,1,0,2,0,0,1,0,1,3,2
"4103",2018,76869,24,21,5,0,0,0,3,0,0,3,0,5,0
"4104",2018,77243,11,11,2,0,0,0,0,0,0,0,0,3,0
"4105",2018,61197,8,7,3,0,0,1,0,0,0,1,0,2,2
"4106",2018,61404,12,12,5,1,0,1,2,1,0,0,0,2,1
"4107",2018,62404,19,16,7,1,0,1,0,0,0,3,0,3,0
"4108",2018,62409,1,1,1,0,0,0,0,0,0,0,0,0,0
"4109",2018,62415,20,17,8,3,1,0,1,1,1,2,0,2,0
"4110",2018,64499,0,0,0,0,0,0,0,0,0,0,0,0,0
"4111",2018,64610,1,1,0,0,0,0,0,0,0,0,0,1,0
"4112",2018,64793,1,1,0,0,0,0,0,0,0,0,0,0,0
"4113",2018,66462,12,11,2,2,0,0,0,0,0,0,1,1,0
"4114",2018,67450,19,16,8,0,0,5,0,0,0,3,0,5,0
"4115",2018,71432,16,13,4,0,0,0,0,0,0,2,0,3,0
"4116",2018,72456,2,2,0,0,0,0,0,0,0,0,0,1,0
"4117",2018,74540,7,6,0,0,0,0,0,0,0,0,1,3,0
"4118",2018,75566,19,16,6,1,0,1,0,0,0,2,1,4,0
"4119",2018,77466,2,2,0,0,0,0,0,0,0,0,0,1,0
"4120",2018,79402,20,18,4,0,0,0,1,0,0,1,1,4,0
"4121",2018,79456,12,12,7,0,0,1,0,0,0,0,0,2,0
"4122",2018,79465,1,1,0,0,0,0,0,0,0,0,0,0,0
"4123",2018,61353,2,2,1,0,0,1,0,0,0,0,0,0,0
"4124",2018,62332,9,8,1,0,0,0,0,0,0,0,1,3,0
"4125",2018,62356,1,1,0,0,0,0,0,1,0,0,0,0,0
"4126",2018,64300,9,9,2,0,0,0,0,0,0,0,0,2,0
"4127",2018,64346,11,10,2,1,0,0,0,0,1,0,0,1,1
"4128",2018,65357,6,6,3,1,0,0,0,0,0,0,0,1,0
"4129",2018,66354,1,1,0,0,0,0,0,0,0,0,0,1,0
"4130",2018,67304,10,9,2,0,0,0,1,0,0,1,0,2,0
"4131",2018,67341,15,13,5,4,1,0,0,0,0,2,0,1,0
"4132",2018,68345,14,11,5,0,1,2,0,0,1,2,0,4,0
"4133",2018,73342,2,2,0,0,0,0,0,0,0,0,0,1,0
"4134",2018,75125,14,11,5,0,0,2,0,0,0,3,0,4,0
"4135",2018,77564,13,13,4,1,0,0,0,0,0,0,0,2,1
"4136",2018,78168,14,14,6,3,0,0,0,0,0,0,0,1,0
"4137",2018,79300,1,1,0,0,0,0,0,0,0,0,0,1,0
"4138",2018,79334,0,0,0,0,0,0,0,0,0,0,0,0,0
"4139",2019,61554,27,23,8,4,0,0,1,0,1,2,1,5,2
"4140",2019,62700,20,19,5,2,0,0,0,0,0,0,0,4,1
"4141",2019,62797,12,10,1,1,0,0,0,0,0,2,0,4,0
"4142",2019,64717,5,5,1,0,0,0,0,0,0,0,0,1,0
"4143",2019,66704,1,0,0,0,0,0,0,0,0,1,0,0,0
"4144",2019,66706,9,8,1,0,0,0,0,0,0,1,0,4,0
"4145",2019,68730,38,32,10,3,0,0,2,0,1,5,0,7,0
"4146",2019,68743,35,28,8,2,0,0,0,1,0,7,0,4,0
"4147",2019,69727,1,1,0,0,0,0,0,0,0,0,0,1,0
"4148",2019,69737,9,9,2,0,0,0,0,0,0,0,0,6,0
"4149",2019,71752,35,28,11,3,0,1,1,0,0,7,0,5,3
"4150",2019,73136,31,24,10,2,0,4,0,0,1,4,2,8,0
"4151",2019,75808,28,24,5,1,0,0,1,1,1,2,0,6,2
"4152",2019,76753,38,35,8,3,0,2,1,0,0,3,0,7,1
"4153",2019,78288,29,21,9,1,0,1,0,1,0,7,1,4,0
"4154",2019,78756,14,9,3,0,0,0,0,0,1,1,2,0,0
"4155",2019,62864,21,16,5,2,0,0,1,0,1,4,0,3,0
"4156",2019,62908,9,8,1,0,0,0,0,0,0,1,0,1,0
"4157",2019,63722,9,7,1,0,0,0,0,0,0,1,0,1,0
"4158",2019,64560,1,1,0,0,0,0,0,0,0,0,0,1,0
"4159",2019,64657,1,0,0,0,0,0,0,0,0,1,0,0,0
"4160",2019,65610,3,3,0,0,0,0,0,0,0,0,0,2,0
"4161",2019,65643,1,1,0,0,0,0,0,0,0,0,0,1,0
"4162",2019,66606,32,27,4,1,1,0,0,1,0,5,0,8,0
"4163",2019,66615,3,3,0,0,0,0,0,0,0,0,0,1,0
"4164",2019,69605,34,31,6,2,0,2,0,1,0,3,0,13,0
"4165",2019,70410,33,32,8,2,0,0,0,0,0,0,1,3,1
"4166",2019,72443,33,29,7,3,0,1,0,0,0,3,1,4,2
"4167",2019,76849,35,32,13,2,0,0,1,1,0,3,0,6,0
"4168",2019,78603,22,18,3,2,0,0,1,0,0,4,0,1,0
"4169",2019,78629,33,26,5,1,0,1,0,0,1,4,2,9,0
"4170",2019,79113,2,2,0,0,0,0,0,0,0,0,0,2,0
"4171",2019,79608,35,29,9,0,0,0,0,0,0,6,0,6,0
"4172",2019,60343,7,7,0,0,0,0,0,0,0,0,0,3,0
"4173",2019,60558,25,21,4,0,0,0,3,0,1,3,0,5,1
"4174",2019,64004,15,13,4,0,0,0,0,1,0,1,1,4,0
"4175",2019,64006,16,16,4,0,0,0,1,0,0,0,0,3,0
"4176",2019,64007,1,0,0,0,0,0,0,0,0,1,0,0,0
"4177",2019,64012,4,3,1,0,0,0,0,0,0,1,0,0,0
"4178",2019,64166,5,5,1,0,0,0,0,0,0,0,0,2,0
"4179",2019,65056,0,0,0,0,0,0,0,0,0,0,0,0,0
"4180",2019,65062,0,0,0,0,0,0,0,0,0,0,0,0,0
"4181",2019,67025,38,30,6,1,0,0,1,0,0,7,1,11,1
"4182",2019,68050,38,36,15,3,0,2,2,0,0,2,0,8,0
"4183",2019,68069,4,4,0,0,0,0,0,0,0,0,0,2,0
"4184",2019,69041,0,0,0,0,0,0,0,0,0,0,0,0,0
"4185",2019,73113,36,30,11,1,0,1,0,0,0,5,0,10,1
"4186",2019,74215,33,31,8,0,0,0,0,0,0,2,0,6,0
"4187",2019,74339,38,34,11,1,0,0,0,0,0,3,1,6,1
"4188",2019,76313,37,35,8,1,0,3,1,0,0,2,0,7,0
"4189",2019,78548,30,26,9,1,0,1,0,1,1,3,0,6,0
"4190",2019,61102,28,26,7,3,0,0,0,0,0,2,0,3,0
"4191",2019,61186,12,11,3,1,0,0,1,0,0,1,0,3,0
"4192",2019,62164,6,5,0,0,0,0,0,0,0,1,0,2,1
"4193",2019,65207,0,0,0,0,0,0,2,0,0,0,0,0,0
"4194",2019,69150,31,24,6,0,0,3,0,0,0,6,1,10,0
