"","year","month","T_ID","P_ID","PA","AB","RBI","RUN","HIT","H2","H3","HR","SB","CS","SH","SF","BB","IB","HP","KK","GD","ERR","LOB","P_AB_CN","P_HIT_CN","VS_T_ID_HH","VS_T_ID_HT","VS_T_ID_KT","VS_T_ID_LG","VS_T_ID_LT","VS_T_ID_NC","VS_T_ID_OB","VS_T_ID_SK","VS_T_ID_SS","VS_T_ID_WO","BAT_ORDER","HOME","AWAY","KBB","SB_rate"
"4282",2018,8,"OB",66207,7,7,0,4,3,2,0,0,0,1,0,0,0,0,0,1,0,1,2,1,0,2,2,1,2,0,0,0,1,0,0,3,5,3,0,0
"4283",2018,8,"OB",66209,38,35,3,4,12,1,1,0,2,0,2,0,1,0,0,6,0,0,9,7,3,2,2,2,2,2,0,0,2,0,1,9,9,4,6,1
"4284",2018,8,"OB",68205,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0
"4285",2018,8,"OB",68245,24,20,3,1,3,1,0,1,0,0,0,0,4,0,0,1,2,1,5,7,0,0,0,2,0,2,0,0,2,0,0,8,4,2,0.25,0
"4286",2018,8,"OB",74206,45,37,10,5,10,0,0,3,0,0,0,1,6,0,1,5,0,1,12,12,3,2,2,2,2,2,0,0,2,0,0,7,8,4,0.833333333333333,0
"4287",2018,8,"OB",75334,53,45,10,10,16,2,0,3,0,0,0,1,7,0,0,11,0,1,12,16,3,2,2,2,2,2,0,0,2,0,1,6,9,4,1.57142857142857,0
"4288",2018,8,"OB",76232,44,37,2,6,9,2,0,0,2,0,0,2,4,0,1,3,0,0,6,11,0,2,2,2,2,1,0,0,2,0,1,5,8,4,0.75,1
"4289",2018,8,"OB",76267,50,38,8,5,14,4,0,2,0,0,0,0,10,0,2,6,1,0,17,10,3,1,2,2,2,2,0,0,2,0,1,2,8,4,0.6,0
"4290",2018,8,"OB",76329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0
"4291",2018,8,"OB",77248,43,40,7,5,11,1,0,2,0,0,0,1,2,0,0,13,1,3,2,15,3,2,2,1,1,2,0,0,1,0,1,3,7,3,6.5,0
"4292",2018,8,"OB",78224,50,45,5,4,12,3,0,1,0,0,0,0,4,0,1,14,0,1,14,18,4,2,2,2,2,1,0,0,2,0,1,4,8,4,3.5,0
"4293",2018,8,"OB",79215,7,7,3,3,5,1,0,0,0,0,0,0,0,0,0,1,0,0,1,2,2,0,0,0,2,0,0,0,0,0,0,3,2,0,0,0
"4294",2018,8,"OB",79240,42,37,5,7,13,0,0,0,1,0,0,2,2,0,1,3,3,0,9,10,2,1,1,2,1,2,0,0,2,0,1,1,7,3,1.5,1
"4295",2018,8,"OB",79530,5,4,0,2,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,1,2,0,0,0,0,0,0,1,3,2,1,0
"4296",2018,8,"SK",61652,8,7,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,2,3,0,0,0,0,2,0,1,0,0,1,1,2,2,3,1,0
"4297",2018,8,"SK",61869,19,18,1,2,4,2,0,0,1,2,0,0,0,0,1,5,0,0,3,4,1,0,2,0,2,0,2,2,0,2,2,1,6,6,0,0.333333333333333
"4298",2018,8,"SK",62802,24,19,4,6,4,1,0,0,0,0,0,0,4,0,1,5,1,0,5,6,2,0,2,0,3,0,2,2,0,1,2,7,6,6,1.25,0
"4299",2018,8,"SK",62884,41,35,10,8,12,3,0,1,0,0,1,0,3,0,2,4,1,3,8,12,6,0,2,0,1,0,2,2,0,2,2,5,7,4,1.33333333333333,0
"4300",2018,8,"SK",62895,52,42,12,11,14,3,0,3,0,0,0,2,4,0,4,9,1,0,6,9,3,0,2,0,3,0,2,2,0,2,2,2,7,6,2.25,0
"4301",2018,8,"SK",63123,31,25,9,4,10,4,0,1,0,0,2,0,4,0,0,10,1,2,10,9,4,0,2,0,3,0,1,2,0,2,1,9,6,5,2.5,0
"4302",2018,8,"SK",63704,60,47,12,13,18,1,0,2,2,0,0,0,11,0,2,4,0,0,15,15,8,0,2,0,3,0,2,2,0,2,2,1,7,6,0.363636363636364,1
"4303",2018,8,"SK",66838,36,35,6,5,9,2,0,1,0,0,0,0,0,0,1,8,2,0,6,10,5,0,2,0,3,0,1,1,0,2,2,5,7,4,0,0
"4304",2018,8,"SK",66864,2,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,6,0,1,0,0
"4305",2018,8,"SK",67872,56,49,10,10,14,1,0,3,1,0,0,1,5,0,1,8,0,1,7,12,3,0,2,0,3,0,2,2,0,2,2,3,7,6,1.6,1
"4306",2018,8,"SK",67893,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,6,1,0,0,0
"4307",2018,8,"SK",71184,18,15,2,3,5,1,0,0,0,0,0,1,2,0,0,1,0,0,6,3,0,0,2,0,2,0,2,2,0,2,1,4,5,6,0.5,0
"4308",2018,8,"SK",71837,51,48,10,10,13,1,0,3,0,0,0,0,2,0,1,10,0,0,5,16,3,0,2,0,3,0,2,2,0,2,2,2,7,6,5,0
"4309",2018,8,"SK",72860,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,1,0,0,0
"4310",2018,8,"SK",73209,33,24,3,7,6,2,0,1,0,0,2,0,6,0,1,4,0,1,6,6,1,0,2,0,2,0,2,1,0,2,2,8,6,5,0.666666666666667,0
"4311",2018,8,"SK",74838,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,1,0,0,0
"4312",2018,8,"SK",75138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5,0,1,0,0
"4313",2018,8,"SK",75151,16,13,4,2,3,1,0,1,0,0,0,0,1,0,2,2,1,0,2,3,2,0,2,0,0,0,1,2,0,0,0,6,2,3,2,0
"4314",2018,8,"SK",75847,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,2,0,0,0,0,1,0,0,1,0,0,0,4,1,1,0,0
"4315",2018,8,"SK",76802,45,42,7,11,11,2,0,2,1,0,0,0,2,0,1,3,2,4,2,16,3,0,2,0,2,0,2,2,0,2,2,6,6,6,1.5,1
"4316",2018,8,"SK",76812,37,30,9,7,15,2,0,3,0,0,0,0,4,0,3,3,2,0,12,13,4,0,1,0,3,0,2,1,0,2,2,4,6,5,0.75,0
"4317",2018,8,"SK",76858,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,2,0,0,0
"4318",2018,8,"SK",77243,4,3,0,1,1,0,0,0,0,0,0,0,0,0,1,2,0,0,1,2,0,0,0,0,1,0,0,2,0,0,0,5,1,2,0,0
"4319",2018,8,"SK",79130,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0
"4320",2018,8,"SS",60456,6,5,1,1,2,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,2,9,3,0,0,0
"4321",2018,8,"SS",61197,27,24,4,1,5,0,0,0,1,1,0,1,2,0,0,8,0,1,5,6,1,1,0,0,1,2,3,0,1,0,2,6,6,4,4,0.5
"4322",2018,8,"SS",61404,58,46,9,11,17,2,0,2,4,2,2,1,7,0,2,5,1,0,12,19,6,1,0,0,2,2,4,0,2,0,2,5,7,6,0.714285714285714,0.666666666666667
"4323",2018,8,"SS",62404,62,55,15,16,23,2,1,6,0,0,0,1,4,0,2,14,1,0,12,12,6,1,0,0,2,2,4,0,2,0,2,2,7,6,3.5,0
"4324",2018,8,"SS",62409,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,1,3,0,0,0
"4325",2018,8,"SS",62415,57,49,2,11,11,2,1,0,3,0,1,1,6,0,0,12,1,0,9,6,0,1,0,0,2,2,4,0,2,0,2,1,7,6,2,1
"4326",2018,8,"SS",64266,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,2,0,0,0,0,0,0,1,0,0,0,0,7,1,0,0,0
"4327",2018,8,"SS",64407,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8,1,0,0,0
"4328",2018,8,"SS",64610,2,2,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,2,0,0,1,0,0,3,0,3,0,0.5
"4329",2018,8,"SS",65412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,7,1,0,0,0
"4330",2018,8,"SS",66406,5,5,0,1,1,0,0,0,0,0,0,0,0,0,0,2,0,1,1,2,0,0,0,0,1,0,1,0,1,0,1,9,2,2,0,0
"4331",2018,8,"SS",66462,33,28,3,2,4,2,0,0,3,0,0,0,3,0,2,5,1,0,11,7,3,1,0,0,2,1,4,0,2,0,2,8,7,5,1.66666666666667,1
"4332",2018,8,"SS",67450,57,49,15,12,20,2,2,2,0,1,0,1,3,0,4,12,2,2,8,14,10,1,0,0,2,2,4,0,2,0,2,4,7,6,4,0
"4333",2018,8,"SS",71432,37,33,3,3,7,0,0,1,0,0,0,1,3,0,0,9,2,0,7,13,2,1,0,0,2,1,3,0,2,0,2,6,6,5,3,0
"4334",2018,8,"SS",72456,26,22,2,3,3,1,0,0,0,0,1,1,2,0,0,4,0,0,2,3,0,1,0,0,2,2,3,0,1,0,2,8,6,5,2,0
"4335",2018,8,"SS",74540,44,39,10,5,11,1,0,3,0,0,0,0,5,1,0,8,0,0,8,10,4,1,0,0,2,2,3,0,2,0,2,7,6,6,1.6,0
"4336",2018,8,"SS",75566,33,29,1,4,9,2,0,0,0,0,0,0,4,0,0,5,0,1,8,9,1,0,0,0,2,2,2,0,2,0,0,3,2,6,1.25,0
"4337",2018,8,"SS",79402,36,33,2,5,11,0,0,1,0,2,1,0,2,0,0,7,0,1,5,5,1,0,0,0,2,2,3,0,2,0,1,9,4,6,3.5,0
"4338",2018,8,"SS",79440,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5,1,0,0,0
"4339",2018,8,"SS",79456,18,16,3,0,2,1,0,0,0,0,0,0,2,0,0,1,0,0,4,2,1,0,0,0,1,2,3,0,1,0,2,7,5,4,0.5,0
"4340",2018,8,"SS",79465,8,7,0,1,1,0,0,0,0,0,0,0,1,0,0,2,0,1,1,4,1,0,0,0,1,1,1,0,1,0,0,1,1,3,2,0
"4341",2018,8,"WO",61353,49,45,5,8,16,6,0,0,2,1,1,0,3,0,0,12,1,1,12,15,3,2,2,2,2,0,0,1,2,2,0,5,4,9,4,0.666666666666667
"4342",2018,8,"WO",62332,34,30,8,5,12,1,0,1,0,0,1,1,1,0,1,4,0,0,6,11,4,2,2,2,2,0,0,1,2,2,0,9,4,9,4,0
"4343",2018,8,"WO",62356,22,21,2,6,6,1,0,0,0,0,0,0,1,0,0,9,1,1,5,8,2,2,2,2,2,0,0,1,2,2,0,5,4,9,9,0
"4344",2018,8,"WO",64300,51,43,11,13,13,0,0,3,1,0,0,0,7,0,1,5,2,1,5,19,4,2,2,1,2,0,0,0,2,2,0,6,4,7,0.714285714285714,1
"4345",2018,8,"WO",64346,61,58,11,13,22,3,0,2,0,2,0,0,3,0,0,12,1,1,12,24,10,2,2,2,2,0,0,1,2,2,0,7,4,9,4,0
"4346",2018,8,"WO",65357,54,43,20,11,19,6,0,3,0,2,0,1,10,0,0,8,0,1,14,17,8,2,2,2,2,0,0,1,1,2,0,8,4,8,0.8,0
"4347",2018,8,"WO",65399,3,3,0,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,1,0,1,0,0,0,0,1,0,3,2,3,0,0
"4348",2018,8,"WO",66354,16,13,0,0,1,0,0,0,0,0,0,0,2,0,1,5,0,0,5,6,0,2,2,1,2,0,0,1,2,1,0,9,4,7,2.5,0
"4349",2018,8,"WO",67304,66,62,9,14,22,2,1,1,7,2,0,0,3,0,1,13,1,2,8,19,9,2,2,2,2,0,0,1,2,2,0,2,4,9,4.33333333333333,0.777777777777778
"4350",2018,8,"WO",67341,67,62,10,18,33,8,1,1,5,0,0,2,3,0,0,5,3,0,16,14,6,2,2,2,2,0,0,1,2,2,0,1,4,9,1.66666666666667,1
"4351",2018,8,"WO",67394,3,3,2,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,3,0,2,0,0
"4352",2018,8,"WO",67828,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4,1,0,0,0
"4353",2018,8,"WO",68345,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5,0,1,0,0
"4354",2018,8,"WO",73342,38,32,7,7,12,4,0,0,1,0,1,1,1,0,3,7,3,0,6,12,5,2,2,2,0,0,0,1,2,1,0,3,2,8,7,1
"4355",2018,8,"WO",75125,61,50,21,11,20,2,0,7,0,0,0,1,9,2,1,14,2,2,15,18,8,2,2,2,2,0,0,1,2,2,0,4,4,9,1.55555555555556,0
"4356",2018,8,"WO",77564,10,10,1,1,6,0,0,0,0,0,0,0,0,0,0,1,0,0,1,3,2,2,2,0,2,0,0,1,1,1,0,9,4,5,0,0
"4357",2018,8,"WO",78168,21,17,2,2,7,0,0,0,0,0,1,1,2,0,0,2,0,0,5,7,2,0,0,0,2,0,0,1,0,2,0,3,2,3,1,0
"4358",2018,8,"WO",79334,18,15,3,3,4,1,0,0,0,0,0,0,3,0,0,2,0,1,4,6,3,2,1,1,1,0,0,1,2,0,0,4,2,6,0.666666666666667,0
"4359",2018,9,"HH",60100,16,15,3,2,4,1,0,1,0,0,0,0,1,0,0,4,0,0,3,5,1,0,3,2,2,1,2,0,4,2,0,1,8,8,4,0
"4360",2018,9,"HH",60184,5,5,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,2,1,0,0,0,0,0,0,5,0,3,0,0
"4361",2018,9,"HH",61554,7,7,1,1,1,0,0,1,0,1,0,0,0,0,0,2,0,0,0,0,0,0,3,0,0,0,2,1,1,2,0,6,5,4,0,0
"4362",2018,9,"HH",61700,51,40,3,8,7,2,0,1,1,1,0,0,10,0,1,11,1,0,10,10,2,0,3,2,3,2,1,0,3,4,0,9,9,9,1.1,0.5
"4363",2018,9,"HH",62700,94,85,8,15,23,4,0,2,4,4,0,0,9,0,0,25,2,5,13,14,4,0,4,2,4,2,2,2,4,4,0,7,12,12,2.77777777777778,0.5
"4364",2018,9,"HH",62797,24,21,1,4,3,2,0,0,0,0,0,0,3,0,0,3,1,0,2,5,1,0,4,2,0,2,1,2,1,1,0,6,7,6,1,0
"4365",2018,9,"HH",64717,31,29,5,4,8,1,0,2,0,0,0,0,2,0,0,13,0,1,2,9,2,0,2,2,4,2,1,1,4,2,0,8,10,8,6.5,0
"4366",2018,9,"HH",66702,9,8,0,0,1,0,0,0,0,0,0,0,0,0,1,2,0,0,5,0,0,0,0,2,0,1,0,0,2,2,0,2,3,4,0,0
"4367",2018,9,"HH",66706,5,5,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,5,1,1,0,4,0,2,0,2,1,3,4,0,2,9,7,0,0
"4368",2018,9,"HH",68730,103,94,14,13,25,7,0,4,4,0,0,1,6,1,2,18,0,0,18,31,8,0,4,2,4,2,2,2,4,4,0,4,12,12,3,1
"4369",2018,9,"HH",68743,42,37,4,8,11,2,0,2,0,0,1,0,3,0,1,11,0,1,9,7,1,0,3,2,3,1,2,2,3,4,0,9,9,11,3.66666666666667,0
"4370",2018,9,"HH",71752,73,69,6,8,21,3,0,2,0,0,0,0,3,0,1,17,1,0,13,19,5,0,2,2,4,2,2,1,4,4,0,6,11,10,5.66666666666667,0
"4371",2018,9,"HH",73136,94,88,23,12,23,2,0,9,1,1,0,0,6,1,0,24,1,0,12,25,8,0,4,2,4,2,2,2,4,4,0,5,12,12,4,0.5
"4372",2018,9,"HH",73738,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0
"4373",2018,9,"HH",74163,93,84,10,13,27,1,0,1,3,0,1,1,4,0,3,12,1,0,18,24,7,0,4,2,4,2,2,2,4,4,0,2,12,12,3,1
"4374",2018,9,"HH",74729,11,10,1,1,1,0,0,1,0,0,0,0,0,0,1,3,1,0,2,1,0,0,2,2,1,1,1,0,3,1,0,5,6,5,0,0
"4375",2018,9,"HH",74731,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4,0,1,0,0
"4376",2018,9,"HH",75808,107,94,19,17,35,6,0,4,2,2,0,1,10,1,2,8,2,1,23,20,8,0,4,2,4,2,2,2,4,4,0,1,12,12,0.8,0.5
"4377",2018,9,"HH",76753,99,96,20,12,26,6,0,5,0,1,0,0,3,0,0,19,4,3,17,33,6,0,4,2,4,2,2,2,4,4,0,3,12,12,6.33333333333333,0
"4378",2018,9,"HH",78288,60,51,4,9,15,1,0,0,3,0,1,0,5,0,3,9,1,3,13,8,2,0,4,2,3,2,1,2,4,4,0,8,12,10,1.8,1
"4379",2018,9,"HH",78756,4,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,9,1,0,0,0
"4380",2018,9,"HH",79705,11,10,0,2,3,1,0,0,0,0,1,0,0,0,0,4,0,0,2,2,0,0,3,2,2,1,2,2,2,4,0,3,10,8,0,0
"4381",2018,9,"HT",60605,15,12,0,3,2,1,0,0,0,0,0,0,3,0,0,1,0,1,4,2,1,1,0,1,0,1,1,2,1,3,1,7,4,7,0.333333333333333,0
"4382",2018,9,"HT",62265,29,23,9,4,6,2,0,2,0,0,0,0,6,0,0,7,0,0,2,9,4,3,0,1,0,1,2,1,2,4,1,8,7,8,1.16666666666667,0
"4383",2018,9,"HT",62864,57,45,5,14,10,1,1,1,1,0,1,1,10,0,0,7,2,0,8,11,1,4,0,2,1,1,4,2,2,4,2,8,10,12,0.7,1
"4384",2018,9,"HT",62893,4,4,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,2,1,0,0,0,0,0,0,0,2,0,1,0,4,1,2,0,0
"4385",2018,9,"HT",62908,10,8,0,4,0,0,0,0,0,0,0,0,0,0,2,2,1,2,4,5,0,3,0,2,2,1,3,2,2,3,2,7,8,12,0,0
"4386",2018,9,"HT",63722,21,19,9,4,7,3,0,1,0,0,0,0,2,0,0,6,0,0,6,9,4,2,0,1,1,1,2,1,2,3,1,8,5,9,3,0
"4387",2018,9,"HT",64657,13,10,6,6,3,1,0,1,0,1,1,0,1,0,1,1,0,0,8,6,1,3,0,1,2,1,3,2,2,3,1,2,7,11,1,0
"4388",2018,9,"HT",65618,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0
"4389",2018,9,"HT",65643,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,5,0,1,0,0
"4390",2018,9,"HT",66606,68,59,7,13,16,1,0,0,3,0,0,1,7,0,1,10,1,0,12,23,5,4,0,2,1,1,4,2,2,3,2,7,9,12,1.42857142857143,1
"4391",2018,9,"HT",66615,7,5,0,0,0,0,0,0,0,0,1,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,1,1,2,2,2,2,0
"4392",2018,9,"HT",66662,6,6,1,0,2,0,1,0,0,0,0,0,0,0,0,1,1,0,2,1,0,0,0,1,1,0,0,0,1,3,0,8,2,4,0,0
"4393",2018,9,"HT",67640,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,2,0,0
"4394",2018,9,"HT",67645,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,1,0,0,0
"4395",2018,9,"HT",67650,108,89,15,18,27,5,0,1,3,3,1,1,16,2,1,22,1,1,20,23,10,4,0,2,1,1,4,2,2,4,2,1,10,12,1.375,0.5
"4396",2018,9,"HT",70410,62,56,9,8,18,3,0,1,3,0,0,2,4,2,0,6,3,1,14,17,5,4,0,2,2,1,4,0,2,2,0,5,6,11,1.5,1
"4397",2018,9,"HT",70756,88,74,10,5,17,1,0,2,0,0,0,1,12,2,1,17,2,2,13,24,6,4,0,2,2,1,4,2,2,4,2,7,10,13,1.41666666666667,0
"4398",2018,9,"HT",72443,104,85,27,12,29,4,0,4,0,0,0,3,14,0,2,9,3,1,25,23,13,4,0,2,2,1,4,2,2,4,2,3,10,13,0.642857142857143,0
"4399",2018,9,"HT",76350,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,1,1,0,0
"4400",2018,9,"HT",76368,13,10,1,8,3,0,1,0,0,0,0,0,3,0,0,1,0,0,1,3,1,2,0,1,1,1,2,2,1,3,2,8,8,7,0.333333333333333,0
"4401",2018,9,"HT",76849,80,70,6,15,24,6,0,0,4,0,1,0,9,0,0,13,1,1,19,19,4,4,0,2,2,1,4,1,1,3,2,2,9,11,1.44444444444444,1
"4402",2018,9,"HT",78603,89,72,10,22,21,1,0,2,2,1,0,2,12,0,3,10,0,3,13,18,4,4,0,1,2,1,4,2,2,4,2,9,10,12,0.833333333333333,0.666666666666667
"4403",2018,9,"HT",78629,50,42,9,5,13,2,0,3,0,0,0,0,6,0,2,11,0,0,9,9,3,3,0,2,1,1,3,2,2,3,2,6,8,11,1.83333333333333,0
"4404",2018,9,"HT",79608,100,89,21,15,30,8,0,4,0,0,0,1,9,0,1,8,2,0,21,29,11,4,0,2,2,1,4,2,2,4,2,4,10,13,0.888888888888889,0
"4405",2018,9,"HT",99606,17,15,3,1,4,1,0,0,0,0,0,0,1,0,1,3,0,0,2,8,2,1,0,2,0,1,1,1,2,2,0,6,4,6,3,0
"4406",2018,9,"KT",60343,24,23,2,3,3,0,0,1,0,1,0,0,1,0,0,7,0,0,1,5,1,2,2,0,2,2,0,2,2,1,2,8,9,6,7,0
"4407",2018,9,"KT",60558,50,44,5,11,9,1,0,2,2,2,1,0,4,0,1,11,1,1,6,10,1,2,2,0,1,3,0,2,4,3,1,2,11,7,2.75,0.5
"4408",2018,9,"KT",61743,8,7,1,2,1,0,0,0,0,1,0,0,1,0,0,3,0,1,2,2,1,2,1,0,1,1,0,1,2,1,1,2,5,5,3,0
"4409",2018,9,"KT",63088,3,1,0,2,1,0,0,0,0,0,0,0,2,0,0,0,0,0,2,0,0,0,1,0,0,2,0,0,0,1,0,9,3,1,0,0
"4410",2018,9,"KT",63448,4,4,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,2,0,0,5,1,3,0,0
"4411",2018,9,"KT",63450,42,35,4,7,10,3,0,0,2,0,3,0,4,0,0,10,0,2,3,6,2,2,2,0,2,2,0,1,4,2,2,9,8,9,2.5,1
"4412",2018,9,"KT",64006,74,67,7,8,22,8,0,1,2,0,3,0,4,0,0,9,2,3,20,17,5,2,2,0,4,3,0,2,4,4,2,9,12,11,2.25,1
"4413",2018,9,"KT",64012,16,16,0,2,1,0,0,0,1,0,0,0,0,0,0,3,1,0,8,2,0,2,2,0,4,2,0,1,3,4,1,1,12,7,0,1
"4414",2018,9,"KT",64166,4,4,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,3,0,0,0,1,0,2,1,0,1,2,2,0,3,3,6,0,0
"4415",2018,9,"KT",65062,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,1,0,0,0
"4416",2018,9,"KT",67025,104,88,24,21,26,1,0,8,0,1,0,1,15,2,0,27,0,1,19,26,9,2,2,0,4,3,0,2,4,4,2,4,12,11,1.8,0
"4417",2018,9,"KT",68050,109,99,14,18,28,4,1,6,2,1,0,0,9,0,1,22,0,2,18,22,5,2,2,0,4,3,0,2,4,4,2,1,12,11,2.44444444444444,0.666666666666667
"4418",2018,9,"KT",68069,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,2,2,0,0,0
"4419",2018,9,"KT",70553,11,7,3,3,3,0,0,1,0,0,0,1,3,0,0,1,1,0,2,0,0,0,1,0,4,2,0,0,2,2,1,9,5,7,0.333333333333333,0
"4420",2018,9,"KT",73113,63,55,8,2,12,1,0,1,0,0,0,0,7,0,1,16,1,1,12,13,6,2,2,0,2,2,0,2,3,3,2,6,11,7,2.28571428571429,0
"4421",2018,9,"KT",74215,76,70,9,9,20,2,0,3,1,0,2,0,3,0,1,7,3,2,15,15,4,1,2,0,4,3,0,2,4,4,2,6,11,11,2.33333333333333,1
"4422",2018,9,"KT",74339,102,87,16,15,29,6,0,2,0,1,0,0,15,1,0,10,2,0,23,25,11,2,2,0,4,3,0,2,4,4,2,3,12,11,0.666666666666667,0
"4423",2018,9,"KT",76313,102,92,19,10,28,6,0,5,2,0,1,0,8,0,1,17,1,5,18,30,8,2,2,0,4,3,0,2,4,4,2,5,12,11,2.125,1
"4424",2018,9,"KT",78361,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,7,1,0,0,0
"4425",2018,9,"KT",78548,69,61,7,8,14,2,0,3,1,0,0,1,7,0,0,13,1,1,10,12,1,2,1,0,4,3,0,1,3,4,1,8,10,9,1.85714285714286,1
"4426",2018,9,"KT",78753,6,5,0,2,1,1,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,2,0,0,1,0,0,0,1,0,1,1,3,2,2,0
"4427",2018,9,"KT",99810,58,51,6,7,19,2,0,0,0,0,1,1,5,1,0,5,0,0,12,15,6,1,2,0,3,2,0,0,2,4,2,2,10,6,1,0
"4428",2018,9,"LG",61102,83,73,7,6,24,8,0,2,0,0,2,0,7,1,1,16,3,4,21,18,5,3,2,4,0,2,2,4,2,2,2,8,13,10,2.28571428571429,0
"4429",2018,9,"LG",61186,86,75,8,13,21,6,1,0,1,4,0,0,9,0,2,6,4,1,12,17,6,4,2,3,0,2,2,3,2,1,2,5,12,9,0.666666666666667,0.2
"4430",2018,9,"LG",62164,37,29,7,3,10,0,0,1,0,1,0,2,6,0,0,11,0,1,8,7,3,3,2,4,0,2,1,3,2,1,1,3,11,8,1.83333333333333,0
"4431",2018,9,"LG",63360,2,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1,1,0,0,1,3,1,0,0,4,4,3,0,0
"4432",2018,9,"LG",63905,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,3,1,1,0,0
"4433",2018,9,"LG",64117,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,1,0,0,1,0,0,0,1,6,2,2,0,0
