"year","month","T_ID","P_ID","PA","AB","RBI","RUN","HIT","H2","H3","HR","SB","CS","SH","SF","BB","IB","HP","KK","GD","ERR","LOB","P_AB_CN","P_HIT_CN","VS_T_ID_HH","VS_T_ID_HT","VS_T_ID_KT","VS_T_ID_LG","VS_T_ID_LT","VS_T_ID_NC","VS_T_ID_OB","VS_T_ID_SK","VS_T_ID_SS","VS_T_ID_WO","BAT_ORDER","HOME","AWAY","VISIT_G","HOME_G"
2018,6,"NC",62947,104,94,20,17,28,5,0,4,3,0,0,1,6,0,3,22,1,1,18,24,14,3,2,5,3,3,0,6,0,3,0,3,18,7,7,18
2018,6,"NC",63963,81,63,4,6,11,2,0,1,0,1,3,0,14,1,1,11,0,0,15,18,2,3,2,5,3,3,0,5,0,3,0,6,17,7,7,18
2018,6,"NC",64944,11,9,1,2,1,0,0,0,0,0,0,0,2,0,0,4,0,1,2,2,1,0,0,0,0,3,0,2,0,3,0,9,6,2,7,18
2018,6,"NC",66917,60,52,1,10,12,1,0,0,2,0,0,0,4,0,4,11,0,1,14,11,2,3,2,3,3,3,0,6,0,0,0,8,14,6,7,18
2018,6,"NC",66965,7,6,0,2,2,0,0,0,0,0,0,0,1,0,0,0,0,0,1,2,0,0,0,0,0,2,0,0,0,3,0,7,5,0,7,18
2018,6,"NC",67935,100,91,19,13,23,5,0,5,1,0,0,0,8,0,1,28,2,3,17,30,8,3,2,5,3,3,0,6,0,3,0,4,18,7,7,18
2018,6,"NC",68901,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,9,1,0,7,18
2018,6,"NC",68904,7,7,0,0,2,0,0,0,0,1,0,0,0,0,0,1,0,0,1,4,0,1,0,1,0,0,0,3,0,0,0,6,4,1,7,18
2018,6,"NC",68912,6,5,0,0,1,0,0,0,0,0,0,0,0,0,1,2,1,0,1,0,0,0,0,2,0,0,0,1,0,0,0,6,1,2,7,18
2018,6,"NC",71552,38,31,5,2,9,0,0,0,0,0,0,1,6,0,0,8,1,0,4,10,4,3,2,5,3,0,0,4,0,0,0,5,12,5,7,18
2018,6,"NC",73213,45,38,1,4,9,2,0,0,1,0,0,1,6,0,0,6,2,0,8,7,1,3,2,3,3,3,0,6,0,3,0,8,17,6,7,18
2018,6,"NC",74465,61,53,3,3,11,4,0,0,0,0,0,0,5,0,3,16,2,0,12,13,2,2,1,2,3,3,0,3,0,3,0,5,13,4,7,18
2018,6,"NC",76720,40,28,3,4,4,2,0,0,0,0,5,0,4,0,3,10,0,1,6,7,1,3,2,2,3,2,0,4,0,3,0,9,14,5,7,18
2018,6,"NC",76757,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,8,1,0,7,18
2018,6,"NC",79358,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,8,1,0,7,18
2018,6,"OB",61208,65,54,8,7,17,3,0,0,1,0,5,1,5,0,0,9,0,0,13,15,4,3,2,3,0,0,3,0,0,3,5,2,8,11,15,11
2018,6,"OB",62234,68,58,8,7,13,1,0,0,2,0,2,0,5,0,3,7,1,1,17,24,9,3,3,3,0,0,5,0,0,3,6,9,11,12,15,11
2018,6,"OB",62244,45,40,11,12,12,6,0,2,0,0,1,0,4,0,0,12,0,0,4,19,6,3,4,1,0,0,3,0,0,3,4,5,7,11,15,11
2018,6,"OB",63202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,4,1,1,15,11
2018,6,"OB",63248,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,6,1,0,15,11
2018,6,"OB",63257,23,22,4,6,8,2,0,1,0,0,0,0,1,0,0,9,0,0,3,4,1,3,0,1,0,0,1,0,0,0,2,9,4,3,15,11
2018,6,"OB",63260,21,20,3,5,6,3,0,0,0,0,0,0,1,0,0,5,0,0,1,8,2,0,3,0,0,0,4,0,0,2,1,7,2,8,15,11
2018,6,"OB",64086,15,14,1,4,3,0,0,1,0,0,0,0,1,0,0,4,1,1,3,3,0,3,2,1,0,0,1,0,0,0,4,8,4,7,15,11
2018,6,"OB",65269,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,2,15,11
2018,6,"OB",66160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5,0,1,15,11
2018,6,"OB",66207,3,3,0,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,2,0,0,0,4,0,0,1,2,4,5,4,15,11
2018,6,"OB",66209,47,43,4,11,14,1,1,1,1,0,1,0,3,0,0,5,1,0,13,7,4,3,5,2,0,0,6,0,0,3,6,9,10,15,15,11
2018,6,"OB",67207,3,2,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,2,1,1,0,2,0,0,0,2,0,0,1,0,6,2,3,15,11
2018,6,"OB",74206,63,54,8,10,15,2,0,2,0,0,0,2,6,1,1,7,3,5,7,12,5,2,5,3,0,0,5,0,0,3,5,7,10,13,15,11
2018,6,"OB",75334,64,49,3,6,9,2,0,1,0,0,0,1,12,0,2,21,1,1,10,9,1,3,5,1,0,0,3,0,0,3,3,8,6,12,15,11
2018,6,"OB",76232,95,81,19,17,28,5,1,8,0,0,0,1,12,2,1,3,5,0,16,21,7,2,5,3,0,0,6,0,0,2,6,5,11,13,15,11
2018,6,"OB",76267,105,91,16,18,32,6,0,4,0,0,0,2,12,0,0,15,1,0,13,20,7,3,3,3,0,0,6,0,0,3,6,2,11,13,15,11
2018,6,"OB",77248,103,93,22,20,34,6,0,5,5,0,0,0,8,0,2,20,7,2,21,27,10,3,5,3,0,0,6,0,0,3,5,6,11,14,15,11
2018,6,"OB",78224,117,107,36,26,46,6,0,14,0,0,0,1,8,1,1,20,1,1,22,28,10,3,5,3,0,0,6,0,0,3,6,4,11,15,15,11
2018,6,"OB",79215,109,98,19,17,31,2,2,3,1,1,1,1,5,0,4,18,4,0,17,32,12,3,5,3,0,0,6,0,0,3,6,3,11,15,15,11
2018,6,"OB",79240,114,105,22,23,43,8,0,5,3,1,0,1,6,0,2,7,3,1,21,25,12,3,4,3,0,0,6,0,0,3,6,1,10,15,15,11
2018,6,"OB",79530,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,15,11
2018,6,"SK",61652,3,3,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,5,2,0,12,12
2018,6,"SK",61865,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,1,0,12,12
2018,6,"SK",61869,17,16,1,3,2,0,0,1,0,0,1,0,0,0,0,3,1,0,2,3,0,3,1,3,2,0,0,0,0,1,0,2,7,3,12,12
2018,6,"SK",62884,31,22,5,7,9,1,0,2,0,1,1,0,5,0,3,7,0,1,8,4,2,1,2,3,1,3,0,0,0,5,0,8,6,9,12,12
2018,6,"SK",62895,93,76,26,16,21,5,0,9,1,0,0,2,10,0,5,25,0,0,16,20,8,3,2,6,2,3,0,0,0,6,0,2,11,11,12,12
2018,6,"SK",63704,105,91,8,19,31,3,2,1,7,1,3,0,9,0,2,22,1,1,24,16,7,3,4,6,2,3,0,0,0,6,0,1,12,12,12,12
2018,6,"SK",66838,92,88,18,13,25,3,0,8,1,0,0,0,4,0,0,20,1,1,12,14,5,3,4,6,2,3,0,0,0,6,0,5,12,12,12,12
2018,6,"SK",67872,101,95,12,8,20,2,0,6,2,2,0,0,5,0,1,22,2,0,13,20,4,3,4,6,2,2,0,0,0,6,0,3,11,12,12,12
2018,6,"SK",67893,10,9,1,0,0,0,0,0,0,0,0,0,1,0,0,2,0,2,3,3,0,2,1,5,1,2,0,0,0,1,0,8,6,6,12,12
2018,6,"SK",71184,28,24,1,2,6,1,0,0,0,0,1,0,3,0,0,3,0,0,7,8,1,1,1,6,2,2,0,0,0,3,0,9,9,6,12,12
2018,6,"SK",71837,35,31,3,4,6,2,0,0,1,1,1,0,3,0,0,6,0,0,2,7,1,0,3,2,2,3,0,0,0,3,0,2,6,7,12,12
2018,6,"SK",73209,82,68,12,13,18,8,0,4,2,0,3,1,7,0,3,11,1,3,13,14,7,3,4,6,1,3,0,0,0,6,0,9,11,12,12,12
2018,6,"SK",74846,16,14,4,2,3,0,0,1,0,0,0,0,2,0,0,5,0,0,2,5,1,0,1,2,0,2,0,0,0,2,0,5,2,5,12,12
2018,6,"SK",75151,30,29,2,3,7,1,0,0,0,0,0,0,1,1,0,5,1,0,4,7,2,2,1,3,0,0,0,0,0,3,0,7,6,3,12,12
2018,6,"SK",75847,72,60,10,17,16,3,0,7,1,0,0,0,8,0,4,17,2,1,12,11,2,3,4,3,2,3,0,0,0,3,0,3,12,6,12,12
2018,6,"SK",76802,88,76,8,6,17,3,0,0,0,1,2,1,6,0,3,7,4,0,18,17,7,3,4,6,2,3,0,0,0,6,0,7,12,12,12,12
2018,6,"SK",76812,83,75,11,11,24,2,0,5,0,0,0,1,5,0,2,16,0,1,14,16,3,3,4,6,2,3,0,0,0,6,0,5,12,12,12,12
2018,6,"SK",76869,10,9,1,3,3,0,0,0,1,1,0,0,1,0,0,4,0,1,3,3,1,2,2,4,0,3,0,0,0,5,0,5,8,8,12,12
2018,6,"SK",77243,4,4,1,1,2,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,2,0,0,0,2,0,6,4,1,12,12
2018,6,"SS",61197,2,2,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,2,0,0,0,0,0,1,0,0,0,4,1,2,15,10
2018,6,"SS",61404,105,91,17,11,28,6,0,2,4,1,0,1,10,0,3,8,1,0,26,26,8,3,0,0,3,3,3,3,6,0,4,6,10,15,15,10
2018,6,"SS",62404,113,102,22,23,32,5,1,2,0,0,0,0,9,1,2,22,1,0,19,31,16,3,0,0,3,3,3,3,6,0,4,3,10,15,15,10
2018,6,"SS",62409,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,1,0,0,0,0,0,2,1,0,0,3,3,1,15,10
2018,6,"SS",62415,111,100,16,23,28,8,2,0,5,0,1,0,10,0,0,19,1,0,10,23,12,3,0,0,3,3,3,3,6,0,4,1,10,15,15,10
2018,6,"SS",64407,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7,1,0,15,10
2018,6,"SS",64410,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,8,2,0,15,10
2018,6,"SS",64469,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,4,0,2,15,10
2018,6,"SS",64610,43,40,0,3,7,0,0,0,0,0,0,0,3,0,0,7,0,2,13,12,1,2,0,0,3,2,3,2,4,0,3,9,6,13,15,10
2018,6,"SS",66462,14,13,0,1,3,1,0,0,2,1,0,0,1,0,0,2,1,1,5,2,0,2,0,0,3,2,1,2,3,0,3,9,8,8,15,10
2018,6,"SS",67450,109,89,29,20,31,8,1,8,1,0,0,2,14,0,4,15,5,1,27,15,8,3,0,0,3,3,3,3,6,0,4,4,10,15,15,10
2018,6,"SS",71432,73,64,8,10,18,6,0,1,0,1,1,0,8,0,0,21,0,0,11,18,6,3,0,0,3,2,2,3,6,0,4,8,10,13,15,10
2018,6,"SS",72456,63,56,6,6,13,0,0,0,0,0,2,0,2,0,3,10,1,1,13,19,6,1,0,0,3,2,3,3,5,0,3,9,9,11,15,10
2018,6,"SS",72466,14,11,1,1,1,0,0,0,0,0,0,0,3,0,0,3,0,0,2,5,1,0,0,0,1,1,1,0,1,0,2,8,1,5,15,10
2018,6,"SS",74540,79,73,14,7,16,4,0,3,0,0,0,1,3,0,2,16,2,1,10,28,6,3,0,0,2,3,3,2,6,0,4,5,8,15,15,10
2018,6,"SS",75566,81,70,12,13,21,8,0,3,0,0,0,0,10,0,1,14,1,2,13,17,5,3,0,0,3,2,2,3,5,0,4,5,10,12,15,10
2018,6,"SS",79402,111,105,10,10,27,1,1,1,3,0,2,2,1,0,1,16,4,4,16,29,6,3,0,0,3,3,3,3,6,0,4,2,10,15,15,10
2018,6,"SS",79456,48,39,4,13,20,3,0,1,0,0,1,0,8,0,0,4,0,2,13,7,1,3,0,0,3,2,2,3,3,0,4,8,8,12,15,10
2018,6,"SS",79465,9,8,1,2,1,0,0,0,0,0,0,0,1,0,0,3,0,0,1,1,1,0,0,0,2,1,0,0,1,0,2,7,2,4,15,10
2018,6,"WO",61353,86,82,18,12,28,8,0,0,5,1,0,2,1,0,1,18,0,0,18,27,11,3,3,3,0,3,0,6,0,4,0,5,12,10,13,12
2018,6,"WO",62332,41,36,2,5,7,2,0,1,0,0,0,1,1,0,3,13,1,1,5,7,0,3,3,2,3,2,0,5,0,3,0,9,12,9,13,12
2018,6,"WO",62356,86,77,5,10,15,0,1,1,2,0,0,0,6,0,3,27,1,0,14,24,4,3,3,3,3,3,0,6,0,4,0,2,12,13,13,12
2018,6,"WO",64300,113,98,13,26,37,9,0,2,3,0,0,0,15,0,0,13,1,3,22,22,10,3,2,3,3,3,0,6,0,4,0,3,11,13,13,12
2018,6,"WO",64346,57,53,6,10,9,0,0,2,2,1,0,0,4,0,0,20,1,2,6,17,3,3,3,3,3,3,0,5,0,4,0,2,12,12,13,12
2018,6,"WO",65357,26,26,7,5,10,3,0,2,0,0,0,0,0,0,0,5,1,3,10,9,3,1,3,2,1,2,0,3,0,3,0,6,10,5,13,12
2018,6,"WO",66354,42,38,8,3,11,1,0,0,0,1,0,0,4,0,0,10,1,0,8,13,6,2,3,3,3,2,0,5,0,3,0,9,10,11,13,12
2018,6,"WO",67304,100,91,14,15,24,5,0,1,5,0,1,0,8,0,0,26,3,4,15,28,11,3,3,3,3,3,0,6,0,4,0,8,12,13,13,12
2018,6,"WO",67341,75,70,11,12,25,7,0,2,2,0,0,0,4,0,1,9,1,0,21,17,6,3,0,3,3,0,0,4,0,3,0,1,9,7,13,12
2018,6,"WO",67394,95,80,16,15,19,4,0,2,0,0,0,3,9,0,3,14,1,1,17,24,6,2,3,2,3,3,0,6,0,4,0,7,11,12,13,12
2018,6,"WO",68330,7,7,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,2,0,0,1,0,2,0,0,0,2,2,3,13,12
2018,6,"WO",73342,68,64,12,9,23,5,1,0,0,0,0,0,3,0,1,8,2,0,12,17,5,3,3,3,3,3,0,5,0,3,0,2,10,13,13,12
2018,6,"WO",75125,112,94,28,21,36,4,0,8,0,0,0,2,14,3,2,26,3,3,25,30,10,3,3,3,3,3,0,6,0,4,0,4,12,13,13,12
2018,6,"WO",77564,89,78,7,11,17,4,0,0,0,0,0,3,6,3,2,17,0,1,13,25,3,3,1,3,3,3,0,6,0,4,0,6,10,13,13,12
2018,6,"WO",79300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,2,0,0,0,5,2,1,13,12
2018,6,"WO",79334,26,19,4,2,5,1,0,0,0,0,0,0,7,0,0,7,0,0,8,8,2,1,3,2,2,1,0,4,0,3,0,4,9,7,13,12
2018,7,"HH",60100,26,24,7,6,9,3,0,1,0,0,0,1,1,0,0,4,0,0,3,6,4,0,6,1,0,0,0,3,2,0,0,5,4,8,15,7
2018,7,"HH",60184,4,4,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,8,0,2,15,7
2018,7,"HH",61554,17,15,2,2,2,0,0,1,0,0,0,0,1,0,1,6,2,0,3,4,1,0,3,1,0,0,0,3,0,2,0,2,3,6,15,7
2018,7,"HH",61700,101,86,7,11,25,4,0,1,3,2,1,1,12,0,1,19,1,0,21,29,8,0,6,4,0,0,0,3,3,3,3,2,7,15,15,7
2018,7,"HH",62700,77,72,12,9,17,4,1,0,2,1,0,0,4,0,1,17,2,3,14,21,8,0,6,4,0,0,0,3,3,3,3,9,7,15,15,7
2018,7,"HH",62797,30,28,1,2,6,0,0,0,1,1,0,0,1,0,1,6,1,0,5,10,1,0,2,2,0,0,0,0,3,0,3,7,3,7,15,7
2018,7,"HH",64717,29,27,2,1,5,0,0,1,1,0,1,0,1,0,0,9,2,0,6,11,1,0,4,4,0,0,0,2,2,1,2,8,5,10,15,7
2018,7,"HH",66702,8,8,0,1,5,1,0,0,0,0,0,0,0,0,0,1,0,0,3,2,2,0,0,1,0,0,0,2,0,0,0,6,1,2,15,7
2018,7,"HH",66704,5,5,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,3,2,0,0,2,0,0,0,0,3,0,0,0,5,1,4,15,7
2018,7,"HH",66706,8,7,0,3,1,1,0,0,0,0,0,0,1,0,0,4,0,0,3,3,0,0,3,3,0,0,0,0,1,0,3,5,3,7,15,7
2018,7,"HH",66715,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,5,0,2,15,7
2018,7,"HH",68730,81,75,13,13,24,8,0,2,4,1,0,0,6,3,0,14,1,1,13,22,7,0,6,4,0,0,0,3,3,3,3,4,7,15,15,7
2018,7,"HH",68743,37,35,5,5,9,1,1,0,0,0,0,0,2,0,0,9,0,0,4,8,5,0,5,4,0,0,0,3,2,1,2,6,5,12,15,7
2018,7,"HH",71752,37,35,8,3,12,2,0,1,0,1,0,0,1,0,1,9,1,1,3,13,8,0,2,3,0,0,0,0,3,0,3,5,3,8,15,7
2018,7,"HH",73136,86,76,14,12,21,4,0,4,1,1,0,1,8,1,1,29,1,0,14,20,7,0,6,4,0,0,0,3,3,3,3,5,7,15,15,7
2018,7,"HH",74163,81,73,10,9,23,3,0,0,4,0,2,1,3,0,2,9,0,0,18,18,9,0,5,4,0,0,0,1,3,3,3,1,7,12,15,7
2018,7,"HH",74729,40,35,2,3,10,1,0,1,0,0,0,0,5,0,0,12,1,0,8,9,3,0,2,3,0,0,0,2,1,3,2,7,4,9,15,7
2018,7,"HH",75808,52,46,5,10,15,3,0,1,0,0,0,0,5,0,1,8,1,0,13,12,4,0,3,2,0,0,0,3,0,3,0,1,4,7,15,7
2018,7,"HH",76753,50,50,5,4,13,1,0,2,1,0,0,0,0,0,0,19,2,5,8,14,2,0,3,3,0,0,0,0,1,3,3,3,3,10,15,7
2018,7,"HH",78288,61,54,0,9,21,7,0,0,3,0,1,0,3,0,3,10,2,1,13,14,3,0,6,4,0,0,0,3,2,3,3,8,7,14,15,7
2018,7,"HH",78756,9,8,0,0,1,0,0,0,0,0,0,0,1,0,0,2,0,0,2,2,0,0,3,0,0,0,0,1,0,0,0,7,2,2,15,7
2018,7,"HH",79705,15,13,2,2,3,1,0,0,1,0,0,0,2,0,0,3,1,0,4,3,1,0,0,2,0,0,0,0,2,0,3,5,3,4,15,7
2018,7,"HT",60605,21,20,2,2,4,1,0,0,0,0,0,0,1,0,0,4,1,1,7,5,1,4,0,2,2,1,2,0,0,6,0,7,10,7,9,13
2018,7,"HT",60648,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,7,2,1,9,13
2018,7,"HT",62265,16,14,2,3,4,0,1,0,0,0,0,2,0,0,0,4,1,0,0,1,0,0,0,1,3,0,2,0,0,1,0,7,5,2,9,13
2018,7,"HT",62864,29,27,1,1,4,0,0,0,0,0,0,0,2,0,0,7,0,0,4,5,1,3,0,3,0,1,1,0,0,6,0,8,7,7,9,13
2018,7,"HT",62893,15,11,2,2,3,0,0,0,0,2,1,0,3,0,0,5,0,1,6,4,1,5,0,1,2,0,2,0,0,2,0,9,8,4,9,13
2018,7,"HT",63722,33,28,3,3,5,1,0,0,0,0,1,0,3,0,1,4,2,1,4,9,2,5,0,3,3,0,2,0,0,5,0,8,12,6,9,13
2018,7,"HT",64657,46,35,3,5,8,1,0,1,0,0,2,0,5,0,4,9,0,0,14,6,2,6,0,3,3,1,3,0,0,6,0,7,13,9,9,13
2018,7,"HT",65643,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4,0,1,9,13
2018,7,"HT",66606,76,71,5,10,22,6,1,0,3,0,1,0,4,0,0,17,1,6,18,13,4,6,0,3,3,1,3,0,0,6,0,2,13,9,9,13
2018,7,"HT",66615,51,44,9,5,17,3,1,0,0,0,0,1,6,0,0,7,2,1,12,12,5,6,0,0,3,1,2,0,0,3,0,6,8,7,9,13
2018,7,"HT",66662,13,12,3,0,2,2,0,0,0,0,0,1,0,0,0,3,0,0,2,3,1,3,0,0,3,0,1,0,0,2,0,9,8,1,9,13
2018,7,"HT",67650,87,74,13,17,23,2,1,5,5,4,0,0,12,1,1,18,1,0,12,18,4,5,0,3,3,1,3,0,0,6,0,5,12,9,9,13
2018,7,"HT",70410,46,42,6,5,13,1,0,1,1,0,0,1,2,0,1,5,1,0,8,10,3,3,0,3,0,1,0,0,0,6,0,6,8,5,9,13
2018,7,"HT",72443,98,88,18,16,24,3,0,7,0,0,0,0,10,1,0,16,1,0,11,22,7,6,0,3,3,1,3,0,0,6,0,3,13,9,9,13
2018,7,"HT",73606,8,7,0,0,0,0,0,0,0,0,0,0,1,0,0,3,0,0,1,2,0,2,0,0,0,0,0,0,0,0,0,5,2,0,9,13
2018,7,"HT",76350,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,1,0,9,13
2018,7,"HT",76849,66,62,5,11,19,4,1,1,2,2,1,0,2,0,1,9,0,0,12,11,2,3,0,3,0,1,2,0,0,6,0,1,7,8,9,13
2018,7,"HT",78467,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,9,13
2018,7,"HT",78603,78,73,5,8,18,1,0,0,1,0,0,0,4,0,1,4,4,0,14,20,6,4,0,3,3,1,3,0,0,6,0,2,12,8,9,13
2018,7,"HT",78629,27,17,5,2,4,2,0,1,0,0,0,1,7,0,2,5,0,0,5,3,1,4,0,2,0,1,0,0,0,3,0,7,4,6,9,13
2018,7,"HT",79608,96,89,16,17,32,7,1,2,2,0,0,2,3,0,2,12,1,1,19,18,9,6,0,3,3,1,3,0,0,6,0,4,13,9,9,13
2018,7,"HT",99606,36,30,3,2,5,0,0,0,0,0,0,1,3,0,2,9,2,1,5,11,1,2,0,3,2,1,2,0,0,4,0,8,9,5,9,13
2018,7,"KT",60343,19,18,3,4,4,0,0,2,0,1,0,0,1,0,0,7,0,0,1,4,0,2,1,0,1,2,0,2,0,1,2,8,6,5,10,11
2018,7,"KT",60558,41,38,3,4,10,3,1,0,2,0,0,0,3,0,0,14,1,0,11,4,2,4,2,0,3,3,0,3,0,1,2,7,10,8,10,11
2018,7,"KT",64006,55,49,4,7,13,3,0,0,2,2,2,1,2,0,1,3,0,2,9,11,3,4,3,0,3,2,0,3,0,2,2,9,11,8,10,11
2018,7,"KT",64012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,8,1,0,10,11
2018,7,"KT",65062,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,1,10,11
2018,7,"KT",66052,8,8,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,2,1,0,0,1,0,0,3,0,1,0,0,0,3,1,4,10,11
2018,7,"KT",67025,94,83,22,25,36,4,0,9,6,3,0,0,10,0,1,17,0,1,12,15,7,4,3,0,3,3,0,3,0,2,3,2,11,10,10,11
2018,7,"KT",68050,91,83,13,19,20,3,1,5,0,0,0,0,8,0,0,26,0,1,7,15,4,4,2,0,3,3,0,3,0,2,3,1,11,9,10,11
2018,7,"KT",70553,36,35,1,3,7,2,0,0,0,0,0,0,1,0,0,11,3,1,6,9,1,4,2,0,2,3,0,3,0,1,2,9,9,8,10,11
2018,7,"KT",73113,85,76,20,16,22,4,0,9,0,1,0,2,7,0,0,24,8,6,7,16,2,4,3,0,3,3,0,3,0,2,2,5,11,9,10,11
2018,7,"KT",74215,77,69,10,4,15,1,0,2,1,0,0,1,7,0,0,12,4,0,13,15,4,3,3,0,3,3,0,3,0,2,3,4,10,10,10,11
2018,7,"KT",74339,69,60,15,8,22,1,0,4,0,0,0,0,9,1,0,4,0,0,16,18,10,4,3,0,0,3,0,3,0,2,3,4,8,10,10,11
2018,7,"KT",76313,80,70,10,16,20,3,0,6,3,0,0,0,9,0,1,13,1,2,13,13,2,4,3,0,3,3,0,3,0,2,3,6,11,10,10,11
2018,7,"KT",78517,18,15,2,2,3,1,0,1,0,0,3,0,0,0,0,8,0,0,1,2,1,4,3,0,3,0,0,2,0,0,1,2,8,5,10,11
2018,7,"KT",78548,71,64,8,6,21,3,0,2,0,0,1,0,5,0,1,15,2,1,12,20,5,4,3,0,3,3,0,3,0,2,3,8,11,10,10,11
2018,7,"KT",78753,15,15,4,5,3,1,0,1,1,1,0,0,0,0,0,4,1,2,2,4,2,2,3,0,3,3,0,2,0,0,0,7,7,6,10,11
2018,7,"KT",99810,60,52,4,5,14,2,0,0,1,0,0,1,7,0,0,9,0,0,16,13,2,4,2,0,3,3,0,1,0,2,3,3,9,9,10,11
2018,7,"LG",61102,70,66,14,9,23,6,0,5,0,0,0,0,2,0,2,9,3,0,13,19,6,0,3,2,0,0,3,4,2,3,3,8,11,9,10,12
2018,7,"LG",61114,18,17,2,3,4,2,0,0,0,0,0,0,0,0,1,1,0,0,3,3,1,0,3,0,0,0,2,0,3,0,1,7,5,4,10,12
2018,7,"LG",61186,68,62,9,13,24,3,0,1,1,1,0,1,5,0,0,7,2,0,13,16,7,0,3,3,0,0,3,4,2,3,3,6,11,10,10,12
2018,7,"LG",62164,16,13,5,3,4,0,0,1,0,0,0,0,2,0,1,1,1,0,3,7,3,0,1,2,0,0,2,3,2,3,1,9,9,5,10,12
2018,7,"LG",64153,60,58,12,4,14,2,0,3,0,0,0,0,1,0,1,8,2,2,7,21,8,0,3,2,0,0,3,4,3,2,3,7,11,9,10,12
2018,7,"LG",65115,10,10,0,1,3,0,0,0,0,0,0,0,0,0,0,3,1,0,4,2,0,0,3,3,0,0,2,3,2,1,2,1,7,9,10,12
2018,7,"LG",68103,62,59,12,14,25,5,0,4,2,0,0,0,2,0,1,4,2,5,8,18,7,0,0,3,0,0,0,4,2,3,2,3,8,6,10,12
2018,7,"LG",68119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,9,1,0,10,12
2018,7,"LG",71842,24,21,1,3,4,0,0,1,0,0,0,0,2,0,1,5,1,0,5,8,0,0,0,2,0,0,3,2,2,3,1,8,10,3,10,12
2018,7,"LG",72133,95,91,13,11,22,3,0,3,0,0,0,0,3,0,1,17,1,0,14,20,8,0,3,3,0,0,3,4,3,3,3,3,12,10,10,12
2018,7,"LG",76290,93,79,17,16,30,4,0,4,0,1,0,1,13,0,0,11,2,2,16,17,7,0,3,3,0,0,3,4,3,3,3,4,12,10,10,12
