"year","month","T_ID","VS_T_ID","TB_SC","P_ID","BAT_ORDER_NO","PA","AB","RBI","RUN","HIT","H2","H3","HR","SB","CS","SH","SF","BB","IB","HP","KK","GD","ERR","LOB","P_AB_CN","P_HIT_CN"
2017,7,"LT","HH","B",72546,9,4,3,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
2017,7,"HH","LT","T",74163,2,5,5,1,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0
2017,7,"LT","HH","B",74540,5,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0
2017,7,"HH","LT","T",74729,7,4,3,2,2,2,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1
2017,7,"HH","LT","T",75808,1,5,5,0,1,2,0,0,0,0,0,0,0,0,0,0,2,0,0,1,2,1
2017,7,"LT","HH","B",76509,2,5,3,0,3,1,0,0,0,1,0,0,0,0,0,2,0,0,0,0,1,0
2017,7,"HH","LT","T",76753,5,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0
2017,7,"LT","HH","B",77532,3,5,5,4,1,4,0,0,1,0,0,0,0,0,0,0,1,0,0,3,3,2
2017,7,"HH","LT","T",78288,8,3,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0
2017,7,"LT","HH","B",78513,1,2,1,2,2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1
2017,7,"NC","SS","T",60566,2,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
2017,7,"SS","NC","B",61104,9,3,2,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
2017,7,"SS","NC","B",61404,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
2017,7,"NC","SS","T",62016,7,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2017,7,"SS","NC","B",62404,3,4,4,3,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1
2017,7,"SS","NC","B",62415,1,4,4,0,1,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
2017,7,"NC","SS","T",62907,2,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
2017,7,"NC","SS","T",62934,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2017,7,"NC","SS","T",62947,3,4,3,1,0,2,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,1
2017,7,"NC","SS","T",63963,7,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0
2017,7,"NC","SS","T",64944,9,3,3,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
2017,7,"SS","NC","B",67450,4,4,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2017,7,"NC","SS","T",67935,4,4,4,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,2,1,0
2017,7,"SS","NC","B",71432,2,3,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
2017,7,"SS","NC","B",72466,7,4,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0
2017,7,"NC","SS","T",73213,8,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
2017,7,"NC","SS","T",73306,8,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,7,"NC","SS","T",73339,1,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2017,7,"NC","SS","T",74465,6,4,3,0,0,2,1,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0
2017,7,"SS","NC","B",75566,6,4,3,1,1,1,0,0,1,0,0,0,0,1,0,0,2,0,0,1,1,0
2017,7,"SS","NC","B",79456,8,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
2017,7,"SS","NC","B",79465,5,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2017,7,"NC","SS","T",94629,5,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
2017,7,"SS","NC","B",95436,5,3,3,1,1,2,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
2017,7,"KT","OB","B",60343,7,2,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0
2017,7,"KT","OB","B",60558,8,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2017,7,"OB","KT","T",61208,2,4,3,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
2017,7,"OB","KT","T",62244,8,4,3,1,1,2,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1
2017,7,"KT","OB","B",63450,9,4,2,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0
2017,7,"KT","OB","B",65067,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,7,"OB","KT","T",66209,2,1,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2017,7,"OB","KT","T",66244,5,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0
2017,7,"KT","OB","B",67025,3,5,5,1,2,3,2,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0
2017,7,"OB","KT","T",67246,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,7,"KT","OB","B",73113,5,4,3,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,1
2017,7,"KT","OB","B",73153,1,4,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0
2017,7,"OB","KT","T",74206,7,4,3,0,2,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
2017,7,"KT","OB","B",74215,4,4,4,1,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1
2017,7,"KT","OB","B",74339,6,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,1,0
2017,7,"KT","OB","B",75149,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,7,"OB","KT","T",75334,6,5,5,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,1
2017,7,"OB","KT","T",76232,5,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2017,7,"OB","KT","T",76267,1,4,3,0,1,1,0,0,0,0,0,0,0,1,0,0,2,0,0,0,1,0
2017,7,"OB","KT","T",77211,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,7,"OB","KT","T",77248,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2017,7,"KT","OB","B",77462,2,2,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
2017,7,"KT","OB","B",77609,2,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2017,7,"OB","KT","T",78224,4,5,5,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,2,3,1
2017,7,"KT","OB","B",78361,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,7,"KT","OB","B",78548,7,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
2017,7,"OB","KT","T",79215,3,5,5,1,1,2,1,0,0,1,0,0,0,0,0,0,0,0,0,2,1,1
2017,7,"OB","KT","T",79240,9,4,4,2,1,2,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1
2017,7,"KT","OB","B",99810,8,2,2,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2017,7,"HT","SK","B",62864,8,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,7,"HT","SK","B",62893,9,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
2017,7,"SK","HT","T",62895,6,2,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0
2017,7,"HT","SK","B",63636,9,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,7,"SK","HT","T",63704,2,5,5,2,1,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,1
2017,7,"HT","SK","B",63722,8,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2017,7,"SK","HT","T",64868,1,5,3,1,1,0,0,0,0,1,0,0,0,2,0,0,0,0,0,2,1,0
2017,7,"HT","SK","B",65653,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2017,7,"HT","SK","B",66606,9,3,3,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0
2017,7,"SK","HT","T",66838,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0
2017,7,"HT","SK","B",67650,3,6,4,0,1,0,0,0,0,1,0,0,0,1,1,1,1,0,0,1,1,0
2017,7,"SK","HT","T",67872,4,5,5,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
2017,7,"HT","SK","B",70410,2,6,5,1,3,3,1,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0
2017,7,"HT","SK","B",70756,7,5,4,1,1,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,3,0
2017,7,"SK","HT","T",71837,6,3,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,7,"HT","SK","B",72443,4,6,4,2,1,2,0,0,0,0,0,0,0,1,1,1,0,0,0,3,1,1
2017,7,"SK","HT","T",72860,9,5,5,1,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,1,2,1
2017,7,"SK","HT","T",73209,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
2017,7,"HT","SK","B",73606,6,3,2,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0
2017,7,"SK","HT","T",74846,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,7,"SK","HT","T",75151,5,5,4,2,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
2017,7,"SK","HT","T",75847,3,5,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0
2017,7,"SK","HT","T",76802,8,5,5,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1
2017,7,"SK","HT","T",76812,7,5,5,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2017,7,"HT","SK","B",76849,1,6,6,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
2017,7,"HT","SK","B",78603,6,2,2,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2017,7,"HT","SK","B",78629,8,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,7,"HT","SK","B",79608,5,6,6,4,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,2,2,1
2017,7,"LG","WO","B",60100,1,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
2017,7,"LG","WO","B",61102,8,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2017,7,"LG","WO","B",61186,2,4,3,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2017,7,"WO","LG","T",61353,8,3,3,1,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,2,1
2017,7,"WO","LG","T",62353,7,3,2,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
2017,7,"LG","WO","B",63077,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,7,"LG","WO","B",63123,9,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
2017,7,"LG","WO","B",64153,4,4,4,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,2,1,0
2017,7,"WO","LG","T",64300,4,4,4,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2017,7,"WO","LG","T",65357,2,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,7,"WO","LG","T",67341,1,4,4,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2017,7,"LG","WO","B",71842,8,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
2017,7,"LG","WO","B",72133,3,4,4,1,0,2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2017,7,"WO","LG","T",77564,5,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2017,7,"LG","WO","B",78135,5,4,3,1,1,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1
2017,7,"WO","LG","T",78168,3,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2017,7,"LG","WO","B",79109,7,4,3,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,1,0
2017,7,"LG","WO","B",79192,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,7,"WO","LG","T",79300,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,7,"WO","LG","T",79334,6,3,2,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0
2017,7,"WO","LG","T",79365,9,3,1,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,1,0
2017,7,"LG","WO","B",99606,6,4,3,1,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0
2017,7,"LT","HH","B",61204,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,7,"LT","HH","B",61591,9,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,7,"LT","HH","B",62556,7,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,2,0
2017,7,"LT","HH","B",62559,8,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,7,"HH","LT","T",62797,6,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
2017,7,"LT","HH","B",66508,2,4,4,0,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,7,"HH","LT","T",66716,9,4,3,1,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,3,1,1
2017,7,"HH","LT","T",66740,4,5,5,1,1,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,1
2017,7,"LT","HH","B",67598,6,4,4,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2017,7,"HH","LT","T",71347,7,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
2017,7,"LT","HH","B",71564,4,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
2017,7,"HH","LT","T",71752,5,5,4,1,0,2,0,0,0,0,0,0,0,1,0,0,2,0,0,1,1,1
2017,7,"LT","HH","B",72546,8,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,7,"HH","LT","T",74163,2,5,4,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,0
2017,7,"HH","LT","T",74729,7,4,3,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0
2017,7,"HH","LT","T",75808,1,5,4,1,1,3,0,0,1,0,0,0,0,1,0,0,1,0,0,2,1,1
2017,7,"LT","HH","B",76509,5,4,4,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
2017,7,"HH","LT","T",76753,3,5,5,1,2,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
2017,7,"HH","LT","T",77243,8,4,3,0,0,2,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0
2017,7,"HH","LT","T",77464,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2017,7,"LT","HH","B",77532,3,4,4,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0
2017,7,"HH","LT","T",78288,8,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
2017,7,"LT","HH","B",78513,1,4,4,1,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
2017,7,"NC","SS","T",60566,7,3,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2017,7,"SS","NC","B",61104,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,7,"SS","NC","B",61404,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,7,"NC","SS","T",62016,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,7,"SS","NC","B",62404,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0
2017,7,"SS","NC","B",62406,7,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,7,"SS","NC","B",62415,1,3,2,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0
2017,7,"NC","SS","T",62907,2,5,5,3,3,3,0,0,1,0,0,0,0,0,0,0,1,0,0,0,2,1
2017,7,"NC","SS","T",62934,1,5,4,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,2,0
2017,7,"NC","SS","T",62947,3,5,4,0,1,2,0,0,0,0,0,0,0,1,0,0,1,0,0,2,1,0
2017,7,"NC","SS","T",63963,6,4,3,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
2017,7,"SS","NC","B",64610,8,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
2017,7,"SS","NC","B",67450,4,4,4,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
2017,7,"SS","NC","B",67454,9,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
2017,7,"NC","SS","T",67935,4,5,5,1,1,1,1,0,0,0,0,0,0,0,0,0,2,1,0,0,3,1
2017,7,"SS","NC","B",71432,2,4,4,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0
2017,7,"SS","NC","B",72466,7,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
2017,7,"NC","SS","T",73213,8,3,2,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0
2017,7,"NC","SS","T",73306,8,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2017,7,"NC","SS","T",74465,5,4,3,3,0,3,0,0,0,0,1,0,0,0,0,1,0,0,0,2,2,2
2017,7,"SS","NC","B",75566,6,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
2017,7,"NC","SS","T",78122,9,4,3,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2017,7,"NC","SS","T",78813,7,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2017,7,"SS","NC","B",79456,9,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,7,"SS","NC","B",79465,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,7,"SS","NC","B",95436,5,3,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
2017,7,"KT","OB","B",60343,7,3,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2017,7,"KT","OB","B",60558,8,4,4,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
2017,7,"OB","KT","T",61208,7,3,2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0
2017,7,"OB","KT","T",62234,1,5,4,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0
2017,7,"OB","KT","T",62244,8,3,3,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2017,7,"OB","KT","T",63257,8,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2017,7,"KT","OB","B",63450,1,5,5,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2017,7,"OB","KT","T",66209,9,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2017,7,"OB","KT","T",66244,9,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,7,"KT","OB","B",67025,3,5,2,0,2,0,0,0,0,0,0,0,0,3,0,0,0,0,0,1,0,0
2017,7,"KT","OB","B",73113,5,4,2,1,0,1,0,0,0,0,0,0,0,2,0,0,0,0,1,3,2,1
2017,7,"KT","OB","B",73153,9,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0
2017,7,"OB","KT","T",74206,6,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,7,"KT","OB","B",74215,4,5,5,2,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,3,0
2017,7,"KT","OB","B",74339,6,4,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,1,0
2017,7,"OB","KT","T",75334,5,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0
2017,7,"OB","KT","T",76232,2,2,1,2,1,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,1
2017,7,"OB","KT","T",76249,6,3,2,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,2,0,0
2017,7,"OB","KT","T",76267,2,3,3,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,7,"OB","KT","T",77248,7,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,7,"KT","OB","B",77462,2,5,5,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,2,1,0
2017,7,"OB","KT","T",78224,4,4,3,1,0,2,0,0,0,0,0,0,0,1,0,0,1,0,0,2,2,1
2017,7,"KT","OB","B",78361,7,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,7,"KT","OB","B",78548,9,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2017,7,"OB","KT","T",79215,3,4,3,0,2,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2017,7,"OB","KT","T",79240,9,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
2017,7,"KT","OB","B",99810,9,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
2017,7,"HT","SK","B",62864,9,3,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,7,"SK","HT","T",62895,2,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
2017,7,"HT","SK","B",63636,2,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,7,"SK","HT","T",63704,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,7,"HT","SK","B",63722,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,7,"HT","SK","B",65653,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,7,"HT","SK","B",66606,2,4,4,1,1,2,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
2017,7,"SK","HT","T",66838,5,4,4,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
2017,7,"SK","HT","T",67872,1,4,3,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
2017,7,"HT","SK","B",70410,3,5,5,4,2,3,2,0,1,0,0,0,0,0,0,0,0,0,0,0,2,2
2017,7,"HT","SK","B",70756,7,4,4,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,2,1
2017,7,"SK","HT","T",71184,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,7,"SK","HT","T",71837,6,4,4,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0
2017,7,"HT","SK","B",72443,4,4,3,1,2,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0
2017,7,"SK","HT","T",72860,9,3,2,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,1,0,0
2017,7,"HT","SK","B",73606,8,4,3,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0
2017,7,"HT","SK","B",74605,9,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2017,7,"SK","HT","T",75151,4,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0
2017,7,"SK","HT","T",75847,3,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2017,7,"SK","HT","T",76802,8,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2017,7,"SK","HT","T",76812,7,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,7,"HT","SK","B",76849,1,5,5,1,2,2,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
2017,7,"HT","SK","B",78629,6,4,3,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,3,1,1
2017,7,"HT","SK","B",79608,5,4,4,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1
2017,7,"LG","WO","B",60100,2,4,3,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
2017,7,"LG","WO","B",61102,8,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2017,7,"LG","WO","B",61186,5,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,1,0
2017,7,"WO","LG","T",61353,7,4,4,1,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2017,7,"WO","LG","T",62353,2,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
2017,7,"LG","WO","B",63077,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2017,7,"LG","WO","B",63123,9,4,4,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2017,7,"LG","WO","B",64153,4,4,4,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1
2017,7,"WO","LG","T",64300,4,4,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
2017,7,"LG","WO","B",65115,9,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,7,"WO","LG","T",65357,6,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,7,"WO","LG","T",65399,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
2017,7,"LG","WO","B",67134,3,4,3,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,2,1,0
2017,7,"WO","LG","T",67341,1,5,3,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,2,0,0
